,C,R33,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
292,1,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
293,7,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
294,47,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
295,44,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
296,1,57,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
297,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
298,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
299,0,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
300,0,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
301,28,19,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
302,52,16,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
303,9,55,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
304,0,100,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
305,71,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
306,18,47,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
307,0,58,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
308,45,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
309,19,40,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
310,47,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
311,3,51,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
312,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
313,25,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
314,10,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
315,38,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
316,94,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
317,86,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
318,33,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
319,5,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
320,57,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
321,44,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
322,14,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
323,80,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
324,22,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
325,12,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
326,24,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
327,54,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
328,10,42,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
329,0,47,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
330,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
331,31,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
332,14,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
333,25,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
334,43,19,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
335,51,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
336,45,29,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
337,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
338,70,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
339,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
340,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
341,74,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
342,73,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
343,46,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
344,7,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
345,17,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
346,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
347,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
348,5,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
349,21,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
350,71,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
351,5,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
352,35,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
353,3,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
354,5,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
355,45,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
356,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
357,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
358,65,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
359,1,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
360,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
361,52,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
362,45,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
363,8,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
364,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
365,46,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
366,1,77,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
367,10,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
368,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
369,22,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
370,19,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
371,2,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
372,12,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
373,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
374,16,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
375,42,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
376,6,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
377,25,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
378,31,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
379,58,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
380,29,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
381,70,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
382,4,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
383,16,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
384,47,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
385,18,80,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
386,54,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
387,8,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
388,1,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
389,71,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
390,62,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
391,59,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
392,19,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
393,20,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
394,0,100,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
395,81,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
396,76,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
397,29,25,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
398,47,32,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
399,31,24,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
400,68,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
401,10,56,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
402,97,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
403,81,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
404,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
405,9,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
406,16,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
407,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
408,9,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
409,17,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
410,69,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
411,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
412,0,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
413,5,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
414,23,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
415,85,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
416,46,17,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
417,47,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
418,37,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
419,27,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
420,26,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
421,16,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
422,30,53,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
423,0,56,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
424,17,23,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
425,0,100,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
426,81,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
427,6,57,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
428,33,67,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
429,7,56,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
430,4,37,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
431,17,36,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
432,12,38,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
433,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
434,19,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
435,31,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
436,37,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
437,79,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
438,72,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
439,14,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
440,1,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
441,31,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
442,14,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
443,34,42,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
444,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
445,46,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
446,5,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
447,12,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
448,11,55,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
449,6,56,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
450,65,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
451,5,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
452,4,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
453,26,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
454,15,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
455,10,70,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
456,12,88,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
457,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
458,0,100,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
459,86,14,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
460,99,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
461,9,48,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
462,15,39,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
463,61,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
464,52,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
465,3,42,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
466,9,50,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
467,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
468,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
469,44,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
470,44,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
471,5,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
472,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
473,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
474,55,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
475,17,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
476,36,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
477,21,29,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
478,100,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
479,0,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
480,28,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
481,31,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
482,5,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
483,33,22,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
484,8,29,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
485,97,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
486,17,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
487,53,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
488,13,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
489,2,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
490,40,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
491,13,39,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
492,49,27,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
493,35,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
494,22,2,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
495,74,5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
496,75,13,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
497,22,41,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
498,13,42,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
499,55,27,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
500,60,36,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
501,51,44,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
502,8,72,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
503,67,33,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
504,82,17,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
505,17,83,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
506,91,8,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
507,8,92,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
508,24,12,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
509,55,45,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
510,24,47,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
511,23,77,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
512,62,30,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
513,1,99,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
514,54,3,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
515,8,92,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
516,11,89,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
517,76,24,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
518,18,73,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
519,0,84,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
520,0,99,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
521,3,13,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
522,22,56,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
523,0,100,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
524,85,13,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
525,42,40,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
526,73,27,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
527,33,12,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
528,1,99,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
529,36,40,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
530,44,44,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
531,7,85,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
532,6,94,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
533,6,93,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
534,23,69,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
535,15,84,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
536,1,99,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
537,0,100,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
538,29,50,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
539,18,27,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
540,31,58,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
541,0,80,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
542,57,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
543,32,42,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
544,5,80,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
545,38,14,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
546,14,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
547,2,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
548,0,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
549,18,32,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
550,5,57,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
551,0,71,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
552,33,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
553,10,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
554,14,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
555,38,61,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
556,35,34,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
557,38,11,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
558,0,69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
559,1,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
560,2,61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
561,0,69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
562,42,58,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
563,4,52,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
564,48,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
565,47,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
566,0,71,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
567,1,89,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
568,1,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
569,12,46,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
570,42,26,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
571,1,85,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
572,2,37,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
573,6,76,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
574,0,100,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
575,12,84,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
576,0,87,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
577,66,8,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
578,39,17,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
579,59,16,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
580,20,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
581,3,46,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
582,1,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
583,15,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
584,42,18,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
585,14,22,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
586,8,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
587,1,37,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
588,0,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
589,0,73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
590,46,25,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
591,74,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
592,9,61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
593,5,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
