,C,R50
71367,21,79
71368,0,12
71369,14,86
71370,11,1
71371,0,90
71372,0,6
71373,0,93
71374,54,47
71375,86,14
71376,32,68
71377,12,88
71378,22,78
71379,76,14
71380,0,82
71381,22,63
71382,0,78
71383,7,81
71384,1,99
71385,6,94
71386,41,60
71387,14,87
71388,59,41
71389,0,83
71390,2,65
71391,49,51
71392,62,38
71393,40,54
71394,6,94
71395,62,38
71396,3,76
71397,0,91
71398,31,26
71399,5,95
71400,34,45
71401,6,94
71402,29,55
71403,73,6
71404,25,68
71405,7,91
71406,29,56
71407,0,94
71408,14,87
71409,5,94
71410,44,55
71411,0,88
71412,0,100
71413,2,29
71414,9,91
71415,7,24
71416,2,69
71417,8,4
71418,7,92
71419,2,98
71420,2,15
71421,0,100
71422,11,9
71423,24,67
71424,27,37
71425,5,95
71426,13,53
71427,7,1
71428,59,41
71429,9,91
71430,76,15
71431,33,55
71432,14,85
71433,15,62
71434,0,99
71435,9,90
71436,10,77
71437,3,87
71438,0,91
71439,1,93
71440,6,91
71441,52,32
71442,61,17
71443,11,74
71444,12,65
71445,22,73
71446,18,49
71447,50,28
71448,24,59
71449,14,81
71450,37,41
71451,4,1
71452,2,5
71453,42,42
71454,77,10
71455,51,30
71456,13,78
71457,29,70
71458,48,52
71459,7,88
71460,9,90
71461,11,86
71462,0,83
71463,6,94
71464,1,96
71465,26,60
71466,65,12
71467,5,72
71468,0,100
71469,2,93
71470,21,74
71471,12,88
71472,28,72
71473,3,3
71474,3,3
71475,17,76
71476,26,58
71477,30,70
71478,75,25
71479,25,75
71480,30,70
71481,75,23
71482,26,70
71483,63,38
71484,36,61
71485,81,19
71486,8,2
71487,34,65
71488,7,0
71489,23,69
71490,2,98
71491,1,0
71492,82,17
71493,88,12
71494,88,13
71495,21,53
71496,24,59
71497,48,52
71498,40,60
71499,1,99
71500,58,41
71501,17,73
71502,70,1
71503,57,43
71504,22,49
71505,11,75
71506,0,1
71507,31,69
71508,0,85
71509,37,63
71510,16,85
71511,62,35
71512,1,93
71513,85,14
71514,64,35
71515,71,29
71516,8,91
71517,42,58
71518,5,2
71519,0,100
71520,7,3
71521,36,64
71522,43,56
71523,90,10
71524,1,0
71525,58,42
71526,1,99
71527,0,86
71528,13,79
71529,50,39
71530,26,74
71531,99,1
71532,50,46
71533,3,98
71534,77,23
71535,62,9
71536,67,4
71537,12,88
71538,0,1
71539,0,85
71540,0,97
71541,0,99
71542,0,85
71543,7,93
71544,2,84
71545,0,82
71546,0,94
71547,32,59
71548,4,85
71549,6,93
71550,1,83
71551,1,96
71552,1,95
71553,26,61
71554,0,97
71555,4,88
71556,47,32
71557,0,74
71558,26,74
71559,0,95
71560,19,72
71561,16,84
71562,7,83
71563,6,94
71564,36,64
71565,0,96
71566,50,50
71567,0,92
71568,49,50
71569,0,84
71570,0,97
71571,1,42
71572,3,39
71573,0,100
71574,0,69
71575,1,99
71576,9,81
71577,7,93
71578,28,62
71579,0,38
71580,21,25
71581,0,96
71582,6,73
71583,3,96
71584,11,82
71585,1,53
71586,0,69
71587,0,89
71588,0,100
71589,0,100
71590,2,65
71591,2,53
71592,0,89
71593,5,79
71594,65,35
71595,7,79
71596,0,97
71597,13,77
71598,0,84
71599,1,88
71600,5,63
71601,0,100
71602,3,98
71603,0,100
71604,1,99
71605,14,86
71606,0,100
71607,0,100
71608,24,69
71609,0,81
71610,1,99
71611,2,89
71612,9,90
71613,2,98
71614,3,74
71615,30,69
71616,4,88
71617,0,95
71618,0,94
71619,0,94
71620,0,88
71621,50,46
71622,0,81
71623,40,61
71624,32,68
71625,70,29
71626,74,25
71627,30,69
71628,18,82
71629,14,85
71630,7,92
71631,9,91
71632,37,63
71633,29,70
71634,9,90
71635,10,71
71636,0,96
71637,64,29
71638,62,38
71639,14,87
71640,2,87
71641,34,66
71642,39,61
71643,38,61
71644,21,78
71645,50,50
71646,1,99
71647,16,85
71648,0,100
71649,20,54
71650,13,84
71651,0,100
71652,10,89
71653,22,78
71654,4,96
71655,1,89
71656,17,83
71657,11,89
71658,30,48
71659,0,96
71660,58,41
71661,8,93
71662,1,99
71663,41,59
71664,45,52
71665,14,78
71666,4,96
71667,4,84
71668,25,61
71669,1,99
71670,80,20
71671,4,96
71672,26,74
71673,63,25
71674,63,15
71675,2,98
71676,53,37
71677,0,100
71678,11,89
71679,26,47
71680,58,16
71681,0,100
71682,5,95
71683,85,4
71684,29,70
71685,15,78
71686,20,69
71687,0,100
71688,98,3
71689,3,97
71690,11,89
71691,70,29
71692,8,92
71693,10,90
71694,48,51
71695,6,94
71696,13,86
71697,27,49
71698,22,54
71699,7,93
71700,22,77
71701,21,79
71702,74,15
71703,39,34
71704,0,99
71705,96,4
71706,29,71
71707,29,67
71708,13,87
71709,61,40
71710,38,62
71711,87,3
71712,61,29
71713,13,87
71714,23,76
71715,5,67
71716,5,95
71717,0,97
71718,35,65
71719,34,52
71720,65,34
71721,70,26
71722,75,15
71723,24,66
71724,38,63
71725,10,70
71726,4,82
71727,68,27
71728,50,48
71729,20,80
71730,2,98
71731,55,46
71732,63,37
71733,3,83
71734,0,100
71735,98,3
71736,56,44
71737,63,26
71738,45,52
71739,29,70
71740,0,100
71741,34,33
71742,99,1
71743,46,5
71744,44,56
71745,0,92
71746,12,77
71747,1,99
71748,40,59
71749,92,8
71750,43,57
71751,0,100
71752,47,52
71753,15,85
71754,18,82
71755,7,93
71756,3,86
71757,25,67
71758,41,46
71759,0,100
71760,14,86
71761,67,33
71762,72,20
71763,63,37
71764,33,14
71765,2,84
71766,0,100
71767,20,80
71768,4,96
71769,77,22
71770,58,41
71771,100,0
71772,28,65
71773,64,36
71774,52,47
71775,6,94
71776,2,0
71777,1,0
71778,0,84
71779,55,37
71780,5,94
71781,99,1
71782,44,56
71783,56,44
71784,37,63
71785,61,40
71786,64,36
71787,2,89
71788,0,1
71789,0,1
71790,0,80
71791,35,41
71792,22,58
71793,33,50
71794,5,95
71795,26,62
71796,22,77
71797,3,92
71798,0,97
71799,81,16
71800,96,4
71801,27,73
71802,3,9
71803,0,10
71804,20,73
71805,1,99
71806,0,7
71807,36,64
71808,35,64
71809,55,36
71810,88,12
71811,67,33
71812,79,13
71813,3,86
71814,1,72
71815,57,37
71816,16,73
71817,52,33
71818,69,31
71819,55,37
71820,88,5
71821,82,9
71822,6,91
71823,54,37
71824,55,26
71825,5,6
71826,1,11
71827,5,94
71828,3,91
71829,6,1
71830,68,26
71831,11,89
71832,38,63
71833,42,57
71834,63,26
71835,39,57
71836,0,85
71837,2,93
71838,8,93
71839,40,55
71840,1,99
71841,27,65
71842,0,100
71843,11,89
71844,1,79
71845,0,73
71846,23,70
71847,10,89
71848,70,30
71849,0,89
71850,7,78
71851,61,20
71852,16,62
71853,43,57
71854,0,85
71855,48,41
71856,27,73
71857,11,71
71858,54,21
71859,96,4
71860,44,56
71861,14,84
71862,20,75
71863,94,5
71864,33,54
71865,0,73
71866,61,20
71867,32,53
71868,66,31
71869,0,91
71870,74,6
71871,25,64
71872,36,56
71873,13,73
71874,78,4
71875,5,91
71876,11,62
71877,57,28
71878,3,68
71879,3,97
71880,5,70
71881,3,98
71882,0,98
71883,1,99
71884,51,49
71885,11,77
71886,57,30
71887,0,100
71888,0,100
71889,22,4
71890,20,11
71891,36,59
71892,20,69
71893,7,8
71894,9,81
71895,63,37
71896,4,15
71897,8,12
71898,0,100
71899,8,92
71900,2,64
71901,39,27
71902,1,7
71903,0,87
71904,0,90
71905,1,84
71906,49,33
71907,79,0
71908,14,80
71909,5,95
71910,9,75
71911,3,69
71912,28,70
71913,0,94
71914,0,79
71915,18,81
71916,46,48
71917,1,86
71918,7,24
71919,19,12
71920,4,93
71921,7,70
71922,3,13
71923,36,64
71924,3,97
71925,9,11
71926,15,5
71927,4,96
71928,12,88
71929,45,21
71930,1,64
71931,0,100
71932,5,3
71933,1,93
71934,2,1
71935,70,18
71936,35,38
71937,61,37
71938,1,85
71939,20,71
71940,0,100
71941,10,89
71942,0,100
71943,0,97
71944,27,70
71945,31,69
71946,28,62
71947,28,59
71948,1,51
71949,18,59
71950,55,45
71951,18,65
71952,0,76
71953,4,95
71954,37,61
71955,1,4
71956,1,7
71957,2,89
71958,1,77
71959,100,0
71960,89,11
71961,99,1
71962,55,44
71963,3,97
71964,5,95
71965,49,50
71966,0,99
71967,48,52
71968,0,83
71969,8,0
71970,9,0
71971,78,16
71972,46,55
71973,1,99
71974,87,13
71975,61,31
71976,8,81
71977,2,89
71978,0,87
71979,59,41
71980,53,41
71981,3,85
71982,11,75
71983,44,56
71984,37,62
71985,41,58
71986,60,40
71987,1,97
71988,0,4
71989,1,8
71990,0,100
71991,54,30
71992,59,37
71993,1,0
71994,92,8
71995,33,66
71996,0,87
71997,0,98
71998,43,57
71999,50,46
72000,5,94
72001,63,37
72002,23,77
72003,5,66
72004,21,50
72005,8,93
72006,5,95
72007,1,0
72008,1,91
72009,15,64
72010,20,63
72011,69,31
72012,5,95
72013,13,88
72014,14,87
72015,25,41
72016,31,40
72017,44,54
72018,2,58
72019,27,49
72020,81,19
72021,81,19
72022,35,1
72023,100,0
72024,94,4
72025,96,0
72026,3,1
72027,7,2
72028,49,49
72029,1,2
72030,39,48
72031,90,10
72032,1,1
72033,57,43
72034,100,0
72035,70,29
72036,58,39
72037,4,85
72038,7,1
72039,60,18
72040,81,0
72041,77,21
72042,46,54
72043,54,46
72044,1,91
72045,51,49
72046,73,27
72047,31,49
72048,10,88
72049,54,46
72050,48,52
72051,91,9
72052,99,1
72053,59,41
72054,64,36
72055,63,37
72056,0,100
72057,98,0
72058,1,99
72059,18,67
72060,38,62
72061,93,7
72062,82,18
72063,1,0
72064,43,57
72065,100,0
72066,100,0
72067,17,73
72068,10,78
72069,1,75
72070,0,100
72071,0,99
72072,7,84
72073,0,4
72074,0,75
72075,1,96
72076,0,86
72077,11,0
72078,57,43
72079,25,63
72080,2,1
72081,19,73
72082,9,92
72083,36,64
72084,4,3
72085,0,100
72086,84,9
72087,81,16
72088,94,5
72089,69,7
72090,99,0
72091,66,33
72092,0,100
72093,3,97
72094,22,79
72095,99,0
72096,96,4
72097,22,79
72098,26,74
72099,100,0
72100,91,8
72101,93,7
72102,98,2
72103,10,90
72104,100,0
72105,99,1
72106,72,11
72107,2,1
72108,2,1
72109,88,12
72110,81,19
72111,3,97
72112,31,69
72113,1,5
72114,97,3
72115,100,0
72116,93,0
72117,58,42
72118,87,14
72119,71,15
72120,1,99
72121,0,100
72122,100,0
72123,100,0
72124,81,19
72125,0,1
72126,0,100
72127,26,74
72128,78,0
72129,98,3
72130,88,12
72131,0,1
72132,3,98
72133,100,0
72134,78,0
72135,92,8
72136,99,1
72137,83,17
72138,100,0
72139,57,8
72140,55,0
72141,54,1
72142,0,1
72143,5,95
72144,23,76
72145,100,0
72146,83,17
72147,97,3
72148,65,35
72149,100,0
72150,68,5
72151,93,1
72152,80,20
72153,98,2
72154,82,18
72155,72,2
72156,1,99
72157,0,100
72158,2,94
72159,70,29
72160,100,0
72161,81,18
72162,98,2
72163,92,6
72164,100,0
72165,78,5
72166,43,36
72167,54,9
72168,88,7
72169,100,0
72170,13,86
72171,5,84
72172,100,0
72173,39,61
72174,99,1
72175,28,71
72176,100,0
72177,100,0
72178,100,0
72179,59,12
72180,77,2
72181,62,1
72182,58,37
72183,73,28
72184,3,98
72185,0,100
72186,57,43
72187,99,1
72188,100,0
72189,87,13
72190,63,38
72191,95,5
72192,88,12
72193,93,8
72194,49,51
72195,92,8
72196,27,73
72197,51,49
72198,99,1
72199,98,3
72200,86,14
72201,50,50
72202,92,9
72203,97,3
72204,17,82
72205,2,98
72206,100,0
72207,88,12
72208,83,17
72209,97,0
72210,49,51
72211,32,68
72212,89,11
72213,98,3
72214,42,45
72215,4,15
72216,5,95
72217,67,33
72218,100,0
72219,1,0
72220,81,18
72221,100,0
72222,100,0
72223,97,3
72224,31,69
72225,95,5
72226,9,91
72227,6,94
72228,26,68
72229,100,0
72230,14,86
72231,98,2
72232,97,3
72233,28,63
72234,69,31
72235,51,49
72236,77,0
72237,97,0
72238,45,7
72239,3,1
72240,4,2
72241,84,3
72242,62,38
72243,49,51
72244,50,50
72245,61,39
72246,50,50
72247,57,43
72248,43,57
72249,92,9
72250,96,4
72251,0,68
72252,21,76
72253,83,17
72254,83,17
72255,1,19
72256,75,25
72257,80,5
72258,94,6
72259,88,13
72260,81,19
72261,30,42
72262,39,42
72263,51,49
72264,63,18
72265,7,12
72266,1,2
72267,43,13
72268,50,50
72269,57,39
72270,97,1
72271,98,3
72272,96,4
72273,92,9
72274,75,25
72275,52,48
72276,94,5
72277,100,0
72278,95,5
72279,36,64
72280,20,67
72281,17,62
72282,100,0
72283,19,2
72284,45,55
72285,98,2
72286,100,0
72287,99,1
72288,100,0
72289,5,95
72290,47,40
72291,80,20
72292,100,0
72293,99,0
72294,9,1
72295,90,9
72296,0,2
72297,96,4
72298,97,2
72299,87,7
72300,45,41
72301,0,1
72302,60,40
72303,100,0
72304,52,47
72305,32,68
72306,96,4
72307,95,5
72308,92,8
72309,100,0
72310,100,0
72311,4,96
72312,0,100
72313,69,30
72314,100,0
72315,87,13
72316,25,67
72317,100,0
72318,97,3
72319,67,8
72320,69,17
72321,47,37
72322,69,0
72323,84,0
72324,92,0
72325,40,60
72326,32,68
72327,69,30
72328,6,68
72329,38,62
72330,100,0
72331,90,10
72332,59,26
72333,46,54
72334,67,33
72335,2,98
72336,35,23
72337,16,84
72338,0,99
72339,25,75
72340,28,71
72341,96,4
72342,100,0
72343,90,10
72344,93,8
72345,78,22
72346,74,22
72347,36,22
72348,37,0
72349,89,10
72350,74,26
72351,99,1
72352,20,80
72353,73,28
72354,100,0
72355,59,41
72356,69,31
72357,80,20
72358,57,43
72359,79,8
72360,0,99
72361,16,62
72362,78,22
72363,96,4
72364,70,30
72365,49,51
72366,92,9
72367,13,88
72368,51,49
72369,94,6
72370,27,1
72371,99,0
72372,100,0
72373,52,46
72374,61,29
72375,37,51
72376,100,0
72377,100,0
72378,79,21
72379,56,44
72380,93,8
72381,52,48
72382,94,6
72383,70,29
72384,88,12
72385,3,98
72386,0,78
72387,5,94
72388,98,3
72389,69,31
72390,92,8
72391,100,0
72392,50,50
72393,94,6
72394,100,0
72395,99,1
72396,28,0
72397,98,2
72398,31,69
72399,90,10
72400,57,43
72401,74,25
72402,79,5
72403,75,5
72404,65,34
72405,67,34
72406,88,12
72407,30,41
72408,96,4
72409,95,5
72410,100,0
72411,17,81
72412,100,0
72413,56,44
72414,53,47
72415,82,18
72416,21,79
72417,12,88
72418,92,8
72419,32,68
72420,90,9
72421,87,0
72422,100,0
72423,67,33
72424,53,12
72425,59,6
72426,54,24
72427,18,65
72428,98,3
72429,100,0
72430,83,6
72431,22,9
72432,67,28
72433,1,4
72434,55,46
72435,57,32
72436,7,0
72437,0,7
72438,55,45
72439,100,0
72440,2,2
72441,63,37
72442,100,0
72443,73,28
72444,22,76
72445,12,88
72446,73,23
72447,4,10
72448,100,0
72449,0,100
72450,61,39
72451,50,50
72452,81,19
72453,91,9
72454,0,85
72455,77,22
72456,65,24
72457,28,71
72458,11,89
72459,10,90
72460,97,0
72461,66,34
72462,2,86
72463,40,61
72464,46,55
72465,99,1
72466,68,32
72467,83,17
72468,94,5
72469,46,54
72470,35,65
72471,96,4
72472,1,0
72473,79,22
72474,3,0
72475,0,83
72476,1,99
72477,2,9
72478,4,57
72479,0,100
72480,100,0
72481,2,96
72482,0,92
72483,24,60
72484,2,93
72485,1,99
72486,1,87
72487,0,97
72488,1,1
72489,2,88
72490,14,86
72491,2,77
72492,1,6
72493,5,95
72494,70,24
72495,34,65
72496,100,0
72497,0,97
72498,2,98
72499,76,13
72500,98,3
72501,46,4
72502,55,44
72503,94,5
72504,3,84
72505,1,99
72506,78,22
72507,100,0
72508,99,0
72509,44,56
72510,58,41
72511,37,63
72512,100,0
72513,64,35
72514,3,0
72515,56,16
72516,2,1
72517,100,0
72518,100,0
72519,0,100
72520,67,33
72521,100,0
72522,4,2
72523,96,4
72524,0,1
72525,0,100
72526,53,25
72527,93,7
72528,100,0
72529,15,68
72530,90,10
72531,63,37
72532,49,33
72533,14,85
72534,42,50
72535,85,16
72536,100,0
72537,100,0
72538,100,0
72539,0,1
72540,0,100
72541,81,19
72542,58,19
72543,94,5
72544,77,23
72545,29,70
72546,76,9
72547,46,9
72548,52,2
72549,51,4
72550,0,100
72551,0,1
72552,12,88
72553,100,0
72554,43,57
72555,94,6
72556,100,0
72557,100,0
72558,93,3
72559,65,14
72560,62,1
72561,95,0
72562,63,37
72563,4,91
72564,0,100
72565,98,2
72566,99,1
72567,71,28
72568,99,1
72569,95,5
72570,94,6
72571,57,25
72572,65,35
72573,87,1
72574,100,0
72575,71,29
72576,51,20
72577,29,55
72578,42,58
72579,0,100
72580,89,11
72581,100,0
72582,100,0
72583,100,0
72584,66,34
72585,93,7
72586,51,49
72587,77,2
72588,79,0
72589,63,0
72590,46,49
72591,100,0
72592,0,100
72593,28,71
72594,99,1
72595,96,4
72596,85,15
72597,56,3
72598,14,86
72599,100,0
72600,80,20
72601,93,7
72602,67,16
72603,92,9
72604,100,0
72605,53,47
72606,100,0
72607,88,13
72608,81,18
72609,100,0
72610,31,51
72611,84,16
72612,1,84
72613,0,100
72614,7,93
72615,78,22
72616,99,1
72617,67,34
72618,98,3
72619,94,6
72620,99,1
72621,94,0
72622,47,35
72623,92,9
72624,99,1
72625,70,14
72626,2,98
72627,99,1
72628,72,21
72629,94,5
72630,74,26
72631,47,52
72632,0,89
72633,0,93
72634,90,10
72635,89,10
72636,18,2
72637,100,0
72638,99,1
72639,69,31
72640,35,65
72641,94,6
72642,80,0
72643,97,0
72644,96,4
72645,67,0
72646,23,19
72647,1,1
72648,41,59
72649,67,22
72650,9,4
72651,59,33
72652,19,81
72653,95,0
72654,0,1
72655,96,0
72656,35,64
72657,3,97
72658,58,41
72659,57,43
72660,85,15
72661,2,77
72662,2,98
72663,19,54
72664,99,1
72665,77,22
72666,43,57
72667,71,21
72668,100,0
72669,49,15
72670,58,40
72671,60,40
72672,50,4
72673,16,2
72674,1,5
72675,52,44
72676,2,4
72677,64,12
72678,35,50
72679,50,50
72680,97,3
72681,71,29
72682,80,20
72683,96,4
72684,99,1
72685,58,41
72686,72,28
72687,56,44
72688,7,75
72689,0,100
72690,19,1
72691,77,23
72692,99,1
72693,100,0
72694,35,64
72695,90,9
72696,9,92
72697,88,7
72698,44,56
72699,98,3
72700,100,0
72701,86,1
72702,64,35
72703,16,1
72704,82,17
72705,2,0
72706,60,39
72707,53,34
72708,44,36
72709,66,22
72710,1,0
72711,71,28
72712,71,29
72713,98,3
72714,99,1
72715,88,13
72716,75,25
72717,66,34
72718,79,21
72719,13,88
72720,43,57
72721,100,0
72722,92,8
72723,99,1
72724,77,23
72725,99,1
72726,75,25
72727,69,0
72728,94,6
72729,99,1
72730,34,45
72731,12,73
72732,0,78
72733,24,70
72734,0,100
72735,37,63
72736,16,83
72737,19,61
72738,47,52
72739,35,65
72740,9,91
72741,25,75
72742,8,92
72743,44,56
72744,0,100
72745,76,21
72746,69,30
72747,68,32
72748,16,73
72749,18,82
72750,26,74
72751,36,64
72752,81,19
72753,35,64
72754,22,78
72755,72,28
72756,7,7
72757,10,4
72758,6,94
72759,81,18
72760,1,0
72761,0,1
72762,25,75
72763,78,0
72764,94,5
72765,17,83
72766,94,6
72767,88,12
72768,94,6
72769,60,40
72770,100,0
72771,67,33
72772,14,86
72773,4,96
72774,0,100
72775,0,78
72776,96,4
72777,100,0
72778,87,14
72779,100,0
72780,63,37
72781,86,1
72782,88,12
72783,44,56
72784,86,14
72785,3,25
72786,77,23
72787,75,3
72788,79,22
72789,100,0
72790,25,75
72791,64,35
72792,64,0
72793,52,47
72794,98,2
72795,100,0
72796,55,29
72797,75,25
72798,81,18
72799,74,26
72800,43,2
72801,4,93
72802,32,60
72803,55,46
72804,100,0
72805,75,25
72806,93,8
72807,38,63
72808,88,12
72809,52,48
72810,1,57
72811,98,3
72812,47,12
72813,79,14
72814,45,43
72815,81,2
72816,57,43
72817,77,22
72818,81,19
72819,99,1
72820,100,0
72821,80,20
72822,99,1
72823,100,0
72824,18,82
72825,0,78
72826,16,84
72827,2,98
72828,76,24
72829,100,0
72830,98,3
72831,94,6
72832,83,17
72833,77,23
72834,96,4
72835,100,0
72836,79,22
72837,11,17
72838,100,0
72839,69,30
72840,39,52
72841,83,3
72842,96,1
72843,20,80
72844,66,4
72845,78,22
72846,81,19
72847,100,0
72848,45,21
72849,19,81
72850,81,18
72851,81,19
72852,95,0
72853,76,23
72854,53,47
72855,0,100
72856,64,36
72857,98,2
72858,96,4
72859,100,0
72860,68,32
72861,100,0
72862,100,0
72863,49,51
72864,49,16
72865,53,12
72866,4,69
72867,100,0
72868,45,22
72869,65,16
72870,89,5
72871,62,12
72872,99,1
72873,89,0
72874,2,0
72875,53,34
72876,43,57
72877,0,91
72878,1,2
72879,10,73
72880,81,7
72881,69,31
72882,84,0
72883,81,0
72884,20,80
72885,81,2
72886,1,91
72887,100,0
72888,100,0
72889,99,0
72890,99,1
72891,66,16
72892,2,0
72893,34,67
72894,19,76
72895,2,83
72896,76,19
72897,0,100
72898,71,29
72899,4,96
72900,1,2
72901,18,81
72902,45,55
72903,4,92
72904,26,74
72905,33,65
72906,86,14
72907,2,98
72908,93,0
72909,68,15
72910,79,7
72911,7,81
72912,81,4
72913,61,40
72914,76,22
72915,7,91
72916,3,98
72917,99,1
72918,99,1
72919,0,1
72920,0,1
72921,0,96
72922,18,78
72923,75,24
72924,99,1
72925,62,27
72926,87,14
72927,8,85
72928,8,46
72929,16,56
72930,0,87
72931,1,99
72932,32,66
72933,1,12
72934,0,93
72935,12,85
72936,33,66
72937,6,53
72938,4,87
72939,0,57
72940,10,64
72941,0,100
72942,36,54
72943,1,10
72944,1,99
72945,19,81
72946,5,68
72947,57,24
72948,100,0
72949,0,68
72950,0,72
72951,72,26
72952,28,65
72953,0,94
72954,14,86
72955,1,13
72956,47,52
72957,4,96
72958,0,1
72959,4,96
72960,98,1
72961,50,50
72962,78,22
72963,62,38
72964,10,16
72965,24,2
72966,66,0
72967,51,49
72968,100,0
72969,1,99
72970,3,98
72971,32,68
72972,25,1
72973,91,7
72974,18,8
72975,99,1
72976,43,21
72977,91,9
72978,0,100
72979,0,100
72980,100,0
72981,100,0
72982,3,23
72983,19,7
72984,38,62
72985,100,0
72986,99,1
72987,100,0
72988,28,73
72989,81,19
72990,100,0
72991,93,7
72992,31,69
72993,10,89
72994,22,79
72995,96,4
72996,100,0
72997,100,0
72998,54,37
72999,44,56
73000,55,4
73001,1,49
73002,17,32
73003,0,100
73004,0,100
73005,14,86
73006,52,1
73007,98,2
73008,98,3
73009,94,6
73010,28,63
73011,100,0
73012,50,0
73013,95,5
73014,22,28
73015,54,47
73016,0,100
73017,16,85
73018,99,1
73019,33,17
73020,9,90
73021,63,38
73022,100,0
73023,63,17
73024,51,40
73025,59,41
73026,35,15
73027,50,0
73028,100,0
73029,1,99
73030,0,100
73031,1,99
73032,14,87
73033,89,11
73034,99,0
73035,99,1
73036,100,0
73037,98,3
73038,1,7
73039,1,6
73040,2,6
73041,22,78
73042,62,38
73043,100,0
73044,61,39
73045,100,0
73046,100,0
73047,80,0
73048,94,5
73049,99,0
73050,29,70
73051,44,56
73052,95,4
73053,91,8
73054,87,13
73055,69,30
73056,15,85
73057,30,45
73058,35,64
73059,0,100
73060,0,6
73061,94,6
73062,89,11
73063,100,0
73064,100,0
73065,23,48
73066,50,50
73067,76,9
73068,13,86
73069,95,5
73070,63,36
73071,48,51
73072,94,5
73073,51,48
73074,78,22
73075,38,62
73076,55,45
73077,30,69
73078,1,74
73079,12,88
73080,94,5
73081,6,0
73082,100,0
73083,56,44
73084,53,44
73085,82,18
73086,84,16
73087,98,3
73088,92,8
73089,98,1
73090,25,74
73091,20,80
73092,75,24
73093,99,0
73094,83,17
73095,68,32
73096,98,3
73097,100,0
73098,33,67
73099,26,74
73100,36,39
73101,22,79
73102,55,46
73103,0,6
73104,87,13
73105,98,3
73106,100,0
73107,77,23
73108,56,44
73109,41,58
73110,2,92
73111,47,52
73112,14,86
73113,98,2
73114,1,99
73115,81,19
73116,62,37
73117,100,0
73118,56,44
73119,73,27
73120,100,0
73121,99,1
73122,100,0
73123,68,32
73124,49,41
73125,42,49
73126,26,14
73127,94,6
73128,100,0
73129,94,6
73130,20,3
73131,98,3
73132,48,52
73133,100,0
73134,30,4
73135,100,0
73136,100,0
73137,100,0
73138,5,3
73139,0,100
73140,0,100
73141,1,1
73142,100,0
73143,95,5
73144,98,2
73145,99,1
73146,98,2
73147,83,17
73148,75,1
73149,80,0
73150,40,58
73151,80,13
73152,100,0
73153,72,13
73154,81,4
73155,48,6
73156,100,0
73157,58,42
73158,99,1
73159,25,0
73160,94,5
73161,63,38
73162,44,56
73163,3,27
73164,96,4
73165,100,0
73166,17,83
73167,7,4
73168,13,82
73169,100,0
73170,1,1
73171,75,25
73172,55,46
73173,89,11
73174,90,10
73175,93,7
73176,41,55
73177,85,1
73178,94,6
73179,14,48
73180,87,8
73181,94,0
73182,100,0
73183,95,5
73184,78,16
73185,63,38
73186,92,9
73187,100,0
73188,30,25
73189,31,69
73190,98,2
73191,87,13
73192,57,2
73193,34,66
73194,25,75
73195,1,99
73196,1,7
73197,74,26
73198,72,28
73199,0,2
73200,89,11
73201,85,11
73202,82,18
73203,78,22
73204,49,47
73205,91,8
73206,65,34
73207,84,0
73208,48,29
73209,82,0
73210,69,30
73211,88,13
73212,100,0
73213,100,0
73214,100,0
73215,86,14
73216,95,5
73217,88,13
73218,81,18
73219,97,3
73220,94,6
73221,100,0
73222,17,82
73223,12,76
73224,0,99
73225,93,8
73226,73,28
73227,26,74
73228,85,15
73229,96,4
73230,100,0
73231,73,28
73232,65,34
73233,100,0
73234,100,0
73235,80,20
73236,92,9
73237,99,0
73238,80,9
73239,99,1
73240,85,0
73241,52,19
73242,75,0
73243,55,29
73244,75,17
73245,15,77
73246,0,94
73247,35,56
73248,0,84
73249,50,50
73250,83,17
73251,34,67
73252,48,51
73253,1,98
73254,39,53
73255,93,1
73256,99,0
73257,73,23
73258,18,79
73259,14,86
73260,0,92
73261,5,87
73262,79,22
73263,97,3
73264,55,33
73265,12,88
73266,43,31
73267,2,80
73268,31,61
73269,17,82
73270,0,100
73271,62,38
73272,0,100
73273,0,100
73274,25,74
73275,22,77
73276,0,100
73277,66,23
73278,52,35
73279,26,71
73280,74,23
73281,100,0
73282,86,6
73283,50,42
73284,41,59
73285,28,71
73286,85,7
73287,80,20
73288,84,7
73289,13,83
73290,9,79
73291,100,0
73292,58,41
73293,100,0
73294,38,50
73295,80,20
73296,100,0
73297,69,31
73298,92,9
73299,90,10
73300,34,66
73301,90,9
73302,60,40
73303,21,79
73304,75,25
73305,60,40
73306,81,19
73307,95,3
73308,100,0
73309,44,56
73310,14,86
73311,72,9
73312,29,69
73313,99,1
73314,44,56
73315,100,0
73316,98,3
73317,68,32
73318,75,25
73319,64,35
73320,100,0
73321,100,0
73322,94,0
73323,83,17
73324,98,2
73325,14,87
73326,68,32
73327,85,15
73328,56,44
73329,100,0
73330,78,6
73331,13,87
73332,29,71
73333,99,1
73334,97,3
73335,91,1
73336,48,21
73337,70,29
73338,100,0
73339,79,21
73340,100,0
73341,86,14
73342,41,58
73343,38,62
73344,8,92
73345,98,3
73346,100,0
73347,98,3
73348,98,2
73349,54,47
73350,0,100
73351,88,13
73352,26,74
73353,83,17
73354,37,63
73355,95,5
73356,16,85
73357,95,5
73358,89,11
73359,91,9
73360,72,1
73361,93,3
73362,58,41
73363,98,3
73364,100,0
73365,100,0
