,R50,C,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
296,28,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
297,3,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
298,37,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
299,15,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
300,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
301,27,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
302,29,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
303,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
304,6,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
305,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
306,30,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
307,3,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
308,5,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
309,11,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
310,19,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
311,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
312,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
313,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
314,28,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
315,1,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
316,1,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
317,11,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
318,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
319,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
320,0,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
321,6,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
322,0,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
323,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
324,1,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
325,0,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
326,8,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
327,5,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
328,0,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
329,16,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
330,44,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
331,24,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
332,4,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
333,2,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
334,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
335,12,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
336,14,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
337,1,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
338,0,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
339,7,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
340,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
341,13,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
342,2,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
343,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
344,10,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
345,37,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
346,28,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
347,89,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
348,79,20,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
349,73,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
350,75,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
351,67,17,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
352,57,23,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
353,72,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
354,67,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
355,87,11,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
356,28,54,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
357,97,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
358,59,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
359,39,34,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
360,80,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
361,27,42,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
362,98,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
363,56,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
364,67,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
365,96,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
366,78,13,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
367,71,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
368,41,32,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
369,84,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
370,86,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
371,79,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
372,41,19,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
373,98,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
374,95,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
375,75,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
376,90,6,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
377,72,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
378,93,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
379,77,11,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
380,62,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
381,99,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
382,74,8,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
383,80,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
384,87,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
385,92,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
386,85,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
387,80,14,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
388,73,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
389,87,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
390,79,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
391,66,19,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
392,44,25,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
393,1,78,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
394,36,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
395,4,73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
396,52,25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
397,51,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
398,11,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
399,22,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
400,78,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
401,92,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
402,1,85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
403,12,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
404,71,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
405,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
406,47,6,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
407,12,42,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
408,83,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
409,45,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
410,13,65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
411,29,49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
412,4,72,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
413,65,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
414,53,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
415,47,25,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
416,39,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
417,84,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
418,39,33,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
419,64,17,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
420,98,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
421,16,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
422,0,85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
423,39,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
424,5,65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
425,12,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
426,17,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
427,60,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
428,1,78,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
429,64,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
430,24,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
431,54,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
432,10,71,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
433,38,40,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
434,84,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
435,8,64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
436,11,73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
437,58,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
438,81,16,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
439,34,32,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
440,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
441,70,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
442,70,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
443,47,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
444,36,38,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
445,78,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
446,83,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
447,64,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
448,1,8,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
449,76,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
450,85,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
451,88,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
452,45,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
453,57,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
454,55,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
455,60,20,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
456,86,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
457,83,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
458,21,65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
459,9,61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
460,29,49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
461,47,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
462,5,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
463,55,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
464,33,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
465,73,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
466,3,77,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
467,58,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
468,34,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
469,47,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
470,61,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
471,64,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
472,0,78,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
473,13,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
474,66,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
475,5,60,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
476,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
477,52,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
478,80,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
479,78,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
480,89,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
481,74,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
482,98,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
483,53,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
484,92,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
485,55,36,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
486,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
487,39,24,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
488,32,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
489,82,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
490,62,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
491,86,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
492,78,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
493,76,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
494,65,10,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
495,21,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
496,66,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
497,60,21,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
498,83,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
499,68,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
500,44,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
501,54,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
502,56,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
503,30,62,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
504,2,71,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
505,34,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
506,22,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
507,5,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
508,70,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
509,39,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
510,54,13,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
511,1,81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
512,44,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
513,5,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
514,37,52,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
515,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
516,1,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
517,31,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
518,9,81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
519,41,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
520,41,16,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
521,44,25,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
522,47,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
523,73,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
524,80,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
525,84,10,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
526,74,17,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
527,80,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
528,62,37,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
529,50,45,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
530,84,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
531,79,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
532,3,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
533,31,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
534,91,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
535,16,42,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
536,67,27,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
537,64,16,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
538,53,15,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
539,22,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
540,89,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
541,38,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
542,31,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
543,44,54,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
544,87,12,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
545,69,22,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
546,41,14,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
547,2,14,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
548,79,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
549,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
550,51,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
551,38,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
552,90,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
553,43,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
554,95,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
555,37,19,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
556,67,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
557,91,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
558,66,24,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
559,59,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
560,61,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
561,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
562,92,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
563,99,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
564,59,16,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
565,97,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
566,66,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
567,55,28,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
568,95,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
569,74,21,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
570,87,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
571,78,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
572,40,29,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
573,89,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
574,95,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
575,52,39,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
576,74,25,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
577,72,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
578,62,13,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
579,68,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
580,86,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
581,54,24,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
582,61,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
583,89,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
584,76,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
585,74,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
586,64,6,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
587,86,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
588,56,11,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
589,65,34,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
590,41,55,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
591,71,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
592,88,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
593,20,51,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
594,83,12,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
595,12,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
596,6,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
597,22,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
