,C,R75,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
377,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
378,12,6,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
379,30,0,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0
380,0,2,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0
381,15,0,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0
382,8,0,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0
383,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
384,12,0,87,0,0,0,0,0,0,0,0,0,0,1,1,0,0
385,12,9,79,0,0,0,0,0,0,0,0,0,0,1,1,0,0
386,3,0,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0
387,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
388,4,0,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0
389,1,0,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0
390,8,0,89,0,0,0,0,0,0,0,0,0,0,1,1,0,0
391,5,0,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0
392,2,0,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0
393,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
394,20,17,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
395,3,13,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
396,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
397,0,0,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0
398,9,3,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0
399,2,0,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0
400,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
401,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
402,2,1,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0
403,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
404,40,0,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0
405,12,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
406,4,86,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
407,0,1,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0
408,40,0,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0
409,0,0,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0
410,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
411,6,22,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0
412,8,0,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0
413,13,0,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0
414,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
415,0,0,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0
416,0,6,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
417,0,22,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0
418,7,2,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0
419,0,0,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0
420,1,0,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0
421,0,0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0
422,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
423,0,0,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0
424,13,6,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0
425,2,0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0
426,5,3,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0
427,0,1,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0
428,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
429,3,2,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0
430,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0
431,0,0,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0
432,1,33,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0
433,16,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0
434,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
435,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
436,7,30,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0
437,0,0,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0
438,0,0,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0
439,3,0,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0
440,5,1,87,0,0,0,0,0,0,0,0,0,0,1,1,0,0
441,1,0,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0
442,1,0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0
443,1,13,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0
444,1,1,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0
445,1,0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0
446,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
447,1,34,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0
448,5,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
449,4,0,85,0,0,0,0,0,0,0,0,0,0,1,1,0,0
450,3,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0
451,0,0,80,0,0,0,0,0,0,0,0,0,0,1,1,0,0
452,0,1,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0
453,0,0,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0
454,0,0,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0
455,1,3,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0
456,0,0,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0
457,0,20,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
458,4,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
459,0,0,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0
460,6,0,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0
461,0,0,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0
462,1,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0
463,0,0,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0
464,0,0,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0
465,14,17,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0
466,0,22,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0
467,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
468,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,16,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0
472,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0,1,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0
477,0,0,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0
478,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,5,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
483,1,5,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0
484,0,1,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0
485,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,2,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0
490,3,5,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
491,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
492,1,57,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
493,0,39,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
494,0,0,78,0,0,0,0,0,0,0,1,1,0,0,0,0,0
495,1,0,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0
496,0,3,89,0,0,0,0,0,0,0,0,0,0,1,1,0,0
497,0,1,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0
498,1,0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0
499,1,0,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0
500,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
501,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,2,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0
510,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,29,0,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0
514,25,20,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0
515,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,5,4,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0
519,0,0,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0
520,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
521,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
522,12,24,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
523,36,0,10,0,0,0,0,0,0,0,1,1,0,1,1,0,0
524,61,0,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0
525,1,0,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0
526,31,2,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0
527,0,0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0
528,1,0,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0
529,4,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
530,3,0,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0
531,11,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0
532,0,64,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
533,0,1,81,0,0,0,0,0,0,0,1,1,0,0,0,0,0
534,0,0,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0
535,6,2,91,0,0,0,0,0,0,0,0,0,0,1,1,0,0
536,3,32,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0
537,2,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0
538,0,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0
539,0,0,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0
540,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0
548,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,3,1,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0
553,11,16,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0
554,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,11,0,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0
558,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
559,1,0,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0
560,9,28,6,0,0,0,0,0,0,0,1,1,0,1,1,0,0
561,24,36,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0
562,2,49,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
563,10,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0
564,6,0,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0
565,16,0,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0
566,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
567,2,0,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0
568,8,2,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0
569,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
570,31,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0
571,5,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
572,8,3,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
573,51,3,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0
574,7,51,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0
575,1,0,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0
576,4,9,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0
577,26,0,74,0,0,0,0,0,0,0,0,0,0,1,1,0,0
578,8,0,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0
579,1,1,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0
580,0,35,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
581,2,51,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
582,0,0,76,0,0,0,0,0,0,0,1,1,0,0,0,0,0
583,0,1,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0
584,0,0,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0
585,0,1,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0
586,5,3,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0
587,0,3,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0
588,0,1,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0
589,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,21,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0
597,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,7,1,87,0,0,0,0,0,0,0,0,0,0,1,1,0,0
601,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
602,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,4,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
607,0,1,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0
608,9,34,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0
609,3,14,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0
610,7,49,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
611,20,42,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
612,0,0,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0
613,6,0,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0
614,2,5,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0
615,33,3,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0
616,14,51,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0
617,8,21,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0
618,27,0,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0
619,3,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
620,2,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
621,6,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
622,1,0,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0
623,0,0,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0
624,1,5,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0
625,29,1,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0
626,0,16,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0
627,7,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
628,5,1,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0
629,18,7,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
630,5,2,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0
631,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
632,5,4,85,0,0,0,0,0,0,0,0,0,0,1,1,0,0
633,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
634,52,0,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0
635,5,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
636,17,1,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0
637,15,0,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0
638,0,12,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
639,1,1,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0
640,1,1,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0
641,2,2,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0
642,8,1,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0
643,21,5,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0
644,0,7,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0
645,2,0,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0
646,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0
647,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
648,0,1,72,0,0,0,0,0,0,0,0,0,0,1,1,0,0
649,5,0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0
650,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
651,11,6,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0
652,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
653,1,20,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0
654,0,0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0
655,0,1,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0
656,19,6,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0
657,5,2,74,0,0,0,0,0,0,0,0,0,0,1,1,0,0
658,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
659,0,0,91,0,0,0,0,0,0,0,0,0,0,1,1,0,0
660,7,1,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0
661,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
662,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
663,20,3,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0
664,22,0,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0
665,1,18,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0
666,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0
667,0,0,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0
668,16,1,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0
669,0,2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0
670,0,1,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0
671,0,0,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0
672,1,0,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0
673,16,2,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0
674,6,0,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0
675,3,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
676,10,0,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0
677,4,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
678,0,68,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
679,12,1,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0
680,1,0,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0
681,1,0,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0
682,0,0,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0
683,14,5,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0
684,0,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0
685,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,4,0,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0
694,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2,26,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0
698,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0
699,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,17,0,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0
703,2,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
704,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
705,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
706,7,0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0
707,0,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0
708,14,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0
709,0,0,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0
710,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
711,0,0,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0
712,0,0,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0
713,1,0,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0
714,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,0,0,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0
722,0,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0
723,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,1,0,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0
728,34,4,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0
729,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0
730,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,5,0,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0
735,6,14,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0
736,6,3,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0
737,17,37,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0
738,12,9,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
739,0,4,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0
740,2,2,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0
741,7,2,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0
742,7,5,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0
743,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
744,0,0,91,0,0,0,0,0,0,0,0,0,0,1,1,0,0
745,4,4,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0
746,9,2,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0
747,4,8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
748,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
749,0,0,39,0,0,0,0,0,0,0,1,1,0,0,0,0,0
750,3,21,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0
751,0,0,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0
752,3,0,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0
753,0,0,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0
754,1,0,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0
755,16,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0
756,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
760,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
