,R50,C,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
282,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
283,11,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
284,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
285,6,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
286,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
287,14,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
288,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
289,19,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
290,25,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
291,78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
292,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
293,73,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
294,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
295,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
296,75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
297,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
298,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
299,85,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
300,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
301,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
302,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
303,4,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
304,42,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
305,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
306,65,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
307,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
308,72,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
309,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
310,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
311,25,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
312,9,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
313,33,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
314,17,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
315,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
316,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
317,85,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
318,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
319,66,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
320,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
321,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
322,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
323,78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
324,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
325,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
326,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
327,71,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
328,40,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
329,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
330,73,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
331,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
332,15,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
333,32,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
334,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
335,9,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
336,37,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
337,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
338,8,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
339,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
340,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
341,20,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
342,65,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
343,61,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
344,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
345,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
346,68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
347,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
348,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
349,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
350,77,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
351,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
352,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
353,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
354,78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
355,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
356,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
357,60,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
358,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
359,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
360,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
361,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
362,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
363,36,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
364,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
365,24,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
366,6,1,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
367,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
368,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
369,10,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
370,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
371,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
372,21,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
373,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
374,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
375,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
376,71,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
377,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
378,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
379,68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
380,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
381,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
382,12,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
383,81,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
384,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
385,68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
386,51,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
387,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
388,92,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
389,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
390,81,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
391,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
392,16,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
393,25,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
394,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
395,4,1,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
396,17,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
397,37,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
398,41,0,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
399,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
400,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
401,0,0,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
402,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
403,42,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
404,22,0,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
405,9,3,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
406,14,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
407,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
408,51,0,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
409,12,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
410,21,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
411,14,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
412,14,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
413,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
414,17,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
415,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
416,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
417,23,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
418,9,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
419,0,0,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
420,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
421,16,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
422,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
423,28,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
424,21,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
425,29,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
426,39,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
427,25,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
428,3,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
429,13,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
430,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
431,22,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
432,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
433,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
434,6,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
435,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
436,11,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
437,34,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
438,55,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
439,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
440,51,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
441,12,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
442,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
443,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
444,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
445,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
446,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
447,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
448,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
449,79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
450,42,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
451,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
452,57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
453,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
454,33,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
455,75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
456,96,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
457,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
458,37,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
459,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
460,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
461,14,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
462,27,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
463,38,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
464,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
465,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
466,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
467,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
468,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
469,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
470,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
471,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
472,70,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
473,15,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
474,57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
475,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
476,72,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
477,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
478,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
479,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
480,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
481,72,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
482,53,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
483,21,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
484,16,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
485,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
486,68,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
487,70,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
488,17,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
489,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
490,23,3,8,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
491,30,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
492,37,6,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
493,8,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
494,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
495,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
496,49,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
497,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
498,74,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
499,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
500,68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
501,68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
502,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
503,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
504,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
505,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
506,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
507,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
508,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
509,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
510,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
511,69,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
512,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
513,13,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
514,57,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
515,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
516,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
517,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
518,55,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
519,19,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
520,0,2,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
521,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
522,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
523,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
524,11,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
525,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
526,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
527,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
528,59,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
529,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
530,72,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
531,84,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
532,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
533,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
534,20,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
535,93,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
536,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
537,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
538,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
539,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
540,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
541,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
542,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
543,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
544,9,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
545,11,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
546,18,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
547,12,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
548,4,0,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
549,30,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
550,17,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
551,10,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
552,2,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
553,18,0,6,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
554,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
555,41,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
556,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
557,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
558,14,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
559,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
560,15,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
561,14,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
562,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
563,43,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
564,33,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
565,42,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
566,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
567,21,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
568,69,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
569,47,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
570,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
