,F,C,R50
55098,0,99,0
55099,0,95,0
55100,0,62,0
55101,0,61,0
55102,0,71,0
55103,0,61,0
55104,0,77,0
55105,0,68,0
55106,1,14,0
55107,0,61,0
55108,0,55,0
55109,1,50,0
55110,0,26,0
55111,0,64,0
55112,0,70,0
55113,0,44,0
55114,0,63,0
55115,0,36,0
55116,0,45,0
55117,0,23,0
55118,0,7,0
55119,0,66,0
55120,0,13,0
55121,0,24,0
55122,0,35,0
55123,0,14,1
55124,0,30,0
55125,0,91,0
55126,0,78,0
55127,0,60,0
55128,0,34,0
55129,0,100,0
55130,0,29,0
55131,0,32,0
55132,0,19,0
55133,0,89,0
55134,0,92,0
55135,0,6,0
55136,0,85,0
55137,0,100,0
55138,0,31,0
55139,0,41,0
55140,0,29,0
55141,0,24,0
55142,0,26,0
55143,0,100,0
55144,0,100,0
55145,1,1,0
55146,0,100,0
55147,19,0,0
55148,4,6,0
55149,18,39,0
55150,0,77,0
55151,27,3,0
55152,0,73,0
55153,72,3,0
55154,36,29,0
55155,1,89,0
55156,5,33,0
55157,0,76,0
55158,11,2,0
55159,0,2,2
55160,17,8,0
55161,0,95,0
55162,30,15,0
55163,16,2,0
55164,1,2,0
55165,32,19,0
55166,0,65,0
55167,0,61,0
55168,0,58,0
55169,0,60,0
55170,0,91,0
55171,0,32,0
55172,0,34,0
55173,0,43,0
55174,0,19,0
55175,0,55,0
55176,0,54,0
55177,0,11,2
55178,0,46,0
55179,0,48,0
55180,0,19,0
55181,0,41,0
55182,0,100,0
55183,0,1,0
55184,0,20,7
55185,0,2,0
55186,0,30,0
55187,0,51,0
55188,0,29,0
55189,0,5,0
55190,0,15,0
55191,0,5,0
55192,0,18,0
55193,0,14,0
55194,0,22,0
55195,0,60,0
55196,0,100,0
55197,0,48,0
55198,0,41,0
55199,0,33,0
55200,0,95,0
55201,0,8,2
55202,0,6,0
55203,0,17,2
55204,0,33,0
55205,0,5,0
55206,0,11,0
55207,0,59,0
55208,0,99,0
55209,0,13,1
55210,0,7,0
55211,0,98,0
55212,0,74,0
55213,0,40,0
55214,0,35,0
55215,0,69,1
55216,0,25,0
55217,0,95,0
55218,0,100,0
55219,0,2,0
55220,1,1,0
55221,0,6,4
55222,0,25,0
55223,0,34,0
55224,0,78,0
55225,0,100,0
55226,0,12,0
55227,0,18,1
55228,0,13,0
55229,0,2,0
55230,0,18,0
55231,0,33,0
55232,54,14,0
55233,15,1,0
55234,32,14,0
55235,39,13,0
55236,8,12,0
55237,57,0,0
55238,99,0,0
55239,16,45,0
55240,1,36,0
55241,5,26,0
55242,8,56,0
55243,10,64,0
55244,19,22,0
55245,9,15,0
55246,0,20,0
55247,0,100,0
55248,0,58,0
55249,1,9,0
55250,0,30,0
55251,0,21,2
55252,0,12,0
55253,0,37,0
55254,0,53,0
55255,0,93,0
55256,0,66,0
55257,0,100,0
55258,0,47,0
55259,0,24,1
55260,0,100,0
55261,0,100,0
55262,0,30,0
55263,0,10,3
55264,0,1,0
55265,0,60,0
55266,0,46,0
55267,0,72,0
55268,0,8,0
55269,0,42,0
55270,0,9,0
55271,0,13,0
55272,0,67,0
55273,0,11,6
55274,0,41,0
55275,0,3,0
55276,0,31,0
55277,0,8,0
55278,0,17,0
55279,0,57,0
55280,0,44,0
55281,0,100,0
55282,0,100,0
55283,0,25,0
55284,0,15,0
55285,0,93,0
55286,0,100,0
55287,0,6,3
55288,0,3,0
55289,0,13,0
55290,0,16,0
55291,0,100,0
55292,0,9,1
55293,0,57,0
55294,0,46,0
55295,0,97,0
55296,0,23,1
55297,0,44,0
55298,0,33,0
55299,0,70,0
55300,0,67,0
55301,1,18,0
55302,0,100,0
55303,0,52,0
55304,0,75,0
55305,3,6,0
55306,0,83,0
55307,0,43,0
55308,0,62,0
55309,1,42,0
55310,0,90,0
55311,0,84,0
55312,0,31,0
55313,0,99,0
55314,0,54,0
55315,0,85,0
55316,0,33,0
55317,0,63,0
55318,0,44,0
55319,0,96,0
55320,0,20,0
55321,0,74,0
55322,0,42,0
55323,0,45,0
55324,0,59,0
55325,0,98,0
55326,0,79,0
55327,0,40,0
55328,0,64,0
55329,38,19,0
55330,10,0,0
55331,10,6,0
55332,0,90,0
55333,13,6,0
55334,22,1,0
55335,7,19,0
55336,0,67,0
55337,1,9,0
55338,4,11,0
55339,0,3,0
55340,6,8,0
55341,15,31,0
55342,16,13,0
55343,0,100,0
55344,0,64,0
55345,0,26,0
55346,0,22,0
55347,0,37,0
55348,0,17,0
55349,0,30,0
55350,0,70,0
55351,0,100,0
55352,2,2,4
55353,0,18,0
55354,0,100,0
55355,0,100,0
55356,0,1,0
55357,0,42,0
55358,0,20,0
55359,0,28,0
55360,0,0,1
55361,0,86,0
55362,0,18,4
55363,0,1,0
55364,0,19,0
55365,0,4,1
55366,0,31,0
55367,0,27,0
55368,0,14,0
55369,0,29,0
55370,0,100,0
55371,0,100,0
55372,0,4,3
55373,0,10,0
55374,0,69,0
55375,0,31,0
55376,0,30,0
55377,0,92,0
55378,0,9,1
55379,0,94,0
55380,0,100,0
55381,0,5,0
55382,0,36,0
55383,0,19,0
55384,0,99,0
55385,0,97,0
55386,0,71,0
55387,0,63,0
55388,0,66,0
55389,1,62,0
55390,0,58,0
55391,0,79,0
55392,1,55,0
55393,0,78,0
55394,1,14,0
55395,0,94,0
55396,0,65,0
55397,1,52,0
55398,0,49,0
55399,0,71,0
55400,0,70,0
55401,0,8,0
55402,0,50,0
55403,0,41,0
55404,0,68,0
55405,0,8,1
55406,0,61,0
55407,0,71,0
55408,0,43,0
55409,0,24,0
55410,0,40,0
55411,0,55,0
55412,0,44,0
55413,0,87,0
55414,0,41,0
55415,0,92,0
55416,6,0,0
55417,0,79,0
55418,0,58,0
55419,0,30,0
55420,0,52,0
55421,0,45,0
55422,0,62,0
55423,0,40,0
55424,0,57,0
55425,0,54,0
55426,0,81,0
55427,0,96,0
55428,0,1,0
55429,0,66,0
55430,0,38,0
55431,0,16,0
55432,0,48,0
55433,0,7,0
55434,0,49,0
55435,0,25,0
55436,0,37,0
55437,0,21,0
55438,0,100,0
55439,51,10,0
55440,49,0,0
55441,39,20,0
55442,0,61,0
55443,48,26,0
55444,47,14,0
55445,4,45,0
55446,0,70,0
55447,4,48,0
55448,1,49,0
55449,3,1,0
55450,0,93,0
55451,8,10,0
55452,29,3,0
55453,41,46,0
55454,0,50,0
55455,2,31,0
55456,0,100,0
55457,0,61,0
55458,0,31,0
55459,0,26,0
55460,0,55,0
55461,0,16,2
55462,1,9,0
55463,0,40,0
55464,0,15,1
55465,0,27,0
55466,0,100,0
55467,1,2,1
55468,0,32,0
55469,0,100,0
55470,0,35,0
55471,0,13,0
55472,0,2,0
55473,0,30,0
55474,0,22,0
55475,0,34,0
55476,0,100,0
55477,0,39,0
55478,0,12,0
55479,0,40,0
55480,0,16,0
55481,1,6,0
55482,0,49,0
55483,0,7,0
55484,0,29,0
55485,0,8,0
55486,0,43,0
55487,0,27,0
55488,0,37,0
55489,0,74,0
55490,0,98,0
55491,0,24,1
55492,0,40,0
55493,0,42,0
55494,0,100,0
55495,0,41,0
55496,0,50,0
55497,0,20,0
55498,0,81,0
55499,0,77,0
55500,0,24,0
55501,0,40,0
55502,0,11,0
55503,0,86,0
55504,0,11,10
55505,0,57,0
55506,0,18,0
55507,0,63,0
55508,0,87,0
55509,0,74,0
55510,0,61,0
55511,0,77,0
55512,0,66,0
55513,0,71,0
55514,0,35,0
55515,0,51,0
55516,0,87,0
55517,0,48,0
55518,0,42,0
55519,0,31,0
55520,0,64,0
55521,0,91,0
55522,0,90,0
55523,0,97,0
55524,0,56,0
55525,0,67,0
55526,0,57,0
55527,0,28,0
55528,0,60,0
55529,0,51,0
55530,0,48,0
55531,0,38,0
55532,0,30,0
55533,0,88,0
55534,0,14,0
55535,0,83,0
55536,0,94,0
55537,0,79,0
55538,0,68,0
55539,3,3,0
55540,0,36,0
55541,0,6,0
55542,0,37,0
55543,0,48,0
55544,0,93,0
55545,0,47,0
55546,0,90,0
55547,0,57,0
55548,0,100,0
55549,0,43,0
55550,0,76,0
55551,0,16,0
55552,0,25,0
55553,0,24,0
55554,0,41,0
55555,0,58,0
55556,0,51,0
55557,0,82,0
55558,0,70,0
55559,0,27,0
55560,0,72,0
55561,0,67,0
55562,0,58,0
55563,0,97,0
55564,0,88,0
55565,0,58,0
55566,0,82,0
55567,0,22,0
55568,0,43,0
55569,0,75,0
55570,0,67,0
55571,0,55,0
55572,0,90,0
55573,0,6,2
55574,0,37,0
55575,0,36,0
55576,0,21,0
55577,0,26,0
55578,0,45,0
55579,0,58,0
55580,0,50,0
55581,0,65,0
55582,0,31,0
55583,0,63,0
55584,0,70,0
55585,0,22,0
55586,0,23,0
55587,0,95,0
55588,0,54,0
55589,1,40,0
55590,0,70,0
55591,0,100,0
55592,0,66,0
55593,0,64,0
55594,2,76,0
55595,2,25,0
55596,0,71,0
55597,0,41,0
55598,0,100,0
55599,0,100,0
55600,0,100,0
55601,0,100,0
55602,0,52,0
55603,0,100,0
55604,0,66,0
55605,0,100,0
55606,0,62,0
55607,0,100,0
55608,0,100,0
55609,0,100,0
55610,0,100,0
55611,0,100,0
55612,0,100,0
55613,0,100,0
55614,0,100,0
55615,0,100,0
55616,0,64,0
55617,0,100,0
55618,0,100,0
55619,0,100,0
55620,0,100,0
55621,0,57,0
55622,0,61,0
55623,0,98,0
55624,0,38,0
55625,0,70,0
55626,0,96,0
55627,0,25,0
55628,2,37,1
55629,1,87,0
55630,0,38,0
55631,0,100,0
55632,0,100,0
55633,0,100,0
55634,0,100,0
55635,0,100,0
55636,0,78,0
55637,0,100,0
55638,0,77,0
55639,0,100,0
55640,0,50,0
55641,0,52,0
55642,0,72,0
55643,0,64,0
55644,0,46,0
55645,0,52,0
55646,0,67,0
55647,0,25,0
55648,0,67,0
55649,0,59,0
55650,0,65,0
55651,0,100,0
55652,0,100,0
55653,0,100,0
55654,0,100,0
55655,0,100,0
55656,0,56,0
55657,0,100,0
55658,0,78,0
55659,0,100,0
55660,0,100,0
55661,0,50,0
55662,0,72,0
55663,0,75,0
55664,0,95,0
55665,0,100,0
55666,0,72,0
55667,0,63,0
55668,0,94,0
55669,0,100,0
55670,0,100,0
55671,0,52,0
55672,0,100,0
55673,0,100,0
55674,0,100,0
55675,0,100,0
55676,0,100,0
55677,0,100,0
55678,0,100,0
55679,0,100,0
55680,0,100,0
55681,0,97,0
55682,0,100,0
55683,0,83,0
55684,0,72,0
55685,0,100,0
55686,0,6,1
55687,0,99,0
55688,0,100,0
55689,0,100,0
55690,0,8,0
55691,0,100,0
55692,0,93,0
55693,0,100,0
55694,0,84,0
55695,0,98,0
55696,0,100,0
55697,0,100,0
55698,0,93,0
55699,0,95,0
55700,0,100,0
55701,0,100,0
55702,0,95,0
55703,0,95,0
55704,0,98,0
55705,0,85,0
55706,0,100,0
55707,0,54,0
55708,0,97,0
55709,0,92,0
55710,0,100,0
55711,0,65,0
55712,0,100,0
55713,0,92,0
55714,0,76,0
55715,0,100,0
55716,0,96,0
55717,0,93,0
55718,0,100,0
55719,0,65,0
55720,0,100,0
55721,0,100,0
55722,0,91,0
55723,0,41,0
55724,0,68,0
55725,0,52,0
55726,0,3,1
55727,0,50,0
55728,0,51,0
55729,0,67,1
55730,0,100,0
55731,0,100,0
55732,0,100,0
55733,0,60,0
55734,0,100,0
55735,0,100,0
55736,0,100,0
55737,0,100,0
55738,0,100,0
55739,0,100,0
55740,0,100,0
55741,0,100,0
55742,0,97,0
55743,0,100,0
55744,0,85,0
55745,0,100,0
55746,0,100,0
55747,0,60,0
55748,0,94,0
55749,0,83,0
55750,0,100,0
55751,0,84,0
55752,0,3,0
55753,0,66,0
55754,0,56,0
55755,0,74,0
55756,0,73,0
55757,0,12,0
55758,0,57,0
55759,0,81,0
55760,0,46,0
55761,6,9,0
55762,14,5,0
55763,64,4,0
55764,16,0,0
55765,7,19,0
55766,19,31,0
55767,7,21,0
55768,8,9,0
55769,8,38,0
55770,0,100,0
55771,0,16,0
55772,1,0,0
55773,0,54,0
55774,0,100,0
55775,0,17,0
55776,0,85,0
55777,3,7,0
55778,8,42,2
55779,1,0,0
55780,0,4,0
55781,15,7,3
55782,41,19,0
55783,47,12,0
55784,6,12,0
55785,4,22,0
55786,1,11,2
55787,17,32,0
55788,0,52,0
55789,0,20,2
55790,0,64,0
55791,0,100,0
55792,0,46,0
55793,0,49,0
55794,0,51,0
55795,0,26,0
55796,0,80,0
55797,0,100,0
55798,0,99,1
55799,18,23,0
55800,8,11,0
55801,26,2,0
55802,3,0,0
55803,13,2,0
55804,0,0,1
55805,0,100,0
55806,0,12,0
55807,0,100,0
55808,0,99,0
55809,0,100,0
55810,0,99,0
55811,0,33,0
55812,0,22,0
55813,0,38,0
55814,0,47,0
55815,0,100,0
55816,0,99,0
55817,0,100,0
55818,1,2,0
55819,3,46,0
55820,0,30,0
55821,21,37,0
55822,45,23,0
55823,28,6,0
55824,2,30,0
55825,0,60,0
55826,8,23,0
55827,0,33,0
55828,0,14,3
55829,0,72,0
55830,0,71,0
55831,0,99,0
55832,0,82,0
55833,0,45,0
55834,0,53,0
55835,0,66,0
55836,0,100,0
55837,0,66,0
55838,0,100,0
55839,0,100,0
55840,0,99,0
55841,16,0,0
55842,33,42,0
55843,8,41,0
55844,19,12,0
55845,0,38,1
55846,0,34,0
55847,0,28,0
55848,0,98,0
55849,0,100,0
55850,0,66,0
55851,0,7,1
55852,0,24,0
55853,0,4,0
55854,0,16,7
55855,0,72,0
55856,0,42,0
55857,0,33,0
55858,1,26,0
55859,0,8,2
55860,0,5,0
55861,0,23,0
55862,0,12,0
55863,22,22,1
55864,8,5,0
55865,2,49,0
55866,0,11,0
55867,0,60,0
55868,0,4,1
55869,0,54,0
55870,0,23,2
55871,0,39,0
55872,0,100,0
55873,0,36,0
55874,0,42,0
55875,0,18,0
55876,0,16,0
55877,0,3,1
55878,0,7,0
55879,0,14,0
55880,0,8,0
55881,0,49,0
55882,0,36,0
55883,0,23,0
55884,0,52,0
55885,0,78,0
55886,0,70,0
55887,0,61,0
55888,0,85,0
55889,0,61,1
55890,0,99,0
55891,0,45,0
55892,0,41,0
55893,0,32,0
55894,0,55,0
55895,67,1,0
55896,1,0,0
55897,0,4,0
55898,0,20,3
55899,0,61,0
55900,0,99,0
55901,0,15,0
55902,0,0,2
55903,0,43,0
55904,0,27,0
55905,0,1,2
55906,0,1,0
55907,0,63,0
55908,0,10,0
55909,0,100,0
55910,0,64,0
55911,0,100,0
55912,0,44,0
55913,0,4,1
55914,4,30,0
55915,0,77,0
55916,0,26,0
55917,0,32,0
55918,0,100,0
55919,0,99,0
55920,0,100,0
55921,0,38,0
55922,0,17,0
55923,0,17,0
55924,0,34,0
55925,26,5,0
55926,25,45,0
55927,1,40,0
55928,1,0,0
55929,0,75,0
55930,0,100,0
55931,0,84,0
55932,0,2,0
55933,0,25,0
55934,0,5,1
55935,0,9,0
55936,0,27,0
55937,0,12,5
55938,0,18,1
55939,0,2,0
55940,0,47,0
55941,0,21,0
55942,0,30,0
55943,0,100,0
55944,0,74,0
55945,0,31,0
55946,0,3,0
55947,0,1,0
55948,1,2,0
55949,0,46,0
55950,0,41,0
55951,0,89,0
55952,0,92,0
55953,0,68,0
55954,0,100,0
55955,0,53,0
55956,0,39,0
55957,0,20,0
55958,0,91,0
55959,0,100,0
55960,0,6,0
55961,0,4,2
55962,0,66,0
55963,7,3,0
55964,53,5,0
55965,1,0,0
55966,12,11,0
55967,5,90,0
55968,16,33,0
55969,0,78,0
55970,0,32,2
55971,0,24,0
55972,0,71,0
55973,0,58,0
55974,0,30,0
55975,0,100,0
55976,0,39,0
55977,0,49,0
55978,0,12,0
55979,0,68,0
55980,0,7,0
55981,0,27,0
55982,0,61,0
55983,0,16,2
55984,0,1,0
55985,0,24,0
55986,0,73,0
55987,0,11,1
55988,0,88,0
55989,0,2,0
55990,0,22,1
55991,0,35,2
55992,0,17,0
55993,0,30,0
55994,0,19,0
55995,0,72,0
55996,0,51,0
55997,0,24,0
55998,0,96,0
55999,0,37,0
56000,0,54,0
56001,0,40,0
56002,0,23,0
56003,8,23,0
56004,40,9,0
56005,0,1,0
56006,11,10,0
56007,0,96,0
56008,0,21,0
56009,0,9,0
56010,0,2,1
56011,0,53,0
56012,0,13,4
56013,0,14,0
56014,0,7,0
56015,0,11,0
56016,0,8,2
56017,0,3,3
56018,0,36,0
56019,0,49,0
56020,0,1,0
56021,0,34,0
56022,0,41,0
56023,0,2,0
56024,0,4,1
56025,0,18,2
56026,0,21,0
56027,0,27,0
56028,0,100,0
56029,0,7,0
56030,0,44,0
56031,0,3,1
56032,0,13,0
56033,0,35,0
56034,0,100,0
56035,0,20,4
56036,0,15,2
56037,0,49,0
56038,0,29,0
56039,0,26,0
56040,1,1,0
56041,0,90,0
56042,0,66,0
56043,0,74,0
56044,0,47,0
56045,0,67,0
56046,0,47,0
56047,0,77,0
56048,0,67,0
56049,0,52,0
56050,0,75,0
56051,0,17,0
56052,0,54,0
56053,0,27,2
56054,0,32,0
56055,0,37,0
56056,0,88,0
56057,0,17,0
56058,0,15,0
56059,0,39,0
56060,0,100,0
56061,0,2,1
56062,0,50,0
56063,0,1,1
56064,0,26,0
56065,0,43,0
56066,0,24,0
56067,0,13,2
56068,0,20,0
56069,0,100,0
56070,0,20,0
56071,0,5,2
56072,0,24,0
56073,0,13,0
56074,0,30,0
56075,0,35,0
56076,0,41,0
56077,0,31,0
56078,0,72,0
56079,1,22,0
56080,0,100,0
56081,0,68,0
56082,0,64,0
56083,0,22,0
56084,0,42,0
56085,0,33,0
56086,0,85,0
56087,0,30,0
56088,0,9,3
56089,0,59,0
56090,0,99,0
56091,0,63,0
56092,0,74,0
56093,0,94,0
56094,0,55,0
56095,0,55,0
56096,0,100,0
56097,0,51,0
56098,0,61,0
56099,0,95,0
56100,0,49,0
56101,0,46,0
56102,0,24,0
56103,0,53,0
56104,0,41,0
56105,0,46,0
56106,0,73,0
56107,0,56,0
56108,51,0,0
56109,4,1,0
56110,4,21,0
56111,14,16,0
56112,28,16,0
56113,7,18,0
56114,0,41,0
56115,0,26,3
56116,0,23,1
56117,0,43,1
56118,0,26,0
56119,2,3,2
56120,0,27,0
56121,0,1,0
56122,0,24,1
56123,0,34,0
56124,0,23,0
56125,0,48,0
56126,0,15,0
56127,0,48,0
56128,0,52,0
56129,0,27,0
56130,0,31,3
56131,0,25,0
56132,0,20,0
56133,0,95,0
56134,0,23,0
56135,0,3,0
56136,0,7,0
56137,0,32,0
56138,0,14,1
56139,0,6,0
56140,0,43,0
56141,0,23,0
56142,0,38,0
56143,0,14,5
56144,0,33,0
56145,0,78,0
56146,0,90,0
56147,0,50,0
56148,0,30,0
56149,0,39,0
56150,0,100,0
56151,0,70,0
56152,0,36,0
56153,0,42,0
56154,0,67,0
56155,0,34,0
56156,0,20,0
56157,0,55,0
56158,0,91,0
56159,0,100,0
56160,0,32,0
56161,0,61,0
56162,0,68,0
56163,0,70,0
56164,0,88,0
56165,0,99,0
56166,0,53,0
56167,0,82,0
56168,0,19,0
56169,0,26,0
56170,0,61,0
56171,0,99,0
56172,0,45,0
56173,0,8,0
56174,0,13,0
56175,0,55,0
56176,0,61,0
56177,1,26,0
56178,0,59,0
56179,0,100,0
56180,0,65,0
56181,0,34,0
56182,0,44,0
56183,0,39,0
56184,0,50,0
56185,0,55,0
56186,0,51,0
56187,0,84,0
56188,48,3,0
56189,0,1,0
56190,45,10,0
56191,2,18,0
56192,36,9,0
56193,65,27,0
56194,84,7,0
56195,5,62,0
56196,8,8,0
56197,0,59,0
56198,2,60,0
56199,3,74,0
56200,28,7,0
56201,1,4,1
56202,2,88,0
56203,43,6,0
56204,6,17,1
56205,0,64,0
56206,20,1,0
56207,2,47,0
56208,11,87,0
56209,38,16,0
56210,21,23,0
56211,6,17,1
56212,9,27,1
56213,3,56,0
56214,0,66,0
56215,1,24,0
56216,0,18,0
56217,0,64,0
56218,0,66,0
56219,0,31,0
56220,0,27,0
56221,0,66,0
56222,0,62,0
56223,0,25,5
56224,0,59,0
56225,0,48,0
56226,0,91,0
56227,0,19,1
56228,0,93,0
56229,0,100,0
56230,0,77,0
56231,0,42,0
56232,0,52,0
56233,0,100,0
56234,0,100,0
56235,0,32,0
56236,0,46,0
56237,0,31,0
56238,0,45,0
56239,0,29,0
56240,0,41,0
56241,0,50,0
56242,0,40,0
56243,0,8,0
56244,0,84,0
56245,0,25,0
56246,0,20,0
56247,0,28,0
56248,0,21,0
56249,0,63,0
56250,0,61,0
56251,0,42,0
56252,0,30,0
56253,0,15,0
56254,0,17,0
56255,1,6,0
56256,0,100,0
56257,0,100,0
56258,0,8,1
56259,0,43,0
56260,0,52,1
56261,0,100,0
56262,0,100,0
56263,0,19,0
56264,0,42,1
56265,0,31,0
56266,0,60,0
56267,0,26,0
56268,0,42,0
56269,0,7,2
56270,0,38,0
56271,0,55,0
56272,0,21,0
56273,0,33,0
56274,0,98,0
56275,0,100,0
56276,0,23,0
56277,0,27,0
56278,0,2,0
56279,0,59,0
56280,0,90,0
56281,0,45,0
56282,0,41,0
56283,0,100,0
56284,0,100,0
56285,0,14,0
56286,0,47,0
56287,0,30,0
56288,0,68,0
56289,0,20,0
56290,0,33,0
56291,1,1,0
56292,0,100,0
56293,0,100,0
56294,18,7,1
56295,0,100,0
56296,16,27,0
56297,0,37,0
56298,27,34,0
56299,0,81,0
56300,13,0,0
56301,5,48,0
56302,0,100,0
56303,31,65,0
56304,3,70,0
56305,16,0,0
56306,1,57,0
56307,0,61,0
56308,5,57,0
56309,4,96,0
56310,5,94,0
56311,0,100,0
56312,7,1,0
56313,1,1,1
56314,1,56,0
56315,15,3,0
56316,40,10,0
56317,13,71,0
56318,0,100,0
56319,23,6,0
56320,46,33,0
56321,0,47,0
56322,8,3,0
56323,5,88,0
56324,0,64,0
56325,0,72,0
56326,0,69,0
56327,0,98,1
56328,0,69,0
56329,0,18,2
56330,0,32,0
56331,0,39,0
56332,0,17,0
56333,0,20,1
56334,0,26,0
56335,0,67,1
56336,0,44,0
56337,0,37,0
56338,0,100,0
56339,0,45,0
56340,0,27,0
56341,0,22,0
56342,0,3,0
56343,0,56,0
56344,0,21,0
56345,0,50,0
56346,0,41,0
56347,0,36,0
56348,0,76,0
56349,0,26,1
56350,0,43,0
56351,1,40,0
56352,0,100,0
56353,0,34,0
56354,0,62,0
56355,0,17,0
56356,0,67,0
56357,0,60,0
56358,0,100,0
56359,0,100,0
56360,0,37,0
56361,0,29,0
56362,0,26,0
56363,0,6,4
56364,0,100,0
56365,0,99,0
56366,0,33,0
56367,0,11,4
56368,0,36,0
56369,1,1,0
56370,0,86,0
56371,0,100,0
56372,0,100,0
56373,0,2,0
56374,0,3,1
56375,0,6,3
56376,0,36,0
56377,0,40,0
56378,0,50,0
56379,0,100,0
56380,0,98,0
56381,0,28,0
56382,0,89,0
56383,0,38,0
56384,0,97,0
56385,0,45,0
56386,0,73,0
56387,0,73,0
56388,0,47,0
56389,0,42,0
56390,0,54,0
56391,0,76,0
56392,0,44,2
56393,0,84,0
56394,0,44,2
56395,0,64,0
56396,0,2,1
56397,0,27,0
56398,0,8,0
56399,0,44,0
56400,0,37,0
56401,0,40,0
56402,0,26,0
56403,0,26,0
56404,0,21,0
56405,0,71,0
56406,0,12,0
56407,0,45,0
56408,0,12,0
56409,0,100,0
56410,0,100,0
56411,0,94,0
56412,0,15,1
56413,0,25,0
56414,0,91,0
56415,0,93,0
56416,0,58,0
56417,0,37,0
56418,0,31,0
56419,0,30,0
56420,0,83,0
56421,0,100,0
56422,0,50,0
56423,0,24,0
56424,0,29,0
56425,0,82,0
56426,0,91,0
56427,0,11,0
56428,0,35,0
56429,0,29,0
56430,0,1,0
56431,0,6,0
56432,0,100,0
56433,0,100,0
56434,3,0,0
56435,5,2,0
56436,7,6,0
56437,0,100,0
56438,1,12,0
56439,48,7,0
56440,13,12,0
56441,5,47,0
56442,25,33,0
56443,0,100,0
56444,22,16,0
56445,25,1,0
56446,0,10,2
56447,13,3,3
56448,32,34,0
56449,0,61,0
56450,20,8,0
56451,8,1,0
56452,3,1,4
56453,0,99,0
56454,0,3,0
56455,0,36,0
56456,0,44,0
56457,0,100,0
56458,0,44,0
56459,0,75,0
56460,0,38,0
56461,0,15,0
56462,0,13,0
56463,0,17,0
56464,0,62,0
56465,0,100,0
56466,0,38,1
56467,0,58,0
56468,0,7,0
56469,0,17,0
56470,0,100,0
56471,0,100,0
56472,0,8,1
56473,1,0,0
56474,0,1,1
56475,0,2,1
56476,0,10,3
56477,0,99,0
56478,0,10,0
56479,0,52,0
56480,0,30,0
56481,0,32,0
56482,0,47,0
56483,0,1,4
56484,0,8,0
56485,0,36,0
56486,0,45,1
56487,0,59,0
56488,0,99,0
56489,0,34,0
56490,0,60,0
56491,0,9,2
56492,0,13,0
56493,0,93,0
56494,0,65,0
56495,0,19,0
56496,0,22,1
56497,0,10,0
56498,0,21,0
56499,0,13,0
56500,0,39,0
56501,0,7,0
56502,0,2,1
56503,0,72,0
56504,0,99,0
56505,0,45,0
56506,0,36,0
56507,0,18,0
56508,0,25,0
56509,0,79,0
56510,0,65,0
56511,0,45,0
56512,0,30,0
56513,0,44,0
56514,0,24,0
56515,0,8,0
56516,0,73,0
56517,0,68,0
56518,0,35,0
56519,0,46,0
56520,0,24,0
56521,0,4,0
56522,0,28,0
56523,0,13,0
56524,0,11,0
56525,0,18,0
56526,1,1,0
56527,0,16,0
56528,0,15,0
56529,0,100,0
56530,0,100,0
56531,0,81,0
56532,0,74,0
56533,0,97,0
56534,0,96,0
56535,0,62,0
56536,1,53,0
56537,0,63,0
56538,0,41,0
56539,0,59,0
56540,0,48,0
56541,0,83,0
56542,0,80,0
56543,0,56,0
56544,0,51,0
56545,0,53,0
56546,0,56,0
56547,0,8,0
56548,0,19,0
56549,0,53,0
56550,1,25,0
56551,0,42,0
56552,0,59,0
56553,0,37,0
56554,0,45,0
56555,0,23,0
56556,0,16,0
56557,0,47,0
56558,0,20,0
56559,0,40,0
56560,0,73,0
56561,0,91,0
56562,0,33,0
56563,0,18,0
56564,0,89,0
56565,0,100,0
56566,0,26,0
56567,0,34,0
56568,0,100,0
56569,0,67,0
56570,0,10,0
56571,0,39,0
56572,0,50,1
56573,0,91,0
56574,0,100,0
56575,0,28,0
56576,0,15,0
56577,0,100,0
56578,0,100,0
56579,38,10,0
56580,0,42,0
56581,18,4,0
56582,64,5,0
56583,36,6,0
56584,0,100,0
56585,57,0,0
56586,0,27,0
56587,0,37,0
56588,34,49,0
56589,15,19,0
56590,2,40,0
56591,12,11,0
56592,0,74,0
56593,6,37,0
56594,8,59,0
56595,12,39,0
56596,0,50,0
56597,0,18,0
56598,6,51,0
56599,1,25,0
56600,33,44,0
56601,16,48,0
56602,12,0,0
56603,6,51,1
56604,0,20,0
56605,25,45,0
56606,0,41,0
56607,0,16,0
56608,0,22,0
56609,0,39,0
56610,0,65,0
56611,0,100,0
56612,0,47,0
56613,0,33,0
56614,0,34,0
56615,0,28,0
56616,0,20,0
56617,0,21,0
56618,0,37,0
56619,0,100,0
56620,0,41,0
56621,0,41,1
56622,0,19,0
56623,0,100,0
56624,0,8,5
56625,0,6,0
56626,0,40,0
56627,0,2,0
56628,0,34,0
56629,0,13,0
56630,0,36,0
56631,0,14,0
56632,0,33,0
56633,0,75,0
56634,0,12,1
56635,0,24,0
56636,0,44,0
56637,0,4,1
56638,0,23,0
56639,0,58,0
56640,0,23,0
56641,0,13,2
56642,0,10,0
56643,0,31,0
56644,0,68,0
56645,0,80,0
56646,0,11,2
56647,0,100,0
56648,0,100,0
56649,0,10,0
56650,0,33,0
56651,0,5,2
