,C,R50
2137,60,1
2138,47,0
2139,26,0
2140,5,6
2141,32,0
2142,49,0
2143,43,0
2144,55,0
2145,36,0
2146,28,16
2147,39,2
2148,30,2
2149,18,0
2150,9,2
2151,31,0
2152,19,0
2153,36,0
2154,9,0
2155,52,0
2156,1,10
2157,8,14
2158,41,0
2159,34,5
2160,48,0
2161,0,1
2162,18,0
2163,11,13
2164,7,6
2165,24,0
2166,12,24
2167,14,14
2168,63,4
2169,52,0
2170,25,6
2171,11,0
2172,65,9
2173,17,23
2174,33,1
2175,24,2
2176,31,2
2177,25,1
2178,23,14
2179,27,3
2180,32,0
2181,38,0
2182,47,5
2183,26,0
2184,36,0
2185,2,0
2186,23,1
2187,15,7
2188,7,3
2189,0,1
2190,0,1
2191,17,5
2192,21,21
2193,41,2
2194,1,28
2195,5,3
2196,32,0
2197,44,0
2198,49,0
2199,49,0
2200,40,14
2201,54,2
2202,29,0
2203,28,0
2204,36,0
2205,19,0
2206,33,0
2207,2,0
2208,27,0
2209,49,6
2210,12,2
2211,9,2
2212,2,39
2213,11,6
2214,23,8
2215,31,0
2216,35,1
2217,0,13
2218,27,2
2219,19,5
2220,44,0
2221,8,0
2222,9,4
2223,0,3
2224,29,1
2225,3,3
2226,31,0
2227,70,7
2228,17,13
2229,10,4
2230,42,1
2231,46,0
2232,3,3
2233,2,3
2234,18,0
2235,9,1
2236,40,1
2237,49,0
2238,57,0
2239,1,0
2240,15,0
2241,37,0
2242,31,0
2243,5,7
2244,21,3
2245,3,1
2246,4,1
2247,67,0
2248,3,10
2249,9,0
2250,36,0
2251,15,0
2252,1,3
2253,32,0
2254,44,2
2255,10,13
2256,2,0
2257,27,0
2258,5,5
2259,4,1
2260,0,42
2261,22,0
2262,46,0
2263,31,1
2264,11,0
2265,5,0
2266,26,4
2267,1,0
2268,34,2
2269,13,0
2270,0,36
2271,10,1
2272,2,2
2273,14,4
2274,29,13
2275,10,4
2276,5,9
2277,13,16
2278,40,0
2279,3,0
2280,14,37
2281,42,0
2282,2,19
2283,14,4
2284,2,0
2285,17,1
2286,38,10
2287,42,8
2288,48,1
2289,43,0
2290,8,5
2291,16,10
2292,4,0
2293,53,0
2294,33,0
2295,5,0
2296,1,0
2297,38,0
2298,43,16
2299,40,1
2300,47,0
2301,32,5
2302,5,2
2303,16,5
2304,21,0
2305,9,10
2306,38,6
2307,16,1
2308,47,3
2309,2,3
2310,49,46
2311,38,4
2312,96,1
2313,20,1
2314,40,10
2315,46,17
2316,52,10
2317,51,0
2318,47,6
2319,25,30
2320,40,21
2321,58,4
2322,51,34
2323,14,12
2324,63,0
2325,22,16
2326,56,7
2327,75,0
2328,31,34
2329,52,12
2330,0,26
2331,16,2
2332,78,0
2333,36,42
2334,90,4
2335,71,1
2336,48,0
2337,87,0
2338,33,17
2339,48,5
2340,39,0
2341,20,11
2342,78,0
2343,36,0
2344,0,45
2345,62,0
2346,34,1
2347,73,10
2348,25,71
2349,40,4
2350,14,87
2351,49,1
2352,43,0
2353,30,17
2354,60,4
2355,1,8
2356,0,3
2357,1,14
2358,43,3
2359,0,15
2360,19,0
2361,33,25
2362,5,2
2363,6,1
2364,0,8
2365,0,7
2366,7,0
2367,2,0
2368,5,21
2369,25,9
2370,0,1
2371,19,12
2372,24,10
2373,44,10
2374,4,0
2375,40,0
2376,12,12
2377,0,9
2378,33,7
2379,16,3
2380,1,3
2381,10,1
2382,17,24
2383,7,9
2384,25,18
2385,4,19
2386,15,13
2387,36,0
2388,27,15
2389,14,17
2390,31,8
2391,0,3
2392,8,8
2393,2,0
2394,1,0
2395,1,10
2396,2,13
2397,0,12
2398,1,1
2399,0,4
2400,10,14
2401,9,0
2402,1,2
2403,0,1
2404,9,5
2405,12,24
2406,20,5
2407,14,9
2408,1,3
2409,1,2
2410,1,1
2411,5,1
2412,28,11
2413,9,38
2414,4,4
2415,1,1
2416,1,21
2417,53,2
2418,2,8
2419,2,19
2420,30,22
2421,9,52
2422,59,3
2423,57,2
2424,16,16
2425,63,3
2426,1,4
2427,10,0
2428,8,45
2429,16,0
2430,6,20
2431,0,4
2432,1,1
2433,2,3
2434,4,1
2435,17,10
2436,0,1
2437,11,23
2438,19,5
2439,24,0
2440,19,13
2441,12,1
2442,15,9
2443,11,17
2444,26,33
2445,2,1
2446,6,0
2447,2,17
2448,30,0
2449,7,56
2450,11,58
2451,38,14
2452,22,23
2453,50,6
2454,7,92
2455,19,8
2456,49,3
2457,7,0
2458,1,1
2459,0,14
2460,3,87
2461,19,65
2462,12,16
2463,14,8
2464,7,37
2465,3,0
2466,100,0
2467,2,33
2468,81,19
2469,12,24
2470,4,35
2471,1,1
2472,100,0
2473,100,0
2474,3,0
2475,31,0
2476,22,0
2477,30,2
2478,65,4
2479,37,3
2480,53,2
2481,36,0
2482,14,34
2483,52,0
2484,38,1
2485,15,1
2486,11,19
2487,14,0
2488,5,0
2489,8,0
2490,42,0
2491,20,3
2492,42,0
2493,70,19
2494,59,2
2495,4,6
2496,53,2
2497,25,0
2498,20,6
2499,58,1
2500,41,22
2501,20,28
2502,2,31
2503,6,0
2504,35,9
2505,3,27
2506,24,10
2507,25,18
2508,19,10
2509,100,0
2510,19,1
2511,22,0
2512,5,49
2513,100,0
2514,100,0
2515,52,12
2516,12,16
2517,30,1
2518,100,0
2519,100,0
2520,1,2
2521,11,0
2522,25,0
2523,14,1
2524,27,3
2525,4,2
2526,26,1
2527,36,0
2528,17,1
2529,32,1
2530,55,0
2531,20,1
2532,30,0
2533,82,4
2534,43,3
2535,46,0
2536,33,6
2537,32,0
2538,51,1
2539,39,0
2540,100,0
2541,82,0
2542,71,0
2543,100,0
2544,100,0
2545,83,0
2546,45,0
2547,100,0
2548,100,0
2549,21,0
2550,24,2
2551,99,1
2552,2,3
2553,29,64
2554,7,55
2555,45,8
2556,29,48
2557,24,0
2558,39,7
2559,15,7
2560,21,47
2561,100,0
2562,67,34
2563,14,10
2564,49,51
2565,42,35
2566,12,56
2567,100,0
2568,100,0
2569,22,23
2570,88,12
2571,2,41
2572,100,0
2573,100,0
2574,52,2
2575,3,22
2576,15,0
2577,37,0
2578,57,0
2579,21,14
2580,17,5
2581,3,2
2582,10,9
2583,28,2
2584,46,5
2585,38,0
2586,76,0
2587,44,0
2588,44,0
2589,53,0
2590,53,0
2591,64,0
2592,75,0
2593,48,0
2594,97,0
2595,1,8
2596,100,0
2597,60,0
2598,54,0
2599,82,0
2600,74,0
2601,57,0
2602,54,1
2603,50,0
2604,67,0
2605,6,1
2606,0,1
2607,21,0
2608,100,0
2609,100,0
2610,100,0
2611,100,0
2612,70,0
2613,100,0
2614,3,3
2615,16,2
2616,25,1
2617,100,0
2618,1,0
2619,82,13
2620,14,26
2621,22,23
2622,12,7
2623,25,0
2624,2,33
2625,0,45
2626,100,0
2627,11,0
2628,74,24
2629,17,16
2630,100,0
2631,59,27
2632,22,0
2633,21,8
2634,32,0
2635,2,63
2636,100,0
2637,100,0
2638,100,0
2639,15,2
2640,40,1
2641,35,1
2642,37,1
2643,68,0
2644,55,0
2645,43,0
2646,30,3
2647,21,4
2648,59,1
2649,53,0
2650,51,0
2651,30,0
2652,22,3
2653,8,4
2654,10,0
2655,39,4
2656,23,2
2657,23,0
2658,26,8
2659,54,0
2660,0,12
2661,60,0
2662,82,0
2663,83,0
2664,89,0
2665,66,0
2666,92,0
2667,100,0
2668,100,0
2669,28,0
2670,22,6
2671,40,0
2672,3,3
2673,100,0
2674,89,0
2675,100,0
2676,97,0
2677,100,0
2678,74,0
2679,23,6
2680,7,4
2681,5,0
2682,100,0
2683,100,0
2684,75,0
2685,100,0
2686,100,0
2687,65,0
2688,43,0
2689,4,2
2690,65,6
2691,2,17
2692,45,0
2693,36,15
2694,56,1
2695,47,12
2696,36,1
2697,1,22
2698,9,22
2699,1,38
2700,38,1
2701,33,24
2702,64,11
2703,57,0
2704,83,17
2705,26,24
2706,73,2
2707,3,6
2708,41,4
2709,25,12
2710,67,9
2711,31,0
2712,35,4
2713,38,15
2714,97,3
2715,59,0
2716,2,48
2717,44,2
2718,25,6
2719,63,8
2720,20,19
2721,56,9
2722,55,14
2723,22,5
2724,53,1
2725,72,0
2726,31,1
2727,87,1
2728,40,12
2729,49,25
2730,0,66
2731,33,4
2732,48,17
2733,38,0
2734,61,0
2735,22,30
2736,98,2
2737,31,0
2738,0,3
2739,3,4
2740,23,14
2741,30,3
2742,16,0
2743,43,0
2744,31,1
2745,1,2
2746,0,5
2747,2,6
2748,20,17
2749,1,0
2750,5,12
2751,2,1
2752,0,4
2753,10,11
2754,2,38
2755,10,6
2756,2,1
2757,13,0
2758,2,1
2759,3,3
2760,1,0
2761,1,0
2762,27,18
2763,28,1
2764,1,1
2765,0,1
2766,1,1
2767,1,2
2768,36,0
2769,6,2
2770,0,15
2771,1,1
2772,25,4
2773,31,2
2774,0,29
2775,0,28
2776,17,0
2777,12,6
2778,10,7
2779,8,0
2780,15,0
2781,1,0
2782,46,0
2783,0,28
2784,1,18
2785,3,3
2786,0,1
2787,1,0
2788,34,8
2789,34,42
2790,11,5
2791,0,23
2792,0,32
2793,10,10
2794,33,1
2795,12,0
2796,3,0
2797,20,2
2798,0,1
2799,16,0
2800,5,36
2801,58,1
2802,0,11
2803,0,13
2804,3,10
2805,5,8
2806,23,36
2807,20,25
2808,61,0
2809,6,58
2810,30,10
2811,32,0
2812,3,3
2813,1,21
2814,4,13
2815,5,0
2816,19,3
2817,26,0
2818,8,12
2819,15,8
2820,0,4
2821,2,30
2822,18,4
2823,8,1
2824,1,2
2825,15,8
2826,12,2
2827,48,3
2828,34,3
2829,3,2
2830,0,3
2831,1,15
2832,28,45
2833,35,2
2834,0,8
2835,0,100
2836,1,3
2837,25,1
2838,94,5
2839,39,26
2840,24,7
2841,13,11
2842,22,3
2843,0,8
2844,45,39
2845,14,23
2846,41,1
2847,8,29
2848,39,3
2849,100,0
2850,14,33
2851,21,7
2852,24,22
2853,100,0
2854,100,0
2855,0,49
2856,32,5
2857,42,0
2858,100,0
2859,100,0
2860,11,12
2861,4,4
2862,50,2
2863,59,2
2864,7,2
2865,18,4
2866,32,24
2867,35,0
2868,25,0
2869,47,0
2870,14,1
2871,49,1
2872,9,1
2873,40,1
2874,49,0
2875,37,0
2876,33,0
2877,9,35
2878,6,3
2879,51,0
2880,70,0
2881,25,5
2882,21,74
2883,31,10
2884,1,8
2885,3,11
2886,40,12
2887,9,38
2888,77,10
2889,32,20
2890,4,0
2891,0,29
2892,80,20
2893,28,6
2894,24,2
2895,5,24
2896,38,4
2897,100,0
2898,4,0
2899,3,29
2900,0,94
2901,14,20
2902,38,24
2903,52,0
2904,100,0
2905,1,0
2906,100,0
2907,27,11
2908,1,1
2909,37,0
2910,19,18
2911,29,1
2912,64,0
2913,20,8
2914,22,9
2915,41,0
2916,13,21
2917,30,15
2918,49,0
2919,47,0
2920,4,5
2921,1,0
2922,63,0
2923,8,0
2924,40,0
2925,59,1
2926,64,0
2927,33,5
2928,32,0
2929,18,0
2930,100,0
2931,60,0
2932,82,0
2933,72,0
2934,78,0
2935,36,0
2936,84,0
2937,48,0
2938,99,0
2939,37,0
2940,44,0
2941,1,0
2942,22,4
2943,100,0
2944,53,5
2945,20,16
2946,27,55
2947,0,38
2948,39,54
2949,2,34
2950,79,0
2951,0,55
2952,35,2
2953,100,0
2954,74,8
2955,41,50
2956,42,20
2957,15,66
2958,15,83
2959,100,0
2960,100,0
2961,22,6
2962,59,34
2963,6,56
2964,100,0
2965,100,0
2966,20,13
2967,46,0
2968,30,2
2969,43,1
2970,30,6
2971,60,3
2972,28,2
2973,1,0
2974,43,2
2975,23,2
2976,31,16
2977,13,8
2978,43,0
2979,69,0
2980,32,6
2981,70,0
2982,24,0
2983,60,0
2984,7,0
2985,33,45
2986,29,1
2987,63,0
2988,78,0
2989,80,0
2990,100,0
2991,100,0
2992,62,0
2993,63,0
2994,95,0
2995,13,0
2996,22,1
2997,34,0
2998,7,29
2999,100,0
3000,79,0
3001,76,0
3002,92,0
3003,79,0
3004,75,0
3005,74,0
3006,74,0
3007,77,0
3008,39,0
3009,36,0
3010,7,1
3011,21,5
3012,69,0
3013,10,26
3014,19,16
3015,12,26
3016,7,12
3017,37,32
3018,9,26
3019,39,16
3020,19,37
3021,100,0
3022,29,7
3023,12,48
3024,86,0
3025,100,0
3026,0,80
3027,21,3
3028,1,47
3029,35,11
3030,100,0
3031,87,0
3032,100,0
3033,43,0
3034,27,1
3035,39,0
3036,17,0
3037,29,2
3038,29,8
3039,46,0
3040,52,2
3041,26,1
3042,36,5
3043,30,16
3044,21,0
3045,33,19
3046,37,9
3047,20,8
3048,51,2
3049,22,3
3050,65,0
3051,76,0
3052,10,24
3053,66,0
3054,57,2
3055,100,0
3056,100,0
3057,100,0
3058,100,0
3059,100,0
3060,100,0
3061,11,0
3062,48,0
3063,36,0
3064,0,24
3065,93,0
3066,58,0
3067,41,0
3068,34,2
3069,70,0
3070,70,0
3071,99,0
3072,91,0
3073,37,0
3074,1,0
3075,54,1
3076,1,0
3077,58,0
3078,100,0
3079,99,0
3080,70,0
3081,100,0
3082,29,0
3083,32,0
3084,1,0
3085,24,0
3086,5,4
3087,25,0
3088,37,0
3089,62,0
3090,6,6
3091,55,0
3092,5,0
3093,16,0
3094,19,0
3095,8,0
3096,24,0
3097,7,2
3098,8,0
3099,32,0
3100,9,0
3101,64,0
3102,43,0
3103,20,0
3104,7,10
3105,1,1
3106,6,2
3107,6,2
3108,17,1
3109,9,8
3110,18,0
3111,6,1
3112,1,8
3113,8,3
3114,15,12
3115,26,0
3116,45,0
3117,48,6
3118,40,0
3119,92,0
3120,100,0
3121,76,0
3122,45,0
3123,99,0
3124,100,0
3125,30,0
3126,50,0
3127,60,0
3128,8,2
3129,92,0
3130,34,0
3131,91,0
3132,99,0
3133,100,0
3134,15,0
3135,98,0
3136,91,0
3137,58,0
3138,72,0
3139,37,0
3140,100,0
3141,93,0
3142,77,0
3143,100,0
3144,0,1
3145,25,0
3146,58,0
3147,76,0
3148,100,0
3149,100,0
3150,90,0
3151,96,0
3152,39,0
3153,75,7
3154,98,0
3155,22,8
3156,50,12
3157,67,0
3158,87,1
3159,58,2
3160,75,3
3161,16,2
3162,57,3
3163,33,20
3164,79,16
3165,40,8
3166,36,35
3167,62,1
3168,98,3
3169,80,0
3170,10,9
3171,1,20
3172,58,0
3173,27,0
3174,81,3
3175,28,31
3176,48,0
3177,78,4
3178,16,6
3179,98,0
3180,46,8
3181,59,2
3182,94,5
3183,99,1
3184,76,5
3185,29,40
3186,49,0
3187,50,0
3188,90,0
3189,66,12
3190,57,0
3191,72,0
3192,56,2
3193,89,2
3194,80,1
3195,70,4
3196,0,56
3197,57,0
3198,17,33
3199,41,1
3200,41,1
3201,15,3
3202,1,39
3203,1,49
3204,43,0
3205,2,20
3206,17,26
3207,7,37
3208,43,0
3209,0,10
3210,1,5
3211,1,2
3212,14,0
3213,39,0
3214,8,0
3215,26,10
3216,15,11
3217,4,2
3218,4,35
3219,9,1
3220,6,1
3221,55,0
3222,10,18
3223,2,21
3224,1,7
3225,16,12
3226,46,0
3227,6,0
3228,1,2
3229,36,2
3230,12,1
3231,37,0
3232,34,15
3233,14,6
3234,0,5
3235,17,18
3236,42,6
3237,20,13
3238,11,4
3239,34,11
3240,40,0
3241,14,24
3242,3,1
3243,2,17
3244,28,3
3245,1,5
3246,0,31
3247,0,9
3248,22,10
3249,15,4
3250,0,2
3251,2,0
3252,13,6
3253,1,5
3254,19,22
3255,1,31
3256,1,7
3257,40,6
3258,2,0
3259,4,9
3260,1,2
3261,32,17
3262,46,6
3263,3,1
3264,4,25
3265,4,10
3266,31,15
3267,2,2
3268,3,0
3269,3,5
3270,73,0
3271,3,39
3272,40,2
3273,29,2
3274,18,14
3275,32,1
3276,25,13
3277,1,0
3278,1,5
3279,14,3
3280,0,1
3281,6,25
3282,18,3
3283,32,2
3284,31,1
3285,3,33
3286,20,35
3287,15,21
3288,17,3
3289,6,19
3290,37,9
3291,47,2
3292,5,10
3293,26,30
3294,31,12
3295,30,13
3296,17,17
3297,5,1
3298,51,0
3299,75,0
3300,70,0
3301,0,6
3302,25,1
3303,100,0
3304,0,30
3305,13,68
3306,27,19
3307,11,24
3308,30,5
3309,42,5
3310,6,12
3311,35,38
3312,55,32
3313,100,0
3314,43,57
3315,55,1
3316,0,100
3317,14,84
3318,0,84
3319,100,0
3320,100,0
3321,4,34
3322,46,18
3323,29,46
3324,100,0
3325,100,0
3326,1,2
3327,30,2
3328,1,1
3329,43,0
3330,44,3
3331,37,14
3332,25,0
3333,42,2
3334,20,1
3335,53,0
3336,38,0
3337,32,0
3338,61,0
3339,46,0
3340,34,1
3341,12,0
3342,34,25
3343,59,1
3344,32,0
3345,42,9
3346,24,3
3347,87,0
3348,100,0
3349,62,0
3350,18,8
3351,100,0
3352,37,34
3353,6,2
3354,20,80
3355,0,40
3356,66,13
3357,5,16
3358,45,4
3359,1,52
3360,100,0
3361,68,17
3362,23,5
3363,43,10
3364,20,43
3365,24,61
3366,100,0
3367,100,0
3368,12,20
3369,37,33
3370,15,47
3371,100,0
3372,100,0
3373,38,2
3374,34,15
3375,27,2
3376,37,9
3377,9,7
3378,71,0
3379,37,0
3380,35,3
3381,59,1
3382,88,0
3383,56,3
3384,47,0
3385,34,0
3386,43,0
3387,38,5
3388,28,0
3389,35,4
3390,74,0
3391,24,9
3392,90,0
3393,55,1
3394,51,13
3395,100,0
3396,100,0
3397,100,0
3398,100,0
3399,96,0
3400,74,0
3401,100,0
3402,28,0
3403,38,0
3404,71,29
3405,16,32
3406,19,78
3407,22,68
3408,13,87
3409,29,71
3410,17,82
3411,51,5
3412,0,100
3413,15,85
3414,100,0
3415,66,33
3416,47,52
3417,31,68
3418,52,48
3419,4,0
3420,4,0
3421,0,43
3422,51,49
3423,75,3
3424,21,39
3425,64,36
3426,42,8
3427,100,0
3428,100,0
3429,3,0
3430,36,13
3431,37,2
3432,60,2
3433,16,0
3434,56,2
3435,95,0
3436,14,0
3437,34,0
3438,4,0
3439,65,0
3440,32,0
3441,10,4
3442,55,0
3443,43,12
3444,51,12
3445,48,0
3446,21,11
3447,20,8
3448,98,0
3449,91,0
3450,98,0
3451,81,0
3452,61,0
3453,100,0
3454,89,0
3455,100,0
3456,82,0
3457,100,0
3458,67,0
3459,100,0
3460,100,0
3461,100,0
3462,49,0
3463,91,0
3464,100,0
3465,92,0
3466,82,0
3467,100,0
3468,99,1
3469,82,0
3470,100,0
3471,84,0
3472,14,0
3473,71,0
3474,26,0
3475,99,1
3476,25,3
3477,7,86
3478,13,6
3479,5,39
3480,67,34
3481,39,2
3482,0,34
3483,71,28
3484,35,20
3485,27,56
3486,99,1
3487,14,27
3488,100,0
3489,100,0
3490,2,2
3491,61,40
3492,18,27
3493,1,37
3494,14,44
3495,4,85
3496,100,0
3497,100,0
3498,100,0
3499,48,0
3500,23,1
3501,78,7
3502,59,1
3503,40,3
3504,65,0
3505,64,4
3506,48,38
3507,48,0
3508,57,4
3509,53,0
3510,66,0
3511,45,18
3512,17,1
3513,1,1
3514,48,5
3515,19,0
3516,63,0
3517,74,0
3518,82,0
3519,100,0
3520,36,9
3521,100,0
3522,100,0
3523,100,0
3524,100,0
3525,100,0
3526,82,0
3527,2,0
3528,35,0
3529,57,1
3530,89,0
3531,100,0
3532,100,0
3533,100,0
3534,100,0
3535,56,0
3536,1,0
3537,38,0
3538,21,2
3539,1,33
3540,100,0
3541,100,0
3542,100,0
3543,82,0
3544,79,0
3545,100,0
3546,100,0
3547,100,0
3548,67,0
3549,7,0
3550,2,12
3551,33,1
3552,37,0
3553,19,2
3554,5,0
3555,40,1
3556,25,0
3557,27,0
3558,3,1
3559,0,25
3560,38,3
3561,16,1
3562,25,0
3563,12,0
3564,56,2
3565,30,0
3566,12,0
3567,38,0
3568,26,1
3569,1,11
3570,3,0
3571,4,10
3572,25,0
3573,0,2
3574,7,1
3575,0,3
3576,41,0
3577,1,0
3578,36,1
3579,47,0
3580,7,0
3581,46,10
3582,12,10
3583,0,20
3584,68,0
3585,71,0
3586,58,0
3587,72,0
3588,46,0
3589,87,0
3590,36,0
3591,78,0
3592,78,0
3593,100,0
3594,100,0
3595,85,0
3596,48,0
3597,66,0
3598,98,0
3599,22,27
3600,100,0
3601,81,0
3602,76,0
3603,86,0
3604,100,0
3605,85,0
3606,100,0
3607,71,0
3608,97,0
3609,22,4
3610,1,0
3611,100,0
3612,100,0
3613,100,0
3614,65,0
3615,100,0
3616,83,0
3617,3,6
3618,6,10
3619,22,5
3620,6,1
3621,36,1
3622,46,0
3623,0,34
3624,19,2
3625,14,4
3626,2,13
3627,9,0
3628,15,0
3629,57,2
3630,0,35
3631,51,0
3632,12,0
3633,3,0
3634,45,0
3635,6,0
3636,1,0
3637,20,0
3638,11,16
3639,11,4
3640,26,0
3641,13,6
3642,21,1
3643,14,0
3644,40,0
3645,31,16
3646,16,6
3647,10,1
3648,24,11
3649,1,0
3650,33,0
3651,1,7
3652,14,10
3653,45,12
3654,28,0
3655,92,0
3656,42,0
3657,60,0
3658,68,0
3659,61,0
3660,99,0
3661,6,6
3662,38,0
3663,1,0
3664,100,0
3665,56,0
3666,100,0
3667,100,0
3668,78,0
3669,77,0
3670,57,0
3671,79,0
3672,100,0
3673,11,0
3674,82,0
3675,100,0
3676,100,0
3677,100,0
3678,100,0
3679,100,0
3680,47,0
3681,100,0
3682,100,0
3683,19,7
3684,1,1
3685,100,0
3686,100,0
3687,100,0
3688,72,0
3689,100,0
3690,96,0
3691,35,0
3692,39,22
3693,0,1
3694,47,29
3695,37,6
3696,15,35
3697,83,1
3698,24,14
3699,51,13
3700,1,1
3701,38,32
3702,61,1
3703,30,17
3704,43,0
3705,60,0
3706,60,0
3707,56,1
3708,51,8
3709,64,1
3710,44,3
3711,44,16
3712,14,14
3713,39,1
3714,58,0
3715,14,68
3716,48,0
3717,76,1
3718,49,0
3719,92,0
3720,54,12
3721,36,32
3722,45,4
3723,8,1
3724,42,4
3725,12,3
3726,52,0
3727,92,6
3728,41,3
3729,66,0
3730,51,3
3731,55,4
3732,51,1
3733,94,0
3734,2,60
3735,34,10
3736,36,11
3737,69,1
3738,29,8
3739,4,17
3740,2,0
3741,10,23
3742,29,19
3743,4,5
3744,19,11
3745,13,14
3746,11,20
3747,4,1
3748,0,21
3749,11,15
3750,9,0
3751,3,3
3752,1,1
3753,0,3
3754,1,12
3755,2,5
3756,25,9
3757,52,1
3758,1,2
3759,6,0
3760,1,0
3761,11,0
3762,19,9
3763,16,14
3764,2,3
3765,10,2
3766,11,3
3767,10,2
3768,16,0
3769,42,15
3770,39,0
3771,20,3
3772,9,2
3773,3,18
3774,3,0
3775,36,4
3776,26,3
3777,21,1
3778,19,19
3779,3,5
3780,11,0
3781,1,22
3782,4,3
3783,0,25
3784,1,3
3785,4,1
3786,7,6
3787,23,9
3788,16,13
3789,10,0
3790,21,20
3791,0,1
3792,4,1
3793,18,4
3794,34,10
3795,3,1
3796,5,10
3797,13,18
3798,15,0
3799,4,1
3800,0,8
3801,34,26
3802,12,7
3803,7,0
3804,0,1
3805,1,2
3806,0,6
3807,0,28
3808,27,0
3809,46,6
3810,0,25
3811,25,3
3812,8,0
3813,35,19
3814,57,1
3815,0,2
3816,6,9
3817,8,1
3818,5,12
3819,4,1
3820,2,2
3821,9,25
3822,0,12
3823,35,4
3824,25,3
3825,1,2
3826,15,10
3827,56,1
3828,38,0
3829,4,16
3830,41,0
3831,13,1
3832,1,0
3833,28,15
3834,35,14
3835,62,0
3836,22,0
3837,21,4
3838,98,2
3839,0,17
3840,32,67
3841,43,8
3842,29,24
3843,8,44
3844,7,19
3845,14,32
3846,17,21
3847,15,10
3848,100,0
3849,31,42
3850,57,10
3851,59,7
3852,100,0
3853,71,0
3854,16,39
3855,28,18
3856,17,31
3857,3,56
3858,100,0
3859,100,0
3860,100,0
3861,0,20
3862,51,0
3863,10,3
3864,12,8
3865,45,0
3866,9,2
3867,23,4
3868,24,2
3869,9,7
3870,4,17
3871,24,12
3872,6,3
3873,41,10
3874,46,3
3875,32,0
3876,51,3
3877,29,0
3878,6,25
3879,11,7
3880,23,14
3881,75,0
3882,65,1
3883,24,2
3884,95,5
3885,32,27
3886,21,2
3887,48,3
3888,0,7
3889,8,85
3890,12,15
3891,17,9
3892,22,30
3893,8,23
3894,100,0
3895,0,17
3896,87,14
3897,24,44
3898,100,0
3899,27,38
3900,0,55
3901,5,2
3902,48,9
3903,52,8
3904,100,0
3905,100,0
3906,100,0
3907,11,14
3908,50,1
3909,25,16
3910,38,0
3911,29,3
3912,32,13
3913,25,0
3914,44,0
3915,28,4
3916,47,0
3917,14,1
3918,23,0
3919,4,2
3920,40,19
3921,6,4
3922,42,0
3923,40,5
3924,24,0
3925,92,0
3926,33,2
3927,93,0
3928,100,0
3929,100,0
3930,66,0
3931,78,0
3932,97,0
3933,4,0
3934,51,0
3935,26,0
3936,95,5
3937,38,10
3938,23,77
3939,18,42
3940,30,8
3941,47,20
3942,51,2
3943,7,7
3944,35,28
3945,4,96
3946,50,10
3947,61,39
3948,2,29
3949,96,4
3950,100,0
3951,2,27
3952,25,75
3953,6,30
3954,50,6
3955,58,5
3956,25,27
3957,100,0
3958,100,0
3959,98,2
3960,36,6
3961,56,5
3962,49,2
3963,36,5
3964,50,0
3965,70,0
3966,82,0
3967,29,3
3968,21,0
3969,8,0
3970,46,0
3971,35,0
3972,92,0
3973,24,0
3974,51,2
3975,38,1
3976,29,0
3977,10,17
3978,75,0
3979,11,7
3980,45,3
3981,56,1
3982,84,0
3983,100,0
3984,96,0
3985,98,0
3986,100,0
3987,97,0
3988,24,5
3989,39,18
3990,65,0
3991,100,0
3992,100,0
3993,47,0
3994,100,0
3995,100,0
3996,26,2
3997,10,4
3998,7,0
3999,13,85
4000,2,28
4001,47,7
4002,61,0
4003,13,69
4004,45,8
4005,29,19
4006,3,42
4007,100,0
4008,14,29
4009,49,51
4010,29,26
4011,17,3
4012,27,3
4013,3,27
4014,100,0
4015,99,1
4016,5,1
4017,31,25
4018,10,45
4019,16,38
4020,4,0
4021,4,0
4022,2,0
4023,35,8
4024,24,0
4025,31,2
4026,63,0
4027,0,2
4028,49,0
4029,29,0
4030,7,0
4031,19,0
4032,28,1
4033,32,0
4034,29,0
4035,38,0
4036,48,0
4037,36,10
4038,41,1
4039,60,0
4040,49,1
4041,50,4
4042,32,1
4043,29,0
4044,36,1
4045,77,0
4046,67,0
4047,74,0
4048,85,0
4049,47,0
4050,82,0
4051,41,0
4052,61,0
4053,91,0
4054,100,0
4055,40,0
4056,16,2
4057,64,0
4058,74,0
4059,65,0
4060,81,0
4061,65,0
4062,45,0
4063,25,1
4064,66,0
4065,100,0
4066,21,2
4067,22,4
4068,98,0
4069,55,0
4070,48,0
4071,56,0
4072,79,0
4073,49,0
4074,41,0
4075,55,0
4076,64,0
4077,36,2
4078,9,2
4079,18,1
4080,3,1
4081,22,0
4082,2,23
4083,12,12
4084,18,4
4085,5,6
4086,1,0
4087,1,20
4088,25,0
4089,42,1
4090,1,1
4091,6,0
4092,33,0
4093,66,0
4094,4,0
4095,53,0
4096,35,1
4097,30,0
4098,21,7
4099,2,19
4100,12,1
4101,31,0
4102,27,2
4103,34,4
4104,10,0
4105,0,9
4106,10,1
4107,40,0
4108,1,0
4109,47,4
4110,28,1
4111,18,2
4112,17,1
4113,32,3
4114,33,7
4115,100,0
4116,100,0
4117,73,0
4118,94,0
4119,65,0
4120,100,0
4121,82,0
4122,85,0
4123,59,0
4124,10,7
4125,100,0
4126,100,0
4127,100,0
4128,100,0
4129,69,0
4130,79,0
4131,38,7
4132,38,1
4133,100,0
4134,100,0
4135,100,0
