,C,R50
35281,0,1
35282,20,17
35283,3,3
35284,67,1
35285,7,18
35286,10,5
35287,61,0
35288,14,19
35289,36,0
35290,44,5
35291,40,35
35292,15,10
35293,47,17
35294,9,47
35295,9,4
35296,51,0
35297,28,0
35298,0,1
35299,49,0
35300,3,11
35301,28,44
35302,26,4
35303,41,9
35304,29,22
35305,10,62
35306,0,2
35307,34,27
35308,26,8
35309,20,5
35310,33,6
35311,0,52
35312,0,79
35313,30,0
35314,24,0
35315,37,0
35316,36,0
35317,25,0
35318,25,1
35319,7,2
35320,38,14
35321,52,28
35322,14,43
35323,60,0
35324,20,39
35325,19,3
35326,24,7
35327,15,5
35328,6,50
35329,27,38
35330,1,1
35331,8,13
35332,6,0
35333,8,0
35334,60,0
35335,52,0
35336,33,0
35337,36,0
35338,24,0
35339,40,0
35340,15,1
35341,28,24
35342,57,23
35343,51,4
35344,5,20
35345,55,4
35346,62,1
35347,22,48
35348,2,1
35349,3,0
35350,12,4
35351,33,0
35352,60,0
35353,75,0
35354,72,0
35355,72,4
35356,26,11
35357,20,7
35358,29,5
35359,4,7
35360,13,54
35361,24,18
35362,3,1
35363,0,60
35364,2,0
35365,1,1
35366,22,1
35367,1,0
35368,31,12
35369,50,0
35370,16,2
35371,13,22
35372,12,1
35373,82,0
35374,13,11
35375,25,12
35376,28,14
35377,2,42
35378,19,16
35379,18,21
35380,28,29
35381,19,14
35382,12,20
35383,17,2
35384,6,15
35385,46,27
35386,30,23
35387,18,11
35388,34,1
35389,20,0
35390,16,26
35391,8,23
35392,35,1
35393,16,0
35394,34,3
35395,30,10
35396,21,7
35397,4,0
35398,57,0
35399,59,0
35400,46,16
35401,86,0
35402,21,28
35403,5,3
35404,52,8
35405,22,49
35406,6,1
35407,0,2
35408,38,23
35409,25,0
35410,1,2
35411,3,20
35412,15,2
35413,17,4
35414,2,17
35415,16,2
35416,1,1
35417,32,0
35418,40,0
35419,25,0
35420,36,0
35421,57,0
35422,52,1
35423,0,1
35424,37,15
35425,44,6
35426,10,19
35427,38,0
35428,22,0
35429,20,16
35430,15,18
35431,36,18
35432,4,32
35433,23,20
35434,22,26
35435,2,9
35436,42,1
35437,14,0
35438,14,0
35439,15,0
35440,17,16
35441,3,8
35442,6,0
35443,2,0
35444,3,0
35445,22,0
35446,24,0
35447,5,0
35448,28,0
35449,17,0
35450,12,0
35451,19,0
35452,26,16
35453,30,2
35454,6,21
35455,22,10
35456,27,8
35457,30,9
35458,0,19
35459,31,6
35460,43,13
35461,42,7
35462,33,21
35463,3,3
35464,39,0
35465,39,7
35466,1,8
35467,33,0
35468,20,8
35469,19,18
35470,3,1
35471,9,1
35472,22,12
35473,25,0
35474,3,36
35475,2,1
35476,12,1
35477,23,0
35478,4,4
35479,11,2
35480,28,0
35481,3,4
35482,31,0
35483,20,0
35484,43,0
35485,25,40
35486,37,31
35487,3,18
35488,1,48
35489,8,9
35490,17,2
35491,4,1
35492,39,0
35493,12,9
35494,8,27
35495,35,20
35496,5,3
35497,7,18
35498,46,1
35499,6,38
35500,16,3
35501,15,8
35502,7,1
35503,18,0
35504,9,16
35505,14,0
35506,1,4
35507,52,0
35508,84,1
35509,6,5
35510,18,0
35511,7,0
35512,63,10
35513,22,5
35514,41,0
35515,3,2
35516,22,0
35517,6,0
35518,13,0
35519,7,1
35520,8,0
35521,18,2
35522,23,0
35523,3,0
35524,22,11
35525,51,1
35526,2,18
35527,5,51
35528,30,33
35529,22,3
35530,46,2
35531,25,2
35532,11,3
35533,3,12
35534,77,1
35535,38,8
35536,31,7
35537,29,1
35538,58,0
35539,12,21
35540,25,4
35541,4,11
35542,39,18
35543,36,4
35544,6,32
35545,4,5
35546,12,1
35547,5,1
35548,19,5
35549,22,6
35550,12,0
35551,10,0
35552,1,2
35553,1,0
35554,4,1
35555,18,1
35556,1,0
35557,18,0
35558,24,0
35559,40,0
35560,27,0
35561,13,0
35562,27,0
35563,7,32
35564,25,6
35565,27,10
35566,24,12
35567,39,0
35568,12,24
35569,71,0
35570,17,1
35571,49,1
35572,13,5
35573,8,5
35574,12,14
35575,24,2
35576,36,2
35577,21,18
35578,0,7
35579,23,0
35580,2,0
35581,2,6
35582,50,19
35583,11,5
35584,0,1
35585,28,6
35586,0,1
35587,15,10
35588,4,1
35589,3,0
35590,12,0
35591,25,0
35592,6,0
35593,2,0
35594,22,0
35595,4,0
35596,3,0
35597,4,0
35598,1,0
35599,17,0
35600,70,0
35601,46,0
35602,7,0
35603,27,0
35604,9,0
35605,25,2
35606,30,0
35607,33,0
35608,16,0
35609,18,0
35610,44,0
35611,38,0
35612,0,5
35613,0,1
35614,37,0
35615,5,0
35616,5,1
35617,7,2
35618,5,6
35619,9,0
35620,1,0
35621,58,6
35622,50,0
35623,0,50
35624,22,1
35625,15,24
35626,43,34
35627,10,33
35628,7,3
35629,27,3
35630,3,3
35631,5,3
35632,0,4
35633,5,75
35634,45,1
35635,23,1
35636,0,1
35637,17,9
35638,1,5
35639,14,15
35640,2,0
35641,8,9
35642,12,1
35643,1,9
35644,1,1
35645,7,1
35646,46,1
35647,11,9
35648,2,1
35649,2,0
35650,21,0
35651,11,7
35652,25,9
35653,5,5
35654,24,0
35655,30,1
35656,11,11
35657,0,3
35658,36,9
35659,13,43
35660,9,2
35661,9,5
35662,13,0
35663,24,22
35664,60,2
35665,14,10
35666,16,0
35667,5,1
35668,8,50
35669,53,5
35670,23,5
35671,3,8
35672,9,0
35673,23,13
35674,27,0
35675,1,63
35676,4,0
35677,7,24
35678,15,0
35679,38,0
35680,1,64
35681,30,0
35682,41,0
35683,18,0
35684,6,39
35685,3,3
35686,23,0
35687,0,17
35688,0,1
35689,1,0
35690,22,0
35691,32,0
35692,2,2
35693,2,3
35694,10,8
35695,2,1
35696,9,0
35697,42,0
35698,18,24
35699,6,1
35700,55,0
35701,49,0
35702,41,0
35703,16,2
35704,9,0
35705,1,24
35706,3,0
35707,1,2
35708,13,0
35709,1,0
35710,50,0
35711,3,0
35712,51,10
35713,6,50
35714,13,3
35715,27,1
35716,18,57
35717,13,16
35718,2,16
35719,45,5
35720,45,0
35721,36,20
35722,32,7
35723,33,1
35724,35,2
35725,10,20
35726,39,1
35727,25,46
35728,36,13
35729,23,12
35730,2,11
35731,17,0
35732,32,1
35733,17,12
35734,4,2
35735,2,2
35736,24,2
35737,6,3
35738,53,15
35739,34,1
35740,12,15
35741,36,27
35742,35,13
35743,24,27
35744,2,3
35745,26,19
35746,1,9
35747,23,6
35748,1,31
35749,39,4
35750,33,2
35751,48,0
35752,45,6
35753,19,1
35754,30,0
35755,1,35
35756,23,16
35757,18,8
35758,7,2
35759,19,10
35760,10,3
35761,52,0
35762,22,27
35763,24,0
35764,3,3
35765,11,0
35766,14,17
35767,6,33
35768,25,4
35769,14,13
35770,23,2
35771,50,1
35772,35,16
35773,10,1
35774,54,0
35775,41,0
35776,26,5
35777,70,1
35778,14,2
35779,1,9
35780,18,9
35781,0,1
35782,4,71
35783,0,62
35784,13,0
35785,25,0
35786,40,0
35787,12,20
35788,44,0
35789,33,0
35790,7,0
35791,20,0
35792,38,0
35793,11,1
35794,7,31
35795,16,0
35796,1,0
35797,2,6
35798,8,1
35799,11,0
35800,3,6
35801,18,0
35802,12,1
35803,10,1
35804,31,0
35805,0,100
35806,0,54
35807,37,0
35808,10,31
35809,25,30
35810,24,12
35811,36,2
35812,36,4
35813,11,10
35814,24,4
35815,16,51
35816,52,7
35817,3,9
35818,7,0
35819,4,1
35820,2,18
35821,4,1
35822,18,4
35823,54,10
35824,22,12
35825,6,5
35826,9,0
35827,5,2
35828,0,3
35829,14,1
35830,3,0
35831,53,41
35832,38,2
35833,4,9
35834,6,1
35835,0,1
35836,25,0
35837,2,3
35838,30,16
35839,0,35
35840,9,6
35841,7,0
35842,15,0
35843,12,0
35844,15,0
35845,1,1
35846,17,0
35847,9,1
35848,30,0
35849,31,0
35850,1,0
35851,17,2
35852,1,0
35853,35,8
35854,15,0
35855,4,4
35856,1,2
35857,2,3
35858,2,0
35859,14,0
35860,31,0
35861,28,0
35862,23,0
35863,1,0
35864,25,1
35865,12,12
35866,30,0
35867,55,10
35868,12,15
35869,49,1
35870,20,2
35871,22,0
35872,31,10
35873,28,1
35874,18,0
35875,45,0
35876,51,0
35877,16,5
35878,7,78
35879,8,30
35880,23,0
35881,14,0
35882,26,0
35883,70,0
35884,31,0
35885,10,15
35886,6,0
35887,22,0
35888,16,0
35889,12,4
35890,60,0
35891,16,8
35892,19,0
35893,2,1
35894,3,3
35895,16,0
35896,5,2
35897,19,24
35898,23,14
35899,1,88
35900,57,1
35901,26,32
35902,9,0
35903,36,3
35904,4,37
35905,1,3
35906,13,40
35907,46,1
35908,37,22
35909,2,1
35910,2,8
35911,4,8
35912,2,13
35913,3,1
35914,31,3
35915,12,2
35916,1,2
35917,3,0
35918,15,8
35919,0,4
35920,1,0
35921,9,14
35922,1,1
35923,35,2
35924,41,6
35925,3,4
35926,13,13
35927,33,0
35928,35,16
35929,34,6
35930,0,3
35931,39,0
35932,12,6
35933,9,7
35934,14,0
35935,8,0
35936,11,0
35937,3,0
35938,15,0
35939,30,12
35940,1,2
35941,12,7
35942,3,0
35943,4,0
35944,28,0
35945,2,2
35946,3,1
35947,2,0
35948,17,0
35949,7,32
35950,18,0
35951,7,7
35952,15,0
35953,16,0
35954,19,0
35955,7,0
35956,10,1
35957,0,1
35958,19,0
35959,8,0
35960,10,0
35961,21,0
35962,17,19
35963,33,5
35964,13,27
35965,2,6
35966,9,16
35967,62,0
35968,9,0
35969,9,20
35970,8,0
35971,50,2
35972,33,11
35973,29,9
35974,39,0
35975,62,1
35976,8,2
35977,63,2
35978,26,1
35979,16,0
35980,15,0
35981,13,0
35982,69,0
35983,8,4
35984,24,0
35985,34,0
35986,7,32
35987,31,0
35988,1,0
35989,7,17
35990,1,8
35991,46,0
35992,0,1
35993,0,9
35994,9,0
35995,32,9
35996,3,1
35997,11,3
35998,13,4
35999,8,7
36000,7,32
36001,2,2
36002,0,4
36003,0,1
36004,4,1
36005,7,4
36006,9,6
36007,3,10
36008,3,6
36009,20,2
36010,5,3
36011,26,7
36012,5,21
36013,15,3
36014,1,0
36015,16,0
36016,6,5
36017,0,4
36018,5,0
36019,12,5
36020,1,3
36021,18,8
36022,24,9
36023,89,0
36024,89,0
36025,31,0
36026,59,3
36027,59,0
36028,13,2
36029,36,0
36030,34,0
36031,32,0
36032,3,7
36033,59,0
36034,92,0
36035,81,0
36036,28,1
36037,28,1
36038,31,21
36039,12,4
36040,29,0
36041,28,0
36042,31,0
36043,22,0
36044,83,0
36045,91,0
36046,53,0
36047,30,1
36048,12,2
36049,7,0
36050,43,0
36051,45,1
36052,7,1
36053,18,3
36054,24,0
36055,0,1
36056,8,10
36057,38,0
36058,22,0
36059,8,0
36060,11,6
36061,15,0
36062,17,0
36063,26,0
36064,32,0
36065,32,0
36066,11,0
36067,7,0
36068,6,0
36069,10,0
36070,32,0
36071,7,0
36072,5,2
36073,33,0
36074,34,0
36075,11,0
36076,16,1
36077,3,0
36078,52,0
36079,74,0
36080,29,0
36081,3,0
36082,19,0
36083,18,0
36084,15,0
36085,1,0
36086,21,0
36087,27,0
36088,36,0
36089,2,1
36090,8,6
36091,12,0
36092,19,0
36093,5,1
36094,7,1
36095,32,0
36096,19,0
36097,11,0
36098,13,0
36099,15,0
36100,29,0
36101,28,0
36102,26,0
36103,17,0
36104,14,0
36105,16,0
36106,6,0
36107,11,0
36108,1,0
36109,7,0
36110,6,0
36111,24,0
36112,42,0
36113,3,0
36114,2,0
36115,6,0
36116,12,0
36117,10,0
36118,14,0
36119,25,0
36120,24,0
36121,31,0
36122,1,0
36123,32,0
36124,8,0
36125,1,0
36126,9,0
36127,13,0
36128,0,1
36129,2,2
36130,18,0
36131,21,0
36132,4,0
36133,28,0
36134,32,0
36135,8,0
36136,3,0
36137,8,0
36138,33,0
36139,27,0
36140,15,1
36141,6,0
36142,2,3
36143,4,0
36144,11,0
36145,4,1
36146,13,0
36147,22,0
36148,1,0
36149,21,0
36150,3,1
36151,2,0
36152,24,0
36153,1,0
36154,1,0
36155,2,0
36156,30,0
36157,26,0
36158,32,0
36159,39,0
36160,44,0
36161,13,1
36162,3,2
36163,26,1
36164,1,0
36165,20,0
36166,25,0
36167,14,0
36168,24,0
36169,10,0
36170,12,0
36171,46,0
36172,2,2
36173,13,1
36174,27,0
36175,27,0
36176,26,0
36177,22,0
36178,41,0
36179,37,0
36180,33,0
36181,3,0
36182,31,0
36183,31,0
36184,69,0
36185,12,0
36186,1,0
36187,34,0
36188,13,0
36189,32,0
36190,19,0
36191,36,0
36192,36,0
36193,3,0
36194,0,1
36195,1,0
36196,11,0
36197,0,1
36198,29,0
36199,33,0
36200,19,0
36201,0,1
36202,6,0
36203,21,0
36204,11,0
36205,32,0
36206,19,0
36207,47,0
36208,15,0
36209,22,0
36210,4,1
36211,30,0
36212,32,0
36213,2,0
36214,42,0
36215,11,0
36216,15,0
36217,9,0
36218,18,0
36219,28,0
36220,11,0
36221,4,0
36222,11,0
36223,9,0
36224,29,0
36225,7,0
36226,16,0
36227,16,1
36228,13,0
36229,19,0
36230,37,0
36231,1,1
36232,29,0
36233,7,0
36234,29,0
36235,20,0
36236,24,0
36237,33,0
36238,0,1
36239,16,0
36240,17,0
36241,30,0
36242,21,0
36243,28,0
36244,26,0
36245,30,0
36246,16,0
36247,13,1
36248,10,0
36249,29,0
36250,21,0
36251,20,0
36252,2,0
36253,9,5
36254,13,0
36255,26,1
36256,0,1
36257,0,1
36258,65,2
36259,45,0
36260,34,35
36261,28,17
36262,36,3
36263,37,0
36264,63,2
36265,35,15
36266,17,33
36267,16,16
36268,23,4
36269,15,16
36270,2,40
36271,40,8
36272,49,0
36273,15,9
36274,1,13
36275,10,4
36276,10,0
36277,15,1
36278,6,22
36279,0,1
36280,14,0
36281,26,1
36282,30,1
36283,27,0
36284,33,1
36285,19,3
36286,48,3
36287,4,0
36288,16,0
36289,39,5
36290,20,0
36291,4,1
36292,16,1
36293,18,29
36294,2,3
36295,24,16
36296,4,24
36297,13,8
36298,27,2
36299,3,0
36300,25,37
36301,0,1
36302,5,0
36303,9,0
36304,36,0
36305,6,1
36306,19,2
36307,11,16
36308,17,1
36309,31,0
36310,15,5
36311,2,1
36312,2,25
36313,3,9
36314,22,1
36315,1,0
36316,22,5
36317,14,0
36318,1,2
36319,42,0
36320,17,0
36321,35,10
36322,5,65
36323,40,0
36324,12,24
36325,15,31
36326,14,24
36327,21,24
36328,48,5
36329,49,0
36330,41,3
36331,9,46
36332,9,15
36333,23,29
36334,4,39
36335,29,13
36336,50,3
36337,20,16
36338,1,0
36339,12,19
36340,3,4
36341,16,1
36342,6,0
36343,15,5
36344,29,4
36345,0,15
36346,11,1
36347,29,0
36348,14,26
36349,42,16
36350,36,1
36351,0,2
36352,76,0
36353,14,10
36354,23,8
36355,29,8
36356,29,21
36357,51,3
36358,19,7
36359,15,1
36360,75,3
36361,57,10
36362,35,3
36363,27,1
36364,44,8
36365,31,11
36366,27,0
36367,2,0
36368,5,1
36369,14,0
36370,26,0
36371,4,2
36372,1,9
36373,19,1
36374,2,0
36375,4,79
36376,3,32
36377,47,0
36378,22,0
36379,26,0
36380,21,18
36381,12,0
36382,9,0
36383,5,0
36384,38,0
36385,52,0
36386,8,0
36387,20,19
36388,0,2
36389,30,2
36390,22,0
36391,60,1
36392,12,22
36393,0,85
36394,38,4
36395,38,0
36396,46,4
36397,47,5
36398,37,5
36399,11,7
36400,5,8
36401,17,13
36402,50,14
36403,72,0
36404,18,21
36405,34,32
36406,29,30
36407,3,2
36408,23,23
36409,20,19
36410,46,3
36411,57,10
36412,1,4
36413,21,0
36414,30,5
36415,57,0
36416,25,1
36417,37,0
36418,2,2
36419,55,5
36420,28,29
36421,25,2
36422,16,0
36423,24,0
36424,21,1
36425,49,0
36426,24,0
36427,5,0
36428,7,1
36429,40,10
36430,48,8
36431,59,2
36432,12,0
36433,2,0
36434,16,0
36435,12,4
36436,1,0
36437,3,0
36438,35,0
36439,1,0
36440,1,0
36441,15,0
36442,5,10
36443,10,7
36444,20,0
36445,4,1
36446,19,70
36447,17,14
36448,15,0
36449,45,0
36450,61,0
36451,9,8
36452,54,2
36453,2,0
36454,8,0
36455,22,0
36456,0,26
36457,24,2
36458,17,0
36459,12,0
36460,24,0
36461,37,5
36462,36,2
36463,0,92
36464,39,16
36465,25,19
36466,37,20
36467,3,20
36468,33,10
36469,24,16
36470,30,20
36471,25,9
36472,1,22
36473,0,2
36474,16,40
36475,1,0
36476,1,1
36477,21,0
36478,15,0
36479,3,0
36480,1,1
36481,35,13
36482,16,0
36483,30,0
36484,9,14
36485,38,13
36486,34,20
36487,14,0
36488,24,0
36489,27,5
36490,21,40
36491,50,2
36492,17,9
36493,35,1
36494,10,7
36495,3,6
36496,16,0
36497,1,0
36498,1,0
36499,16,0
36500,0,9
36501,3,19
36502,2,1
36503,11,1
36504,9,0
36505,1,0
36506,4,1
36507,4,0
36508,10,2
36509,12,2
36510,2,0
36511,14,0
36512,18,0
36513,4,0
36514,22,0
36515,0,42
36516,0,13
36517,28,0
36518,11,0
36519,0,51
36520,10,0
36521,21,0
36522,43,0
36523,16,0
36524,20,0
36525,14,0
36526,27,0
36527,13,39
36528,72,0
36529,63,0
36530,16,0
36531,12,0
36532,33,0
36533,3,0
36534,0,61
36535,77,0
36536,79,0
36537,29,0
36538,5,1
36539,0,48
36540,16,0
36541,15,0
36542,0,66
36543,69,0
36544,0,75
36545,81,0
36546,24,0
36547,17,0
36548,50,0
36549,2,0
36550,4,0
36551,4,0
36552,84,0
36553,61,0
36554,12,0
36555,2,57
36556,86,0
36557,5,0
36558,3,0
36559,8,0
36560,9,0
36561,23,0
36562,29,0
36563,11,0
36564,11,0
36565,0,1
36566,32,0
36567,12,0
36568,1,0
36569,54,0
36570,56,11
36571,37,53
36572,69,0
36573,42,0
36574,63,0
36575,0,54
36576,36,17
36577,46,5
36578,40,3
36579,72,7
36580,17,33
36581,34,11
36582,19,19
36583,42,8
36584,70,0
36585,48,0
36586,67,0
36587,42,6
36588,32,17
36589,45,3
36590,2,1
36591,50,0
36592,50,0
36593,26,18
36594,0,53
36595,33,35
36596,87,0
36597,52,3
36598,37,1
36599,17,20
36600,26,27
36601,25,12
36602,93,0
36603,78,0
36604,57,0
36605,0,73
36606,0,50
36607,9,37
36608,7,93
36609,30,21
36610,12,47
36611,5,56
36612,57,1
36613,47,0
36614,87,0
36615,25,2
36616,17,41
36617,0,51
36618,1,35
36619,29,38
36620,5,32
36621,7,31
36622,15,24
36623,2,61
36624,66,0
36625,67,0
36626,69,0
36627,0,73
36628,11,44
36629,0,57
36630,45,35
36631,1,79
36632,0,55
36633,33,28
36634,37,39
36635,33,0
36636,1,1
36637,48,0
36638,39,0
36639,1,0
36640,18,15
36641,36,6
36642,35,1
36643,40,2
36644,25,23
36645,54,0
36646,58,0
36647,1,0
36648,46,0
36649,36,0
36650,57,0
36651,2,0
36652,12,9
36653,29,10
36654,27,3
36655,9,31
36656,39,40
36657,20,4
36658,9,57
36659,7,4
36660,35,0
36661,34,0
36662,1,1
36663,47,0
36664,10,15
36665,29,3
36666,53,20
36667,11,16
36668,26,38
36669,18,51
36670,37,1
36671,21,0
36672,5,4
36673,16,0
36674,3,1
36675,38,0
36676,14,4
36677,40,0
36678,49,1
36679,16,4
36680,9,63
36681,17,14
36682,18,1
36683,9,17
36684,4,3
36685,41,7
36686,26,27
36687,20,0
36688,6,47
36689,38,43
36690,1,0
36691,19,19
36692,5,30
36693,20,6
36694,3,23
36695,25,39
36696,0,59
36697,29,0
36698,5,3
36699,10,0
36700,38,1
36701,33,0
36702,32,0
36703,58,0
36704,33,12
36705,2,1
36706,52,0
36707,0,2
36708,31,0
36709,3,3
36710,46,7
36711,25,0
36712,42,4
36713,8,3
36714,2,1
36715,10,0
36716,33,0
36717,41,0
36718,21,16
36719,24,16
36720,0,2
36721,68,8
36722,2,1
36723,17,8
36724,18,10
36725,5,34
36726,33,4
36727,29,9
36728,11,8
36729,15,0
36730,6,1
36731,0,1
36732,4,0
36733,35,0
36734,33,0
36735,31,0
36736,36,3
36737,82,2
36738,42,9
36739,0,4
36740,2,1
36741,8,2
36742,21,22
36743,21,0
36744,10,0
36745,11,0
36746,6,1
36747,36,5
36748,24,0
36749,8,0
36750,6,0
36751,18,0
36752,48,0
36753,44,0
36754,38,0
36755,26,25
36756,7,10
36757,32,3
36758,41,0
36759,16,21
36760,4,38
36761,13,4
36762,58,1
36763,3,51
36764,37,15
36765,35,2
36766,11,22
36767,18,1
36768,37,24
36769,44,20
36770,5,1
36771,15,4
36772,20,10
36773,7,5
36774,3,5
36775,10,7
36776,29,0
36777,40,0
36778,43,0
36779,17,0
36780,1,0
36781,4,0
36782,18,3
36783,0,1
36784,1,0
36785,0,1
36786,12,0
36787,1,0
36788,32,0
36789,6,4
36790,6,1
36791,29,15
36792,29,12
36793,0,44
36794,20,2
36795,2,35
36796,38,2
36797,29,0
36798,1,7
36799,1,4
36800,4,17
36801,67,6
36802,10,20
36803,34,1
36804,30,0
36805,13,8
36806,47,13
36807,26,0
36808,0,1
36809,12,0
36810,2,1
36811,41,2
36812,22,3
36813,32,0
36814,1,9
36815,62,2
36816,49,12
36817,9,16
36818,21,20
36819,14,26
36820,28,0
36821,35,0
36822,8,1
36823,33,1
36824,30,11
36825,58,2
36826,3,0
36827,1,0
36828,19,11
36829,10,18
36830,1,0
36831,9,0
36832,23,1
36833,1,0
36834,9,70
36835,25,0
36836,26,0
36837,1,0
36838,9,0
36839,50,0
36840,19,66
36841,46,1
36842,20,43
36843,5,1
36844,21,1
36845,2,25
36846,16,0
36847,15,8
36848,15,2
36849,15,6
36850,6,1
36851,43,0
36852,42,34
36853,13,0
36854,25,9
36855,5,0
36856,19,54
36857,19,0
36858,7,0
36859,27,0
36860,9,12
36861,26,0
36862,29,0
36863,8,0
36864,24,5
36865,15,1
36866,24,0
36867,37,0
36868,28,0
36869,5,0
36870,29,0
36871,4,6
36872,20,1
36873,30,11
36874,65,2
36875,17,34
36876,18,3
36877,32,0
36878,33,17
36879,67,3
36880,32,12
36881,50,4
36882,37,6
36883,15,28
36884,15,2
36885,57,1
36886,7,3
36887,21,23
36888,47,0
36889,15,38
36890,5,19
36891,12,9
36892,28,1
36893,11,11
36894,6,4
36895,1,0
36896,2,0
36897,0,1
36898,13,0
36899,69,20
36900,1,2
36901,0,4
36902,36,0
36903,14,4
36904,10,2
36905,34,4
36906,12,4
36907,19,0
36908,3,0
36909,1,0
36910,30,0
36911,12,0
36912,2,1
36913,29,0
36914,1,0
36915,44,0
36916,13,0
36917,1,1
36918,13,0
36919,0,1
36920,1,70
36921,6,45
36922,12,0
36923,27,0
36924,25,0
36925,15,0
36926,1,9
36927,18,1
36928,19,0
36929,27,0
36930,8,0
36931,26,0
36932,3,2
36933,4,0
36934,12,10
36935,5,0
36936,0,1
36937,25,0
36938,1,0
36939,0,75
36940,70,3
36941,58,7
36942,39,14
36943,35,6
36944,16,18
36945,39,0
36946,28,11
36947,2,6
36948,14,1
36949,3,3
36950,22,20
36951,7,6
36952,1,0
36953,10,11
36954,3,1
36955,38,19
36956,3,2
36957,0,1
36958,33,0
36959,15,10
36960,14,8
36961,2,1
36962,32,0
36963,15,0
36964,1,0
36965,43,8
36966,1,0
36967,3,32
36968,10,12
36969,8,2
36970,46,0
36971,57,1
36972,20,1
36973,26,11
36974,30,0
36975,29,4
36976,5,1
36977,22,1
36978,44,3
36979,55,0
36980,2,1
36981,2,2
36982,24,1
36983,37,0
36984,13,2
36985,28,6
36986,1,0
36987,5,70
36988,8,31
36989,36,0
36990,15,0
36991,61,0
36992,24,0
36993,3,29
36994,24,0
36995,5,0
36996,38,0
36997,31,0
36998,30,0
36999,16,1
37000,4,10
37001,4,2
37002,48,0
37003,3,0
37004,29,0
37005,2,1
37006,14,43
37007,29,5
37008,0,76
37009,43,12
37010,51,11
37011,19,17
37012,32,30
37013,22,20
37014,5,0
37015,51,2
37016,47,0
37017,24,21
37018,5,3
37019,18,7
37020,12,2
37021,4,5
37022,6,8
37023,2,1
37024,12,1
37025,7,5
37026,32,2
37027,1,0
37028,29,9
37029,12,2
37030,41,0
37031,7,9
37032,2,8
37033,39,1
37034,25,12
37035,23,0
37036,1,1
37037,23,12
37038,16,0
37039,17,0
37040,3,2
37041,2,2
37042,10,1
37043,7,0
37044,3,4
37045,24,8
37046,28,1
37047,18,1
37048,51,7
37049,31,1
37050,6,0
37051,20,3
37052,1,0
37053,12,24
37054,38,6
37055,6,9
37056,31,10
37057,40,4
37058,22,0
37059,6,7
37060,12,1
37061,10,48
37062,7,39
37063,2,48
37064,30,0
37065,0,43
37066,0,22
37067,7,5
37068,15,0
37069,21,0
37070,18,0
37071,0,31
37072,0,2
37073,2,11
37074,24,0
37075,36,0
37076,5,0
37077,0,1
37078,5,10
37079,50,2
37080,9,1
37081,21,0
37082,2,17
37083,0,100
37084,32,26
37085,38,6
37086,40,5
37087,9,23
37088,5,57
37089,7,47
37090,5,3
37091,28,5
37092,40,19
37093,29,1
37094,39,0
37095,19,7
37096,25,5
37097,42,0
37098,20,33
37099,28,13
37100,18,4
37101,3,9
37102,3,1
37103,11,10
37104,18,12
37105,12,2
37106,2,1
37107,15,1
37108,1,0
37109,16,1
37110,1,0
37111,11,5
37112,7,0
37113,19,0
37114,30,0
37115,6,0
37116,6,0
37117,2,9
37118,45,5
37119,6,0
37120,0,1
37121,14,2
37122,25,1
37123,25,0
37124,5,2
37125,31,0
37126,12,0
37127,25,0
37128,2,0
37129,6,0
37130,4,1
37131,8,0
37132,11,0
37133,38,3
37134,32,2
37135,14,0
37136,28,1
37137,40,3
37138,25,1
37139,22,0
37140,12,32
37141,31,7
37142,5,8
37143,18,0
37144,1,0
37145,21,6
37146,34,33
37147,20,0
37148,2,3
37149,24,6
37150,37,30
37151,1,40
37152,17,1
37153,14,0
37154,1,2
37155,11,0
37156,21,0
37157,13,1
37158,1,42
37159,17,0
37160,25,0
37161,9,0
37162,31,0
37163,14,2
37164,2,0
37165,0,1
37166,16,0
37167,4,0
37168,19,1
37169,8,0
37170,3,0
37171,23,4
37172,3,5
37173,3,6
37174,11,3
37175,15,0
37176,8,0
37177,35,22
37178,53,7
37179,17,27
37180,19,26
37181,66,12
37182,23,24
37183,12,20
37184,38,11
37185,16,1
37186,30,32
37187,11,13
37188,14,23
37189,29,17
37190,26,27
37191,27,12
37192,67,1
37193,33,0
37194,11,6
37195,30,14
37196,17,3
37197,17,15
37198,15,8
37199,16,35
37200,22,7
37201,17,14
37202,10,0
37203,19,25
37204,21,0
37205,17,15
37206,7,7
37207,10,7
37208,47,2
37209,3,5
37210,1,5
37211,0,1
37212,6,0
37213,38,0
37214,13,0
37215,19,1
37216,7,30
37217,5,2
37218,30,17
37219,25,9
37220,26,0
37221,2,3
37222,13,0
37223,9,0
37224,13,12
37225,8,5
37226,2,31
37227,9,7
37228,3,1
37229,12,3
37230,6,0
37231,26,0
37232,4,16
37233,16,0
37234,28,0
37235,0,32
37236,5,11
37237,28,0
37238,18,0
37239,14,1
37240,0,1
37241,30,2
37242,17,1
37243,5,0
37244,0,1
37245,5,25
37246,40,0
37247,32,1
37248,4,1
37249,4,2
37250,11,0
37251,28,1
37252,23,0
37253,17,2
37254,17,2
37255,16,1
37256,4,0
37257,3,0
37258,1,0
37259,0,5
37260,20,13
37261,46,1
37262,18,2
37263,5,2
37264,6,1
37265,47,0
37266,16,13
37267,6,1
37268,52,0
37269,55,0
37270,49,0
37271,4,2
37272,22,5
37273,44,0
37274,14,19
37275,23,10
37276,42,0
37277,34,0
37278,23,0
37279,16,3
