,F,C,R50
25760,49,0,0
25761,41,0,0
25762,62,0,0
25763,31,0,0
25764,51,0,0
25765,31,0,0
25766,28,0,0
25767,29,0,0
25768,2,0,0
25769,57,0,0
25770,67,0,0
25771,36,0,0
25772,59,0,0
25773,48,0,0
25774,67,0,0
25775,44,0,0
25776,0,0,7
25777,60,0,0
25778,25,0,0
25779,47,0,0
25780,33,0,0
25781,31,0,0
25782,48,0,0
25783,23,0,0
25784,0,10,0
25785,0,23,0
25786,31,0,0
25787,37,0,0
25788,48,0,0
25789,45,0,0
25790,85,0,0
25791,16,0,0
25792,41,0,0
25793,58,0,0
25794,66,0,0
25795,21,0,0
25796,0,0,1
25797,24,0,0
25798,27,0,0
25799,52,0,0
25800,34,0,0
25801,15,0,0
25802,44,0,0
25803,60,0,0
25804,59,0,0
25805,16,0,0
25806,1,0,0
25807,13,0,0
25808,39,0,0
25809,66,0,0
25810,33,0,0
25811,28,0,0
25812,61,0,0
25813,58,0,0
25814,25,0,0
25815,55,0,0
25816,55,0,0
25817,29,0,0
25818,0,0,7
25819,26,0,0
25820,15,0,0
25821,34,0,0
25822,21,0,0
25823,40,0,0
25824,0,0,7
25825,4,23,0
25826,0,6,1
25827,9,0,0
25828,2,0,0
25829,0,9,5
25830,0,2,11
25831,51,0,0
25832,39,0,0
25833,30,0,0
25834,36,0,0
25835,31,0,0
25836,64,0,0
25837,43,0,0
25838,54,0,0
25839,11,0,0
25840,12,0,0
25841,19,0,0
25842,37,0,0
25843,29,0,0
25844,96,0,0
25845,77,0,0
25846,50,0,0
25847,23,0,0
25848,58,0,0
25849,29,0,0
25850,19,0,0
25851,47,0,0
25852,30,0,0
25853,24,0,0
25854,34,0,0
25855,26,0,0
25856,23,0,0
25857,51,0,0
25858,0,0,4
25859,0,0,3
25860,0,23,1
25861,0,0,2
25862,0,22,0
25863,1,10,5
25864,4,10,0
25865,0,8,23
25866,0,10,1
25867,0,12,12
25868,21,0,0
25869,62,0,0
25870,68,0,0
25871,31,0,0
25872,3,0,0
25873,5,0,0
25874,29,0,0
25875,47,0,0
25876,6,0,0
25877,25,0,0
25878,15,0,0
25879,45,0,0
25880,3,0,0
25881,19,0,0
25882,2,0,0
25883,36,0,0
25884,23,0,0
25885,30,0,0
25886,0,0,1
25887,27,0,0
25888,55,0,0
25889,26,0,0
25890,34,0,0
25891,18,0,0
25892,10,0,0
25893,7,0,0
25894,0,42,0
25895,8,0,0
25896,16,0,0
25897,28,0,0
25898,18,0,0
25899,17,0,0
25900,38,0,0
25901,2,0,0
25902,16,0,0
25903,31,0,0
25904,0,1,0
25905,37,0,0
25906,37,0,0
25907,0,1,0
25908,6,0,0
25909,31,0,0
25910,31,0,0
25911,9,0,0
25912,17,0,0
25913,1,0,0
25914,53,0,0
25915,50,0,0
25916,0,0,2
25917,1,0,1
25918,15,0,0
25919,22,0,0
25920,1,0,0
25921,8,0,0
25922,1,0,0
25923,8,0,0
25924,0,37,0
25925,0,2,0
25926,0,15,1
25927,0,5,4
25928,9,0,0
25929,71,0,0
25930,28,0,0
25931,55,0,0
25932,7,0,0
25933,49,0,0
25934,24,0,0
25935,59,0,0
25936,52,0,0
25937,46,0,0
25938,11,0,0
25939,33,0,0
25940,47,0,0
25941,20,0,0
25942,8,0,0
25943,61,0,0
25944,55,0,0
25945,39,0,0
25946,53,0,0
25947,4,0,0
25948,23,0,0
25949,31,0,0
25950,32,0,0
25951,82,0,0
25952,0,0,37
25953,14,0,0
25954,3,0,0
25955,3,0,0
25956,17,0,0
25957,2,0,0
25958,21,0,0
25959,0,28,0
25960,12,0,0
25961,16,0,0
25962,20,0,0
25963,0,27,0
25964,0,11,0
25965,0,17,2
25966,1,1,0
25967,0,3,0
25968,0,12,0
25969,0,14,1
25970,1,3,0
25971,0,1,0
25972,0,2,3
25973,0,29,0
25974,0,2,0
25975,17,0,0
25976,50,0,0
25977,10,0,0
25978,1,0,0
25979,1,0,0
25980,31,0,0
25981,50,0,0
25982,26,0,0
25983,63,0,0
25984,24,0,0
25985,46,0,0
25986,5,0,0
25987,28,0,0
25988,24,0,0
25989,35,0,0
25990,40,0,0
25991,32,0,0
25992,1,0,0
25993,1,0,0
25994,0,0,15
25995,0,0,2
25996,1,0,6
25997,12,0,2
25998,15,0,1
25999,24,0,0
26000,11,0,0
26001,2,0,0
26002,0,7,3
26003,0,4,5
26004,0,10,0
26005,0,2,0
26006,0,1,0
26007,1,0,0
26008,0,19,4
26009,0,13,0
26010,0,10,0
26011,0,25,0
26012,0,11,0
26013,1,1,0
26014,3,0,0
26015,33,0,0
26016,18,0,0
26017,24,0,0
26018,15,0,0
26019,18,0,0
26020,25,0,0
26021,41,0,0
26022,17,0,0
26023,41,0,0
26024,13,0,0
26025,33,0,0
26026,39,0,0
26027,1,1,0
26028,0,0,5
26029,2,0,1
26030,3,0,1
26031,4,0,0
26032,37,0,0
26033,8,0,0
26034,18,0,0
26035,0,0,14
26036,2,0,1
26037,37,0,0
26038,3,0,0
26039,5,0,0
26040,2,0,0
26041,0,18,0
26042,5,0,0
26043,3,0,0
26044,0,2,0
26045,21,0,0
26046,1,0,0
26047,33,0,0
26048,24,0,0
26049,25,0,0
26050,37,0,0
26051,45,0,0
26052,33,0,0
26053,44,0,0
26054,18,0,0
26055,7,0,0
26056,22,0,0
26057,14,0,0
26058,0,2,1
26059,22,0,0
26060,1,0,3
26061,8,0,0
26062,1,0,0
26063,3,0,1
26064,24,0,0
26065,10,0,0
26066,52,0,0
26067,0,15,0
26068,6,0,0
26069,1,20,0
26070,35,0,0
26071,1,0,0
26072,0,0,3
26073,0,7,0
26074,0,19,0
26075,0,21,0
26076,0,32,0
26077,0,9,0
26078,0,1,0
26079,19,0,0
26080,64,0,0
26081,39,0,0
26082,10,0,0
26083,16,0,0
26084,45,0,0
26085,58,0,0
26086,26,0,0
26087,34,0,0
26088,13,0,0
26089,75,0,0
26090,45,0,0
26091,36,0,0
26092,39,0,0
26093,61,0,0
26094,0,19,1
26095,0,0,1
26096,0,0,12
26097,1,0,0
26098,35,0,1
26099,20,0,0
26100,13,0,0
26101,5,0,0
26102,2,0,0
26103,5,0,0
26104,1,0,1
26105,3,0,2
26106,2,0,0
26107,14,0,0
26108,2,0,0
26109,3,0,0
26110,0,34,0
26111,1,0,0
26112,1,0,0
26113,28,0,0
26114,1,0,0
26115,0,1,0
26116,0,2,4
26117,0,29,0
26118,0,29,0
26119,0,20,0
26120,0,1,0
26121,0,21,0
26122,0,29,0
26123,0,14,0
26124,0,30,0
26125,0,2,0
26126,0,24,0
26127,0,25,0
26128,0,0,1
26129,0,7,0
26130,0,21,0
26131,0,3,0
26132,0,24,0
26133,0,21,0
26134,0,32,0
26135,0,31,0
26136,2,0,0
26137,43,0,0
26138,18,0,0
26139,23,0,0
26140,24,0,0
26141,30,0,0
26142,27,0,0
26143,14,0,0
26144,23,0,0
26145,0,10,7
26146,3,0,0
26147,2,0,0
26148,36,0,0
26149,17,0,0
26150,4,0,0
26151,16,0,0
26152,0,1,0
26153,24,0,0
26154,2,0,0
26155,1,0,0
26156,3,0,0
26157,0,2,0
26158,2,0,0
26159,10,0,10
26160,1,0,1
26161,0,18,0
26162,0,1,0
26163,0,23,0
26164,6,0,6
26165,18,0,0
26166,0,22,0
26167,0,1,0
26168,0,36,0
26169,0,29,0
26170,0,24,0
26171,0,21,0
26172,0,3,0
26173,0,5,0
26174,0,9,0
26175,0,15,0
26176,0,11,0
26177,0,9,1
26178,0,8,0
26179,0,11,0
26180,0,22,0
26181,2,5,0
26182,0,19,0
26183,0,9,0
26184,0,17,1
26185,0,8,0
26186,0,40,0
26187,0,2,1
26188,0,21,1
26189,0,3,0
26190,0,37,0
26191,0,18,0
26192,49,0,0
26193,0,65,0
26194,10,0,0
26195,5,0,0
26196,22,0,0
26197,3,0,0
26198,0,11,0
26199,8,0,0
26200,14,0,0
26201,13,0,0
26202,2,0,0
26203,12,0,0
26204,20,0,0
26205,0,98,0
26206,88,0,0
26207,97,0,0
26208,55,0,0
26209,15,0,0
26210,0,25,4
26211,90,0,0
26212,77,0,0
26213,41,0,0
26214,63,0,0
26215,21,0,0
26216,1,0,0
26217,59,0,0
26218,8,0,0
26219,0,2,0
26220,3,0,0
26221,0,20,0
26222,3,0,0
26223,1,0,2
26224,0,42,0
26225,3,0,0
26226,1,0,0
26227,0,13,0
26228,30,0,0
26229,1,0,0
26230,0,44,0
26231,16,0,0
26232,0,3,1
26233,0,41,0
26234,9,0,0
26235,0,0,2
26236,0,30,1
26237,9,0,0
26238,1,0,3
26239,0,18,0
26240,0,54,1
26241,0,31,0
26242,1,0,0
26243,2,0,1
26244,0,9,0
26245,0,2,0
26246,0,2,0
26247,43,0,0
26248,31,0,0
26249,3,0,0
26250,1,0,0
26251,0,18,0
26252,30,0,0
26253,36,0,0
26254,10,0,0
26255,0,24,0
26256,10,0,0
26257,9,0,0
26258,33,0,0
26259,45,0,0
26260,52,0,0
26261,0,100,0
26262,53,0,0
26263,59,0,0
26264,0,23,3
26265,70,0,0
26266,33,0,0
26267,43,0,0
26268,72,0,0
26269,42,0,0
26270,19,0,0
26271,39,0,0
26272,1,0,0
26273,0,22,0
26274,10,0,0
26275,2,0,0
26276,0,13,0
26277,21,0,0
26278,2,0,0
26279,0,32,0
26280,1,0,0
26281,1,0,0
26282,0,22,0
26283,1,0,0
26284,0,34,6
26285,11,0,0
26286,5,0,0
26287,0,20,0
26288,2,0,0
26289,1,1,1
26290,0,28,0
26291,0,25,0
26292,0,2,0
26293,0,10,0
26294,0,10,0
26295,0,3,0
26296,0,33,0
26297,0,15,0
26298,0,7,0
26299,0,2,0
26300,0,26,0
26301,0,12,0
26302,0,17,0
26303,0,4,0
26304,0,24,0
26305,0,3,0
26306,0,1,0
26307,0,5,0
26308,4,0,5
26309,9,0,0
26310,0,53,2
26311,0,9,0
26312,1,0,0
26313,4,0,0
26314,0,31,0
26315,0,3,0
26316,4,0,1
26317,0,0,3
26318,0,6,1
26319,0,34,0
26320,3,0,0
26321,0,4,0
26322,14,0,0
26323,0,42,0
26324,18,0,0
26325,25,0,0
26326,35,0,0
26327,23,0,0
26328,21,0,0
26329,12,0,0
26330,9,0,0
26331,22,0,0
26332,0,43,0
26333,10,0,0
26334,7,0,0
26335,19,0,0
26336,50,0,0
26337,27,0,0
26338,21,0,0
26339,14,0,0
26340,20,0,0
26341,10,0,0
26342,27,0,0
26343,1,0,0
26344,3,0,0
26345,14,0,0
26346,0,38,0
26347,3,0,0
26348,70,0,0
26349,72,0,0
26350,54,0,0
26351,64,0,0
26352,48,0,0
26353,47,0,0
26354,41,0,0
26355,38,0,0
26356,49,0,0
26357,65,0,0
26358,79,0,0
26359,56,0,0
26360,42,0,0
26361,33,0,0
26362,29,0,0
26363,36,0,0
26364,0,11,0
26365,4,0,0
26366,23,0,0
26367,5,0,1
26368,0,5,0
26369,0,31,0
26370,18,0,2
26371,3,0,1
26372,1,0,0
26373,6,0,0
26374,0,12,0
26375,0,8,0
26376,0,44,0
26377,0,0,1
26378,0,2,0
26379,0,10,0
26380,1,0,2
26381,0,0,13
26382,0,12,0
26383,0,14,0
26384,0,4,0
26385,0,22,0
26386,0,37,0
26387,0,6,0
26388,0,16,0
26389,0,14,0
26390,0,38,0
26391,0,35,0
26392,0,14,0
26393,0,11,0
26394,0,26,0
26395,0,23,0
26396,0,37,0
26397,0,19,0
26398,0,32,0
26399,0,35,4
26400,0,76,0
26401,14,0,0
26402,1,0,2
26403,0,6,0
26404,0,9,0
26405,3,0,0
26406,0,32,3
26407,0,37,0
26408,1,0,2
26409,0,0,1
26410,1,56,4
26411,0,1,0
26412,0,0,1
26413,0,1,0
26414,0,2,0
26415,0,15,0
26416,0,53,0
26417,27,0,0
26418,0,30,0
26419,21,0,0
26420,3,0,0
26421,1,0,0
26422,0,58,0
26423,3,0,0
26424,0,46,0
26425,39,0,0
26426,5,0,0
26427,0,30,0
26428,25,0,0
26429,11,0,0
26430,0,48,0
26431,18,0,0
26432,31,0,0
26433,45,0,0
26434,58,0,0
26435,12,0,0
26436,0,100,0
26437,38,0,0
26438,51,0,0
26439,33,0,0
26440,56,0,0
26441,79,0,0
26442,50,0,0
26443,6,0,0
26444,0,0,1
26445,0,5,0
26446,1,2,6
26447,7,0,1
26448,0,16,4
26449,0,3,0
26450,0,24,1
26451,0,70,0
26452,0,0,1
26453,0,21,0
26454,0,8,0
26455,5,0,0
26456,0,0,1
26457,0,17,0
26458,0,5,0
26459,0,17,0
26460,0,26,0
26461,0,16,0
26462,0,17,0
26463,0,33,0
26464,0,20,0
26465,0,30,0
26466,0,24,0
26467,0,35,0
26468,0,1,0
26469,0,16,0
26470,0,29,0
26471,0,36,0
26472,0,7,0
26473,0,20,0
26474,0,7,0
26475,0,25,0
26476,0,25,0
26477,0,21,0
26478,0,1,0
26479,0,2,0
26480,0,34,0
26481,1,10,13
26482,0,20,0
26483,0,27,0
26484,0,32,0
26485,0,1,0
26486,0,1,0
26487,0,16,0
26488,0,25,0
26489,0,18,0
26490,0,30,0
26491,0,30,0
26492,0,1,0
26493,0,37,0
26494,0,1,0
26495,0,14,0
26496,0,18,2
26497,0,13,0
26498,2,0,0
26499,0,25,0
26500,0,4,1
26501,13,0,0
26502,0,37,0
26503,0,16,0
26504,19,0,0
26505,0,13,2
26506,0,34,10
26507,5,0,0
26508,0,10,0
26509,0,3,0
26510,0,2,0
26511,0,4,0
26512,0,6,0
26513,0,6,0
26514,0,9,0
26515,0,24,0
26516,0,2,0
26517,0,33,0
26518,0,1,0
26519,0,11,0
26520,0,32,0
26521,0,19,0
26522,0,29,0
26523,0,8,0
26524,0,12,0
26525,0,37,0
26526,0,27,0
26527,0,6,0
26528,0,7,0
26529,0,16,0
26530,0,18,0
26531,0,3,0
26532,0,1,0
26533,0,2,0
26534,0,19,0
26535,0,12,0
26536,0,6,0
26537,0,19,0
26538,0,38,0
26539,0,22,0
26540,0,22,0
26541,0,25,0
26542,0,9,0
26543,0,9,0
26544,0,12,0
26545,0,1,0
26546,0,16,0
26547,0,17,0
26548,1,0,0
26549,0,30,0
26550,0,21,0
26551,0,3,0
26552,0,13,0
26553,0,5,0
26554,0,13,0
26555,0,9,0
26556,0,13,0
26557,0,47,0
26558,0,1,0
26559,0,34,0
26560,0,8,0
26561,0,15,0
26562,0,6,0
26563,0,86,0
26564,0,4,0
26565,0,23,0
26566,0,4,0
26567,0,14,0
26568,0,15,0
26569,0,2,0
26570,0,0,10
26571,0,3,0
26572,0,1,0
26573,0,1,0
26574,0,17,0
26575,0,0,19
26576,0,1,0
26577,0,10,0
26578,0,10,0
26579,0,79,0
26580,0,5,1
26581,0,1,0
26582,0,0,4
26583,0,7,0
26584,0,10,0
26585,0,14,0
26586,0,1,0
26587,0,1,3
26588,0,16,0
26589,0,7,0
26590,0,39,0
26591,0,23,0
26592,0,1,0
26593,0,0,2
26594,0,2,0
26595,0,2,0
26596,0,1,0
26597,0,9,0
26598,0,2,0
26599,0,20,0
26600,0,4,0
26601,0,5,0
26602,0,3,0
26603,0,5,0
26604,0,3,0
26605,0,24,0
26606,0,14,0
26607,0,17,0
26608,0,6,0
26609,0,3,0
26610,0,37,0
26611,0,42,0
26612,0,9,0
26613,0,6,0
26614,0,12,0
26615,0,9,0
26616,0,27,0
26617,0,22,0
26618,0,1,0
26619,0,60,0
26620,0,1,0
26621,0,3,0
26622,0,4,0
26623,0,26,0
26624,0,2,0
26625,0,17,0
26626,0,37,0
26627,0,4,0
26628,0,42,0
26629,0,2,0
26630,0,3,0
26631,0,9,0
26632,0,7,0
26633,0,15,0
26634,0,20,0
26635,0,1,0
26636,0,4,0
26637,0,22,0
26638,0,4,0
26639,0,4,0
26640,0,1,0
26641,0,0,1
26642,0,3,0
26643,0,24,0
26644,0,15,0
26645,0,4,0
26646,0,6,0
26647,0,16,0
26648,0,5,0
26649,0,6,0
26650,0,3,0
26651,1,0,0
26652,0,5,0
26653,0,23,0
26654,0,8,0
26655,0,23,0
26656,0,3,0
26657,0,14,0
26658,0,4,0
26659,0,4,0
26660,0,7,0
26661,1,0,0
26662,0,14,0
26663,1,0,1
26664,0,0,2
26665,0,7,0
26666,0,10,0
26667,0,0,1
26668,0,3,0
26669,0,0,1
26670,0,6,1
26671,0,7,0
26672,0,14,0
26673,0,37,0
26674,0,25,0
26675,0,19,0
26676,0,16,0
26677,0,1,2
26678,0,32,0
26679,0,15,0
26680,0,34,0
26681,0,1,0
26682,0,6,0
26683,0,28,0
26684,0,1,0
26685,0,33,0
26686,0,8,0
26687,0,4,0
26688,0,0,5
26689,0,20,0
26690,0,14,0
26691,0,1,0
26692,0,5,0
26693,0,14,0
26694,0,33,0
26695,0,51,0
26696,0,15,0
26697,0,5,0
26698,0,4,0
26699,0,15,0
26700,0,45,0
26701,0,7,0
26702,0,9,0
26703,0,31,0
26704,0,16,0
26705,0,18,0
26706,0,8,0
26707,0,8,0
26708,0,3,0
26709,0,42,0
26710,0,22,0
26711,0,6,0
26712,0,6,0
26713,0,10,0
26714,0,2,0
26715,0,9,0
26716,0,7,0
26717,0,14,0
26718,0,4,0
26719,0,21,0
26720,0,7,0
26721,0,10,0
26722,0,22,0
26723,0,21,0
26724,0,18,0
26725,0,10,0
26726,0,16,0
26727,0,14,0
26728,0,14,0
26729,0,11,0
26730,0,23,0
26731,0,1,0
26732,0,2,0
26733,0,24,0
26734,0,11,0
26735,0,20,0
26736,0,19,0
26737,0,12,0
26738,0,12,0
26739,0,20,0
26740,0,27,0
26741,0,1,0
26742,0,56,0
26743,0,94,0
26744,0,2,0
26745,0,6,0
26746,0,1,1
26747,0,1,0
26748,0,8,0
26749,0,3,0
26750,0,14,0
26751,0,0,9
26752,0,9,0
26753,0,12,0
26754,0,15,0
26755,0,1,0
26756,0,39,0
26757,0,2,0
26758,0,6,0
26759,0,2,0
26760,0,31,0
26761,0,1,0
26762,0,3,0
26763,0,28,0
26764,0,8,0
26765,0,3,0
26766,0,0,14
26767,0,12,0
26768,0,76,0
26769,0,3,0
26770,0,1,0
26771,0,6,0
26772,0,2,0
26773,0,9,0
26774,0,3,0
26775,0,19,0
26776,0,35,0
26777,0,6,0
26778,0,8,0
26779,0,7,0
26780,0,7,0
26781,0,7,0
26782,0,14,0
26783,0,19,0
26784,0,2,0
26785,0,20,0
26786,0,16,0
26787,0,26,0
26788,0,4,0
26789,0,2,0
26790,0,1,0
26791,0,26,0
26792,0,12,0
26793,0,23,0
26794,0,1,0
26795,0,7,0
26796,0,18,0
26797,0,0,4
26798,0,14,0
26799,0,35,0
26800,0,17,0
26801,0,25,0
26802,0,28,0
26803,0,1,0
26804,0,16,0
26805,1,0,1
26806,0,7,0
26807,0,5,0
26808,0,25,0
26809,0,30,0
26810,0,19,0
26811,0,30,0
26812,0,2,0
26813,0,3,0
26814,0,2,0
26815,0,5,0
26816,0,6,0
26817,0,0,10
26818,0,0,1
26819,0,11,0
26820,0,16,0
26821,0,23,0
26822,0,20,0
26823,0,8,0
26824,0,2,0
26825,0,3,0
26826,0,4,0
26827,0,1,0
26828,0,16,0
26829,0,3,0
26830,0,0,15
26831,0,1,0
26832,0,13,0
26833,0,4,0
26834,0,1,0
26835,0,1,0
26836,0,1,0
26837,0,1,1
26838,0,8,0
26839,0,3,0
26840,0,3,0
26841,0,0,9
26842,0,0,13
26843,0,1,0
26844,0,9,0
26845,0,12,0
26846,0,2,0
26847,0,1,0
26848,0,4,0
26849,0,26,0
26850,0,1,0
26851,0,5,0
26852,0,3,0
26853,0,13,0
26854,0,35,0
26855,0,1,0
26856,0,6,0
26857,0,27,0
26858,0,2,0
26859,0,4,0
26860,0,1,0
26861,0,2,0
26862,0,6,0
26863,0,1,0
26864,0,34,0
26865,0,16,0
26866,0,1,0
26867,0,14,0
26868,0,1,0
26869,0,1,0
26870,0,42,0
26871,0,11,0
26872,0,6,0
26873,0,27,0
26874,0,2,0
26875,0,1,0
26876,0,22,0
26877,0,0,1
26878,0,20,0
26879,0,10,0
26880,0,38,0
26881,0,20,0
26882,0,0,1
26883,0,34,0
26884,0,5,0
26885,0,3,0
26886,0,32,0
26887,0,12,0
26888,0,8,0
26889,0,11,0
26890,0,22,0
26891,0,33,0
26892,0,47,0
26893,0,44,0
26894,0,18,0
26895,0,2,0
26896,0,22,0
26897,0,19,0
26898,0,34,0
26899,0,48,0
26900,0,43,0
26901,0,47,0
26902,0,52,0
26903,0,52,0
26904,0,21,0
26905,0,1,0
26906,0,8,0
26907,0,10,0
26908,0,17,0
26909,0,3,1
26910,0,25,0
26911,0,15,0
26912,0,7,0
26913,0,11,0
26914,1,19,9
26915,0,0,2
26916,0,20,0
26917,0,10,0
26918,0,8,0
26919,0,1,0
26920,0,12,0
26921,0,9,0
26922,0,1,0
26923,0,7,0
26924,0,9,0
26925,0,15,0
26926,0,29,0
26927,0,2,0
26928,0,12,0
26929,0,21,0
26930,0,53,0
26931,0,11,0
26932,0,28,0
26933,0,8,0
26934,0,69,0
26935,0,17,0
26936,0,43,0
26937,0,73,0
26938,0,1,0
26939,0,42,0
26940,0,0,1
26941,0,43,0
26942,0,14,0
26943,0,62,0
26944,0,23,0
26945,0,43,0
26946,0,17,0
26947,0,27,0
26948,0,1,0
26949,0,28,0
26950,0,8,0
26951,1,83,0
26952,0,9,1
26953,0,7,0
26954,0,51,0
26955,0,46,0
26956,0,6,0
26957,0,34,0
26958,0,46,0
26959,0,55,4
26960,0,10,0
26961,0,8,0
26962,0,2,3
26963,0,38,0
26964,0,20,0
26965,0,42,0
26966,0,1,0
26967,0,4,0
26968,0,3,0
26969,0,24,0
26970,0,18,0
26971,0,5,0
26972,0,1,0
26973,0,28,0
26974,0,8,0
26975,0,2,0
26976,0,3,0
26977,0,0,8
26978,0,14,0
26979,0,22,0
26980,0,21,0
26981,0,8,0
26982,0,11,0
26983,0,7,0
26984,0,2,0
26985,0,1,0
26986,0,18,0
26987,0,15,0
26988,0,6,1
26989,0,8,0
26990,0,28,0
26991,0,12,0
26992,0,48,0
26993,0,19,0
26994,0,64,0
26995,0,14,0
26996,0,3,0
26997,0,22,0
26998,0,4,0
26999,0,26,0
27000,0,6,0
27001,0,14,0
27002,0,4,0
27003,0,25,0
27004,0,18,0
27005,0,3,0
27006,0,1,0
27007,0,18,0
27008,0,37,0
27009,0,1,0
27010,0,23,0
27011,0,2,4
27012,0,28,0
27013,0,12,1
27014,0,25,0
27015,1,59,2
27016,0,24,1
27017,0,37,0
27018,0,18,0
27019,0,14,0
27020,0,36,0
27021,0,26,0
27022,0,3,0
27023,0,41,0
27024,0,51,0
27025,0,72,0
27026,0,24,0
27027,0,31,0
27028,0,17,0
27029,0,30,0
27030,0,19,1
27031,0,20,0
27032,0,0,2
27033,0,57,0
27034,0,70,0
27035,0,1,0
27036,1,9,0
27037,0,10,0
27038,0,1,0
27039,0,12,0
27040,0,0,1
27041,0,25,0
27042,0,46,1
27043,0,11,2
27044,0,26,0
27045,0,31,0
27046,0,25,0
27047,0,3,3
27048,0,34,0
27049,0,26,0
27050,0,31,2
27051,0,23,3
27052,0,56,0
27053,0,9,0
27054,0,42,0
27055,0,14,0
27056,0,8,0
27057,0,15,0
27058,0,2,0
27059,0,2,0
27060,0,7,0
27061,0,26,0
27062,0,1,0
27063,0,1,0
27064,0,7,0
27065,0,29,0
27066,0,4,0
27067,0,31,0
27068,0,19,0
27069,0,7,0
27070,0,58,0
27071,0,11,2
27072,0,10,0
27073,0,16,0
27074,0,11,0
27075,0,12,0
27076,0,5,0
27077,0,4,0
27078,0,40,0
27079,0,5,1
27080,0,13,0
27081,0,3,0
27082,0,20,0
27083,0,1,0
27084,0,2,0
27085,0,59,0
27086,0,1,0
27087,0,0,2
27088,0,5,0
27089,1,14,1
27090,0,0,3
27091,0,1,1
27092,0,17,1
27093,0,5,0
27094,0,1,0
27095,0,5,0
27096,0,7,1
27097,0,11,0
27098,1,13,0
27099,0,52,0
27100,0,0,3
27101,0,5,0
27102,0,21,0
27103,0,38,3
27104,0,14,0
27105,0,3,0
27106,0,4,0
27107,0,2,0
27108,0,20,0
27109,0,30,0
27110,0,24,0
27111,0,10,0
27112,0,35,0
27113,1,0,0
27114,0,9,0
27115,0,9,0
27116,0,8,0
27117,0,53,0
27118,0,81,0
27119,0,0,24
27120,0,0,1
27121,0,16,1
27122,0,11,0
27123,0,25,0
27124,0,47,0
27125,0,0,9
27126,0,0,1
27127,0,2,0
27128,0,6,0
27129,1,0,0
27130,0,15,0
27131,0,27,0
27132,0,5,1
27133,0,14,0
27134,0,46,0
27135,0,41,0
27136,0,48,0
27137,0,13,2
27138,0,41,1
27139,0,15,0
27140,0,10,0
27141,0,13,0
27142,0,1,1
27143,0,8,0
27144,0,28,0
27145,17,0,0
27146,0,20,0
27147,18,0,0
27148,36,0,0
27149,13,0,0
27150,0,36,0
27151,33,0,0
27152,18,0,0
27153,15,0,0
27154,7,0,0
27155,0,100,0
27156,61,0,0
27157,56,0,0
27158,17,0,0
27159,6,0,1
27160,0,4,4
27161,56,0,0
27162,60,0,0
27163,22,0,0
27164,28,0,0
27165,19,0,0
27166,17,0,0
27167,0,3,2
27168,0,34,4
27169,30,0,4
27170,5,0,1
27171,2,0,0
27172,9,0,0
27173,2,0,0
27174,33,0,0
27175,1,0,2
27176,30,0,0
27177,12,0,7
27178,1,0,2
27179,11,0,0
27180,1,0,0
27181,3,0,0
27182,1,0,10
27183,0,8,0
27184,6,0,0
27185,9,0,1
27186,0,15,0
27187,4,0,0
27188,29,0,0
27189,0,56,0
27190,1,4,0
27191,0,21,0
27192,0,21,0
27193,0,15,0
27194,1,0,0
27195,24,0,0
27196,7,0,0
27197,0,23,0
27198,11,0,0
27199,33,0,0
27200,0,20,0
27201,1,0,0
27202,17,0,0
27203,18,0,0
27204,13,0,0
27205,25,0,0
27206,34,0,0
27207,27,0,0
27208,0,100,0
27209,27,0,0
27210,72,0,0
27211,0,1,2
27212,57,0,0
27213,39,0,0
27214,51,0,0
27215,27,0,0
27216,19,0,0
27217,31,0,0
27218,2,0,0
27219,0,2,0
27220,1,0,0
27221,1,0,1
27222,0,3,0
27223,2,0,0
27224,1,0,5
27225,3,0,0
27226,6,0,1
27227,1,0,0
27228,0,30,0
27229,6,0,0
27230,7,0,0
27231,4,0,5
27232,17,0,3
27233,1,0,0
27234,0,14,0
27235,18,0,1
27236,1,0,7
27237,0,58,2
27238,13,0,8
27239,42,0,0
27240,0,0,5
27241,0,32,0
27242,1,0,3
27243,0,49,0
27244,3,0,15
27245,9,0,0
27246,1,0,1
27247,0,1,1
27248,0,13,0
27249,0,28,0
27250,0,9,0
27251,0,33,0
27252,0,10,0
27253,0,19,0
27254,0,0,16
27255,0,58,0
27256,17,0,0
27257,4,0,0
27258,3,0,0
27259,28,0,0
27260,45,0,0
27261,2,0,0
27262,0,6,0
27263,22,0,0
27264,3,0,0
27265,33,0,0
27266,4,0,0
27267,6,0,0
27268,39,0,0
27269,19,0,0
27270,16,0,0
27271,0,3,0
27272,6,0,0
27273,24,0,0
27274,38,0,0
27275,51,0,0
27276,52,0,0
27277,22,0,0
27278,65,0,0
27279,34,0,0
27280,37,0,0
27281,34,0,0
27282,49,0,0
27283,77,0,0
27284,73,0,0
27285,21,0,0
27286,39,0,0
27287,62,0,0
27288,0,18,3
27289,0,6,1
27290,0,9,0
27291,0,0,5
27292,0,18,4
27293,2,0,1
27294,1,0,0
27295,4,0,4
27296,0,0,4
27297,1,0,1
27298,0,0,2
27299,0,35,0
27300,8,0,0
27301,5,0,3
27302,0,0,2
27303,0,1,0
27304,0,2,14
27305,3,0,1
27306,1,0,4
27307,0,10,0
27308,0,34,0
27309,0,11,0
27310,0,24,0
27311,5,0,0
27312,4,0,0
27313,0,2,0
