,C,R50,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
58248,22,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58249,49,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58250,13,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58251,28,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58252,23,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58253,62,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58254,56,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58255,33,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58256,69,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58257,19,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58258,100,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58259,100,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58260,53,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58261,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58262,65,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58263,19,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58264,21,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58265,55,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58266,100,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58267,29,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58268,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58269,36,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58270,20,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58271,18,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58272,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58273,34,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58274,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58275,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58276,19,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58277,26,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58278,56,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58279,51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58280,47,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58281,100,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58282,91,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58283,27,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58284,35,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58285,57,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58286,31,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58287,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58288,15,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58289,46,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58290,29,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58291,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58292,100,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58293,78,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58294,31,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58295,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58296,25,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58297,45,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58298,56,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58299,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58300,26,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58301,10,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58302,12,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58303,45,0,47,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58304,3,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58305,87,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58306,20,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58307,40,13,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58308,54,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58309,11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58310,12,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58311,35,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58312,8,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58313,14,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58314,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58315,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58316,5,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58317,42,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58318,42,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58319,39,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58320,14,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58321,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58322,58,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58323,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58324,19,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58325,76,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58326,37,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58327,17,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58328,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58329,15,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58330,19,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58331,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58332,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58333,20,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58334,47,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58335,51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58336,59,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58337,27,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58338,90,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58339,56,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58340,32,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58341,52,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58342,100,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58343,97,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58344,90,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58345,51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58346,60,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58347,19,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58348,55,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58349,29,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58350,20,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58351,26,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58352,10,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58353,100,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58354,43,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58355,52,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58356,87,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58357,51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58358,33,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58359,99,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58360,78,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58361,74,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58362,33,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58363,43,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58364,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58365,51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58366,32,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58367,48,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58368,44,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58369,37,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58370,89,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58371,64,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58372,70,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58373,77,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58374,26,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58375,56,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58376,33,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58377,97,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58378,100,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58379,53,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
58380,41,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58381,45,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58382,33,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58383,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58384,64,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58385,34,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58386,18,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58387,73,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58388,100,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58389,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58390,2,0,36,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58391,2,0,8,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58392,0,0,30,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58393,10,0,21,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58394,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58395,21,0,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58396,44,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58397,26,0,30,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58398,0,0,51,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58399,9,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58400,93,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58401,7,0,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58402,52,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58403,7,0,29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58404,23,0,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58405,37,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58406,41,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58407,49,0,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58408,37,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58409,18,0,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58410,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58411,30,0,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58412,50,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58413,88,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58414,44,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58415,66,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58416,45,0,9,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58417,43,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58418,100,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58419,45,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58420,33,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58421,79,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58422,29,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58423,21,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58424,38,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58425,54,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58426,27,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58427,100,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58428,41,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58429,75,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58430,28,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58431,100,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58432,52,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58433,22,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58434,72,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58435,93,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58436,31,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58437,15,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58438,34,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58439,53,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58440,8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58441,29,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58442,47,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58443,22,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58444,50,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58445,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58446,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58447,65,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58448,32,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58449,95,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58450,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58451,59,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58452,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58453,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58454,30,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58455,72,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58456,16,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58457,24,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58458,51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58459,13,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58460,87,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58461,25,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58462,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58463,47,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58464,64,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58465,98,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58466,85,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58467,4,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58468,56,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58469,52,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58470,91,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58471,14,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58472,8,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58473,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58474,87,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58475,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58476,17,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58477,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58478,13,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58479,79,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58480,91,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58481,17,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58482,6,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58483,50,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58484,52,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58485,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
58486,100,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58487,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58488,21,1,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58489,14,0,24,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58490,1,0,19,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58491,6,0,41,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58492,2,0,51,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58493,100,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58494,31,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58495,37,0,41,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58496,27,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58497,24,0,14,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58498,59,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58499,1,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58500,78,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58501,62,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58502,97,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58503,49,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58504,44,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58505,8,0,54,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58506,80,0,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58507,28,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58508,15,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58509,65,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58510,18,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58511,79,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58512,43,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58513,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58514,83,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58515,32,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
58516,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58517,12,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58518,27,0,7,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58519,33,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58520,20,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58521,44,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58522,100,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58523,100,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58524,20,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58525,77,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58526,40,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58527,77,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58528,100,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58529,44,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
58530,26,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
