,C,R50,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
406,29,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0
407,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
408,51,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
409,11,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0
410,7,43,0,0,0,0,0,0,0,1,1,0,1,1,0,0
411,19,24,0,0,0,0,0,0,0,1,1,0,1,1,0,0
412,15,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0
413,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
414,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
415,60,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
416,3,33,0,0,0,0,0,0,0,1,1,0,1,1,0,0
417,18,16,0,0,0,0,0,0,0,1,1,0,1,1,0,0
418,76,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
419,98,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
420,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
421,62,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
422,1,13,0,1,0,0,0,0,0,1,1,0,1,1,0,0
423,3,19,0,1,0,0,0,0,0,1,1,0,1,1,0,0
424,0,24,0,1,0,0,0,0,0,1,1,0,1,1,0,0
425,36,13,0,0,0,0,0,0,0,1,1,0,1,1,0,0
426,10,13,0,0,0,0,0,0,0,0,0,0,1,1,0,1
427,43,25,0,0,0,0,0,0,0,1,1,0,1,1,0,0
428,74,25,0,0,0,0,0,0,0,1,1,0,1,1,0,0
429,20,11,0,0,0,0,0,0,0,1,1,0,1,1,0,0
430,64,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
431,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
432,99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
433,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
434,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
435,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
436,87,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
437,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
438,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
439,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
440,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
441,67,11,0,0,0,0,0,0,0,1,1,0,1,1,0,0
442,17,17,0,0,0,0,0,0,0,1,1,0,1,1,0,0
443,74,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
444,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
445,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
446,65,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
447,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
448,0,31,0,1,0,0,0,0,0,1,1,0,1,1,0,0
449,1,28,0,1,0,0,0,0,0,1,1,0,1,1,0,0
450,4,12,0,0,0,0,0,0,0,1,1,0,1,1,0,0
451,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1
452,2,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
453,25,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0
454,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
455,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
456,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
457,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
458,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
459,99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
460,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
461,50,15,0,0,0,0,0,0,0,1,1,0,1,1,0,0
462,11,10,0,0,0,0,0,0,0,1,1,0,1,1,0,0
463,96,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
464,65,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
465,98,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
466,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
467,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
468,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
469,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
470,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
471,91,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0
472,29,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0
473,38,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0
474,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
475,68,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
476,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
477,59,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
478,0,42,0,1,0,0,0,0,0,1,1,0,1,1,0,0
479,7,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1
480,46,20,0,0,0,0,0,0,0,1,1,0,1,1,0,0
481,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
482,44,54,0,0,0,0,0,0,0,1,1,0,1,1,0,0
483,11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
484,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
485,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
486,95,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
487,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
488,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
489,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
490,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
491,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
492,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
493,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
494,45,54,0,0,0,0,0,0,0,1,1,0,1,1,0,0
495,72,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
496,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
497,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
498,65,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
499,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
500,87,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
501,83,17,0,0,0,0,0,0,0,1,1,0,1,1,0,0
502,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
503,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
504,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
505,62,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
506,11,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0
507,0,19,0,0,0,0,0,0,0,1,1,0,1,1,0,0
508,1,28,0,0,0,0,0,0,0,1,1,0,1,1,0,0
509,44,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0
510,43,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
511,63,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
512,27,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0
513,88,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
514,54,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0
515,5,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0
516,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
517,82,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0
518,92,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
519,44,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
520,41,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0
521,31,22,0,0,0,0,0,0,0,1,1,0,1,1,0,0
522,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
523,52,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
524,97,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
525,8,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
526,97,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
527,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
528,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
529,59,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
530,85,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0
531,3,56,0,0,0,0,0,0,0,1,1,0,1,1,0,0
532,99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
533,91,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0
534,98,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
535,92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
536,89,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
537,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
538,2,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0
539,99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
540,73,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0
541,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
542,91,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
543,34,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0
544,1,19,0,0,0,0,0,0,0,1,1,0,1,1,0,0
545,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
546,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
547,61,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
548,91,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
549,31,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0
550,96,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
551,92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
552,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
553,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
554,6,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0
555,0,34,0,1,0,0,0,0,0,1,1,0,0,0,0,0
556,3,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0
557,81,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
558,28,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0
559,30,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
560,75,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
561,14,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0
562,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
563,54,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0
564,39,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
565,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,7,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0
569,15,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0
570,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,88,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
575,6,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0
576,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
577,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0
578,22,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,69,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
583,67,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
584,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0
585,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
586,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,85,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
591,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
592,95,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
593,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
594,0,13,0,1,0,0,0,0,0,1,1,0,0,0,0,0
595,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
596,32,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
597,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
598,70,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
599,20,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0
600,53,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
601,17,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
602,18,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0
603,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
608,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,18,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
613,5,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0
614,0,66,0,0,0,0,0,0,0,1,1,0,0,0,0,0
615,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
619,7,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0
620,0,53,0,0,0,0,0,0,0,1,1,0,0,0,0,0
621,13,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0
622,67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,59,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,5,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0
626,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
627,70,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
628,78,14,0,0,0,0,0,0,0,1,1,0,1,1,0,0
629,97,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
630,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
631,40,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
632,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
633,56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
634,80,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
635,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
636,69,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
637,99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
638,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0
639,10,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0
640,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
641,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
642,99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
643,49,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
644,80,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
645,4,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0
646,9,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0
647,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
652,24,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0
653,66,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,48,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
657,50,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0
658,32,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0
659,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
664,91,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
665,11,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0
666,5,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0
667,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,49,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
671,55,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
672,80,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
673,54,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
674,49,33,0,0,0,0,0,0,0,1,1,0,1,1,0,0
675,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
676,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
677,86,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
678,81,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
679,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
680,77,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
681,71,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
682,99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
683,9,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
684,19,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0
685,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
686,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
687,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
688,74,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
689,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
690,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
691,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
692,86,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
693,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
694,30,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0
695,49,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
696,42,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
697,29,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0
698,10,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
699,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
704,6,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0
705,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,89,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
709,5,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0
710,1,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0
711,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,92,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,89,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
715,10,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
716,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
721,66,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
722,67,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
723,79,19,0,0,0,0,0,0,0,1,1,0,1,1,0,0
724,65,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0
725,93,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
726,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
727,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
728,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
729,98,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
730,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
731,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
732,87,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
733,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
734,14,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0
735,11,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
736,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
737,86,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
738,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
739,68,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
740,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
741,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
742,9,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0
743,14,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0
744,88,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
745,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
746,69,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
747,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
748,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
749,98,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
750,1,33,0,1,0,0,0,0,0,1,1,0,0,0,0,0
751,0,12,0,0,0,0,0,0,0,1,1,0,1,1,0,0
752,13,8,0,1,0,0,0,0,0,1,1,0,0,0,0,0
753,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
754,62,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
755,86,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
756,43,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
757,92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
758,97,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
759,22,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0
760,27,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
761,0,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0
762,65,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
763,87,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
764,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
765,76,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
766,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
767,0,11,0,1,0,0,0,0,0,1,1,0,0,0,0,0
768,4,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0
769,68,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0
770,3,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0
771,97,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
772,31,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
773,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
774,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
775,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
776,92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
777,66,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0
778,24,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0
779,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
780,71,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
781,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
782,0,33,0,1,0,0,0,0,0,1,1,0,0,0,0,0
783,15,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0
784,69,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0
785,97,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
786,77,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
787,97,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
788,74,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0
789,92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
790,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
791,12,23,0,0,0,0,0,0,0,1,1,0,1,1,0,0
792,99,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
793,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
794,55,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0
795,83,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
796,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
797,49,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
798,28,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0
799,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
800,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
801,36,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
802,72,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
803,68,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
804,1,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0
805,2,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0
806,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,5,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0
811,8,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
812,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
