combo,weight
7c7s5s4s,67
7h7s5s4s,67
7s5s4d4s,84
8s5c5s4s,62
8s5h5s4s,62
8s6d5s4s,85
8d8s5s4s,67
AdQs5s4s,17
5c5s4s3c,77
5h5s4s3c,77
5c5s4s3h,77
5h5s4s3h,77
7c5s4c4s,21
7h5s4c4s,21
7c5s4h4s,21
7h5s4h4s,21
6d5s4c4s,100
6d5s4h4s,100
Kd5s4c4s,37
Kd5s4h4s,37
6c5c5s4s,56
6h5c5s4s,56
6c5h5s4s,56
6h5h5s4s,56
8c5c5s4s,62
8h5c5s4s,62
8c5h5s4s,62
8h5h5s4s,62
Kc5c5s4s,97
Kh5h5s4s,97
5c5s4s3d,94
5h5s4s3d,94
6d5c5s4s,100
6d5h5s4s,100
8d5c5s4s,100
8d5h5s4s,100
6c5s4d4s,100
6h5s4d4s,100
6c6d5s4s,100
6d6h5s4s,100
8d6c5s4s,86
8d6h5s4s,86
7c5s4s3d,100
7h5s4s3d,100
7c5s4d4s,95
7h5s4d4s,95
7c7h5s4s,43
8c6d5s4s,100
8h6d5s4s,100
8c8d5s4s,45
8d8h5s4s,45
AdQc5s4s,37
AdQh5s4s,37
KcKd5s4s,100
KdKh5s4s,100
KcKh5s4s,100
Kd5s4s2d,65
Ad5s4s2d,79
6d5s4s3d,100
Td5s4s3d,1
Kd5s4s3d,92
Ad5s4s3d,100
Td5s4d4s,62
Qd5s4d4s,100
8d6d5s4s,5
Ad6d5s4s,66
Kd8d5s4s,100
Ad8d5s4s,100
Kd9d5s4s,53
Ad9d5s4s,96
KdTd5s4s,87
AdTd5s4s,68
KdJd5s4s,69
AdJd5s4s,86
KdQd5s4s,87
8s7s6s4s,22
7c7s6s4s,69
7h7s6s4s,69
7s6s4d4s,100
7s6d6s4s,100
8d7s6s4s,100
6d6s5c4s,100
6d6s5h4s,100
8d6s5c4s,60
8d6s5h4s,60
6s5c5h4s,99
Kc7c6s4s,40
Kh7h6s4s,40
7c6s4d4s,100
7h6s4d4s,100
7c6d6s4s,100
7h6d6s4s,100
8d7c6s4s,91
8d7h6s4s,91
7c7h6s4s,99
KcKh6s4s,100
Ad6s4s2d,55
8d6s4s3d,100
Kd6s4s3d,100
Ad6s4s3d,96
8d6s4d4s,91
Kd6s4d4s,97
Ad6s4d4s,12
8d6d6s4s,99
Ad6d6s4s,2
9d8d6s4s,96
Td8d6s4s,87
Jd8d6s4s,94
Qd8d6s4s,88
Kd8d6s4s,100
Ad8d6s4s,100
Kd9d6s4s,85
Ad9d6s4s,93
KdTd6s4s,91
