combo,weight
Td6d4s3s,100
Jd6d4c3c,100
Jd6d4s3s,100
Qd6d4c3c,100
Qd6d4s3s,100
Kd6d4c3c,100
Kd6d4s3c,100
Kd6d4c3s,100
Kd6d4s3s,100
6d4c3c3s,100
6d4s3c3s,100
6d6s4c3c,100
6c6d4s3c,100
6d6s4s3c,100
6c6d4c3s,100
6d6s4c3s,100
6c6d4s3s,100
Td7d4c3c,1
Td7d4s3s,1
Kd7d4c3c,100
Kd7d4s3s,100
Ad7d4c3c,100
Ad7d4s3c,100
Ad7d4c3s,100
Ad7d4s3s,100
Ad8d4c3c,100
Ad8d4s3c,100
Ad8d4c3s,100
Ad8d4s3s,100
Td9d4c3c,100
Td9d4s3s,100
Ad9d4c3c,100
Ad9d4s3c,100
Ad9d4c3s,100
Ad9d4s3s,100
JdTd4c3c,100
JdTd4s3s,100
QdTd4c3c,100
QdTd4s3s,100
KdTd4c3c,100
KdTd4s3s,100
AdTd4c3c,100
AdTd4s3c,100
AdTd4c3s,100
AdTd4s3s,100
QdJd4c3c,53
QdJd4s3c,53
QdJd4c3s,53
QdJd4s3s,53
KdJd4c3c,100
KdJd4s3c,100
KdJd4c3s,100
KdJd4s3s,100
AdJd4c3c,100
AdJd4s3c,100
AdJd4c3s,100
AdJd4s3s,100
KdQd4c3c,100
KdQd4s3c,100
KdQd4c3s,100
KdQd4s3s,100
AdQd4c3c,100
AdQd4s3c,100
AdQd4c3s,100
AdQd4s3s,100
AdKd4c3c,100
AdKd4s3c,100
AdKd4c3s,100
AdKd4s3s,100
6s4c3c3s,100
6c4s3c3s,100
7s4c3c3s,100
7c4s3c3s,100
9s4c3c3s,95
9c4s3c3s,95
Ts4c3c3s,100
Tc4s3c3s,100
Js4c3c3s,100
Jc4s3c3s,100
Qs4c3c3s,100
Qc4s3c3s,100
Ks4c3c3s,100
Kc4s3c3s,100
Ts6s4c3c,100
Ts6c4s3c,100
Tc6s4s3c,100
Ts6c4c3s,100
Tc6s4c3s,100
Tc6c4s3s,100
